"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment Value","treatment Exposure Volume","treatment Absolute Impact","treatment Absolute Impact Confidence Interval","treatment Relative Impact","treatment Relative Impact Confidence Interval","treatment P Value","treatment Significance","treatment Coverage","treatment Relative Global Lift","treatment Absolute Global Lift"
"dbd_avg_o2_gov_1pc","Metric","N/A","","mean","20.775077","6,249","20.518659","6,286","-0.237655","[-0.772574, +0.297265]","-0.011439","[-3.7188%, +1.4309%]","0.383876","-","0.094155","-0.001208","-0.022180"
"dbd_avg_o2_gov_3pc","Metric","N/A","","mean","18.277807","77,267","18.347918","76,873","0.062033","[-0.064589, +0.188655]","0.003394","[-0.3534%, +1.0322%]","0.336954","-","0.132528","0.000486","0.008182"
"dbd_avg_o2_gov_alc","Metric","N/A","","mean","27.048851","11,696","26.828571","11,798","-0.177237","[-0.73681, +0.382336]","-0.006552","[-2.724%, +1.4135%]","0.534738","-","0.122075","-0.000780","-0.021791"
"dbd_avg_o2_gov_flowers","Metric","N/A","","mean","52.983832","107","47.711158","126","-5.272674","[-15.205225, +4.659877]","-0.099515","[-28.6979%, +8.7949%]","0.298134","-","0.101766","-0.012575","-0.531487"
"dbd_avg_o2_gov_grocery","Metric","N/A","","mean","28.270905","30,698","28.400050","30,982","0.139663","[-0.242646, +0.521973]","0.004940","[-0.8583%, +1.8463%]","0.473989","-","0.132154","0.000696","0.018600"
"dbd_avg_o2_gov_nv","Metric","N/A","","mean","21.778316","117,108","21.889178","117,295","0.109177","[-0.036956, +0.255311]","0.005013","[-0.1697%, +1.1723%]","0.143112","-","0.128245","0.000679","0.013979"
"dbd_avg_o2_gov_pets","Metric","N/A","","mean","38.987518","1,050","39.398256","1,054","0.123786","[-2.648092, +2.895665]","0.003175","[-6.7922%, +7.4272%]","0.930252","-","0.132789","0.000414","0.016500"
"dbd_avg_o2_gov_rx","Metric","N/A","","mean","20.127035","168,304","20.002397","172,542","-0.125201","[-0.215354, -0.035049]","-0.006221","[-1.07%, -0.1741%]","0.006490","Significant","0.121507","-0.000785","-0.015199"
"dbd_avg_o2_hqdr","Metric","N/A","","mean","0.931885","247,885","0.932470","251,900","0.000594","[-0.000441, +0.00163]","0.000638","[-0.0473%, +0.1749%]","0.260579","-","0.124106","0.000079","0.000074"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_hqdr","","mean","0.934389","149,235","0.934984","149,165","0.000645","[-0.000778, +0.002068]","0.000690","[-0.0833%, +0.2213%]","0.374397","-","0.090490","0.000063","0.000058"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_hqdr","","mean","0.935337","37,845","0.938739","41,084","0.003274","[+0.000429, +0.006119]","0.003500","[+0.0459%, +0.6542%]","0.024087","Significant","0.022004","0.000077","0.000072"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_hqdr","","mean","0.937959","22,114","0.936113","22,805","-0.001846","[-0.006312, +0.002621]","-0.001968","[-0.6729%, +0.2794%]","0.417973","-","0.008256","-0.000016","-0.000015"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_hqdr","","mean","0.934302","152,394","0.935713","154,347","0.001414","[+0.000079, +0.002749]","0.001513","[+0.0085%, +0.2942%]","0.037897","Significant","0.104157","0.000158","0.000147"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_hqdr","","mean","0.934640","166,858","0.935944","169,488","0.001287","[-0.000017, +0.002592]","0.001377","[-0.0018%, +0.2773%]","0.053056","-","0.107960","0.000149","0.000139"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_hqdr","","mean","0.943499","2,964","0.942807","3,080","-0.000702","[-0.010411, +0.009007]","-0.000744","[-1.1034%, +0.9547%]","0.887351","-","0.001688","-0.000001","-0.000001"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_hqdr","","mean","0.926230","4,689","0.924098","4,687","-0.002073","[-0.01066, +0.006514]","-0.002238","[-1.1509%, +0.7033%]","0.636090","-","0.002776","-0.000006","-0.000006"
"dbd_avg_o2_mi","Metric","N/A","","mean","0.016143","244,640","0.015611","248,623","-0.000529","[-0.001049, -0.000009]","-0.032762","[-6.4998%, -0.0526%]","0.046375","Significant","0.124626","-0.004344","-0.000066"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_mi","","mean","0.016274","147,051","0.016231","147,018","-0.000067","[-0.000803, +0.000669]","-0.004115","[-4.9353%, +4.1122%]","0.858486","-","0.090788","-0.000401","-0.000006"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_mi","","mean","0.014694","37,321","0.012688","40,552","-0.001910","[-0.003275, -0.000545]","-0.129990","[-22.2915%, -3.7064%]","0.006112","Significant","0.022166","-0.002793","-0.000042"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_mi","","mean","0.009398","21,629","0.009991","22,292","0.000593","[-0.001227, +0.002413]","0.063099","[-13.0507%, +25.6704%]","0.522967","-","0.008232","0.000323","0.000005"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_mi","","mean","0.016487","150,494","0.015952","152,486","-0.000537","[-0.001228, +0.000154]","-0.032562","[-7.4476%, +0.9352%]","0.127847","-","0.104636","-0.003713","-0.000056"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_mi","","mean","0.015882","164,588","0.015367","167,218","-0.000518","[-0.001182, +0.000147]","-0.032595","[-7.4413%, +0.9224%]","0.126600","-","0.108390","-0.003706","-0.000056"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_mi","","mean","0.011987","2,925","0.012201","3,030","0.000251","[-0.004293, +0.004796]","0.020960","[-35.8155%, +40.0076%]","0.913709","-","0.001696","0.000000","0.000000"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_mi","","mean","0.022057","4,609","0.022856","4,621","0.000840","[-0.004211, +0.005892]","0.038090","[-19.0929%, +26.7109%]","0.744441","-","0.002788","0.000156","0.000002"
"dbd_avg_o2_nd","Metric","N/A","","mean","0.003916","244,639","0.003776","248,617","-0.000140","[-0.000386, +0.000106]","-0.035733","[-9.8522%, +2.7056%]","0.264680","-","0.124629","-0.004320","-0.000017"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_nd","","mean","0.004029","147,050","0.003703","147,014","-0.000325","[-0.000678, +0.000028]","-0.080680","[-16.8234%, +0.6874%]","0.070905","-","0.090790","-0.007124","-0.000029"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_nd","","mean","0.003848","37,321","0.003983","40,552","0.000137","[-0.000585, +0.000858]","0.035502","[-15.1988%, +22.2991%]","0.710545","-","0.022167","0.000730","0.000003"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_nd","","mean","0.003994","164,588","0.003776","167,214","-0.000217","[-0.000542, +0.000107]","-0.054438","[-13.5621%, +2.6744%]","0.188749","-","0.108393","-0.005692","-0.000024"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_nd","","mean","0.001998","2,925","0.002033","3,030","0.000064","[-0.00179, +0.001918]","0.031898","[-89.6095%, +95.9892%]","0.946287","-","0.001696","0.000000","0.000000"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_nd","","mean","0.005182","4,609","0.004072","4,621","-0.001106","[-0.003287, +0.001075]","-0.213354","[-63.423%, +20.7522%]","0.320436","-","0.002788","-0.000752","-0.000003"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_nd","","mean","0.005064","21,629","0.004156","22,290","-0.000908","[-0.002173, +0.000357]","-0.179351","[-42.9163%, +7.046%]","0.159382","-","0.008233","-0.001810","-0.000007"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_nd","","mean","0.003911","150,493","0.003728","152,484","-0.000183","[-0.000511, +0.000144]","-0.046840","[-13.0611%, +3.6931%]","0.273125","-","0.104639","-0.004633","-0.000019"
"dbd_avg_o2_package","Metric","N/A","","mean","0.667318","244,639","0.668458","248,617","0.001178","[-0.001048, +0.003404]","0.001765","[-0.157%, +0.5101%]","0.299625","-","0.124629","0.000218","0.000147"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_package","","mean","0.667629","164,585","0.669727","167,212","0.002155","[-0.000609, +0.004918]","0.003227","[-0.0912%, +0.7366%]","0.126470","-","0.108395","0.000347","0.000233"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_package","","mean","0.691010","2,925","0.692655","3,030","0.000011","[-0.020972, +0.020994]","0.000015","[-3.035%, +3.0381%]","0.999209","-","0.001697","0.000000","0.000000"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_package","","mean","0.672469","4,609","0.677220","4,621","0.005010","[-0.011553, +0.021574]","0.007451","[-1.718%, +3.2081%]","0.553250","-","0.002788","0.000021","0.000014"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_package","","mean","0.629922","147,047","0.628509","147,012","-0.001157","[-0.004187, +0.001872]","-0.001837","[-0.6646%, +0.2972%]","0.453940","-","0.090791","-0.000156","-0.000105"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_package","","mean","0.831427","37,321","0.834369","40,551","0.001701","[-0.003177, +0.00658]","0.002046","[-0.3821%, +0.7914%]","0.494262","-","0.022168","0.000056","0.000038"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_package","","mean","0.653634","21,629","0.657706","22,290","0.004072","[-0.004763, +0.012907]","0.006229","[-0.7287%, +1.9746%]","0.366365","-","0.008233","0.000050","0.000034"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_package","","mean","0.669265","150,490","0.671226","152,482","0.002007","[-0.000832, +0.004846]","0.002999","[-0.1243%, +0.724%]","0.165863","-","0.104641","0.000312","0.000210"
"dbd_avg_o2_subtotal_1pc","Metric","N/A","","mean","14.681176","6,249","14.431281","6,286","-0.220337","[-0.685473, +0.244799]","-0.015008","[-4.6691%, +1.6674%]","0.353177","-","0.094155","-0.001597","-0.020564"
"dbd_avg_o2_subtotal_3pc","Metric","N/A","","mean","12.247400","77,267","12.315582","76,873","0.056859","[-0.052096, +0.165815]","0.004643","[-0.4254%, +1.3539%]","0.306392","-","0.132528","0.000664","0.007499"
"dbd_avg_o2_subtotal_alc","Metric","N/A","","mean","19.754989","11,696","19.653497","11,798","-0.057803","[-0.507187, +0.391582]","-0.002926","[-2.5674%, +1.9822%]","0.800960","-","0.122075","-0.000341","-0.007107"
"dbd_avg_o2_subtotal_flowers","Metric","N/A","","mean","44.192001","107","39.896516","126","-4.295485","[-12.833543, +4.242574]","-0.097201","[-29.0404%, +9.6003%]","0.324106","-","0.101766","-0.012113","-0.432986"
"dbd_avg_o2_subtotal_grocery","Metric","N/A","","mean","20.420335","30,698","20.596842","30,982","0.179793","[-0.148821, +0.508407]","0.008805","[-0.7288%, +2.4897%]","0.283565","-","0.132154","0.001223","0.023944"
"dbd_avg_o2_subtotal_nv","Metric","N/A","","mean","15.160299","117,108","15.281222","117,295","0.118255","[-0.005798, +0.242309]","0.007800","[-0.0382%, +1.5983%]","0.061713","-","0.128245","0.001045","0.015141"
"dbd_avg_o2_subtotal_pets","Metric","N/A","","mean","30.123354","1,050","30.296010","1,054","-0.052038","[-2.452439, +2.348364]","-0.001727","[-8.1413%, +7.7958%]","0.966108","-","0.132789","-0.000224","-0.006936"
"dbd_avg_o2_subtotal_rx","Metric","N/A","","mean","13.728024","168,304","13.654467","172,542","-0.074148","[-0.146591, -0.001705]","-0.005401","[-1.0678%, -0.0124%]","0.044847","Significant","0.121507","-0.000687","-0.009001"
"dbd_avg_o2_vp_1pc","Metric","N/A","","mean","-14.412024","6,249","-14.618067","6,286","-0.186892","[-0.672069, +0.298285]","-0.012968","[+4.6633%, -2.0697%]","0.450259","-","0.094155","0.001092","-0.017442"
"dbd_avg_o2_vp_3pc","Metric","N/A","","mean","-0.192598","77,267","-0.201061","76,873","-0.001567","[-0.04227, +0.039136]","-0.008136","[+21.9473%, -20.3201%]","0.939853","-","0.132528","0.000352","-0.000207"
"dbd_avg_o2_vp_alc","Metric","N/A","","mean","0.421455","11,696","0.459447","11,798","0.060715","[-0.085701, +0.207131]","0.144060","[-20.3346%, +49.1467%]","0.416364","-","0.122075","0.020259","0.007465"
"dbd_avg_o2_vp_flowers","Metric","N/A","","mean","4.070134","107","2.025555","126","-2.044579","[-4.471951, +0.382793]","-0.502337","[-109.8723%, +9.4049%]","0.098763","-","0.101766","-0.131203","-0.206094"
"dbd_avg_o2_vp_grocery","Metric","N/A","","mean","-2.821062","30,698","-2.891075","30,982","-0.071284","[-0.199933, +0.057365]","-0.025268","[+7.0872%, -2.0335%]","0.277476","-","0.132154","0.002850","-0.009493"
"dbd_avg_o2_vp_nv","Metric","N/A","","mean","-1.367676","117,108","-1.396153","117,295","-0.022010","[-0.076539, +0.032519]","-0.016093","[+5.5963%, -2.3777%]","0.428874","-","0.128245","0.001388","-0.002818"
"dbd_avg_o2_vp_pets","Metric","N/A","","mean","1.099012","1,050","1.409566","1,054","0.265286","[-0.38716, +0.917732]","0.241386","[-35.228%, +83.5052%]","0.425494","-","0.132789","0.032260","0.035361"
"dbd_avg_o2_vp_rx","Metric","N/A","","mean","-0.151720","168,304","-0.126099","172,542","0.013889","[-0.082801, +0.110578]","0.091543","[+54.5748%, -72.8834%]","0.778299","-","0.121507","-0.003490","0.001686"
"dbd_bottom_sheet_load_latency_ios","Metric","N/A","","mean","0.065623","1,396,055","0.065376","1,396,854","-0.000136","[-0.000464, +0.000192]","-0.002073","[-0.7072%, +0.2926%]","0.416330","-","0.273573","-0.000595","-0.000037"
"dbd_cx_retrial","Metric","N/A","","mean","0.019791","1,536,425","0.020370","1,537,226","0.000585","[+0.000272, +0.000899]","0.029582","[+1.3743%, +4.5421%]","0.000252","Significant","0.080702","0.002387","0.000392"
"dbd_existing_attach_rate_post_checkout","Metric","N/A","","mean","0.065462","790,469","0.065135","790,963","-0.000337","[-0.00085, +0.000177]","-0.005141","[-1.2991%, +0.2709%]","0.199256","-","0.098280","-0.000716","-0.000033"
"dbd_funnel_checkout_error","Metric","N/A","","mean","0.000067","1,364,447","0.000067","1,364,225","-0.000001","[-0.000011, +0.000009]","-0.013287","[-16.6776%, +14.0203%]","0.865277","-","0.099914","0.000000","0.000000"
"dbd_funnel_click_item","Metric","N/A","","mean","0.062112","1,364,447","0.061855","1,364,225","-0.000290","[-0.000677, +0.000097]","-0.004672","[-1.0904%, +0.1561%]","0.141785","-","0.099914","-0.000483","-0.000029"
"dbd_funnel_load_checkout","Metric","N/A","","mean","0.062548","1,364,447","0.062490","1,364,225","-0.000107","[-0.000507, +0.000292]","-0.001715","[-0.81%, +0.4671%]","0.598645","-","0.099914","-0.000212","-0.000011"
"dbd_funnel_load_store","Metric","N/A","","mean","0.088562","1,364,447","0.088559","1,364,225","-0.000049","[-0.000525, +0.000427]","-0.000554","[-0.5927%, +0.4818%]","0.839779","-","0.099914","-0.000038","-0.000005"
"dbd_funnel_payment_error","Metric","N/A","","mean","0.000066","1,364,447","0.000066","1,364,225","0.000000","[-0.00001, +0.00001]","-0.003660","[-15.7741%, +15.0421%]","0.962866","-","0.099914","0.000000","0.000000"
"dbd_funnel_tap_place_order","Metric","N/A","","mean","0.046241","1,364,447","0.046153","1,364,225","-0.000126","[-0.00046, +0.000209]","-0.002718","[-0.9945%, +0.4509%]","0.461089","-","0.099914","-0.000384","-0.000013"
"dbd_funnel_time_to_purchase","Metric","N/A","","mean","3.882825","213,858","3.886511","214,082","0.002600","[-0.016633, +0.021832]","0.000670","[-0.4284%, +0.5623%]","0.791056","-","0.126906","0.000082","0.000330"
"dbd_new_attach_rate_post_checkout","Metric","N/A","","mean","0.015577","531,391","0.015536","530,861","-0.000043","[-0.0003, +0.000214]","-0.002763","[-1.9265%, +1.374%]","0.742825","-","0.068107","-0.000190","-0.000003"
"dbd_nv_trials_net_new_per_cx","Metric","N/A","","mean","0.004121","1,536,425","0.004187","1,537,226","0.000066","[-0.000077, +0.00021]","0.016128","[-1.877%, +5.1026%]","0.365045","-","0.088564","0.001428","0.000110"
"dbd_nv_trials_per_cx","Metric","N/A","","mean","0.008481","1,536,425","0.008485","1,537,226","0.000005","[-0.0002, +0.00021]","0.000545","[-2.3634%, +2.4724%]","0.964758","-","0.091402","0.000050","0.000008"
"dbd_nv_trials_retrial_per_cx","Metric","N/A","","mean","0.004360","1,536,425","0.004298","1,537,226","-0.000062","[-0.000208, +0.000085]","-0.014150","[-4.7819%, +1.952%]","0.410117","-","0.094256","-0.001334","-0.000102"
"dbd_o2_aov","Metric","N/A","","mean","21.232149","244,646","21.195521","248,620","-0.035987","[-0.120742, +0.048768]","-0.001695","[-0.5687%, +0.2297%]","0.405293","-","0.124446","-0.000220","-0.004471"
"dbd_o2_gmv","Metric","N/A","","mean","6.892764","1,536,425","6.974878","1,537,226","0.056710","[+0.00268, +0.110739]","0.008227","[+0.0389%, +1.6066%]","0.039668","Significant","0.129027","0.001062","0.037942"
"dbd_o2_subtotal","Metric","N/A","","mean","14.325518","244,646","14.321234","248,620","-0.003526","[-0.073293, +0.066241]","-0.000246","[-0.5116%, +0.4624%]","0.921091","-","0.124446","-0.000032","-0.000438"
"dbd_o2_trials_per_cx","Metric","N/A","","mean","0.025557","1,379,684","0.026370","1,380,148","0.000825","[+0.00045, +0.0012]","0.032270","[+1.7603%, +4.6938%]","0.000016","Significant","0.069010","0.002227","0.000063"
"dbd_o2_vp","Metric","N/A","","mean","-0.467887","244,646","-0.473528","248,620","-0.010421","[-0.0386, +0.017759]","-0.022272","[+8.2498%, -3.7955%]","0.468581","-","0.124446","0.001412","-0.001295"
"dbd_o2_vp_per_cx","Metric","N/A","","mean","-0.151894","1,536,425","-0.155825","1,537,226","-0.003818","[-0.013294, +0.005658]","-0.025135","[+8.752%, -3.725%]","0.429724","-","0.063061","0.001585","-0.002554"
"dbd_o_2_trials_per_cx_post_checkout","Metric","N/A","","mean","0.020817","1,379,684","0.020764","1,380,148","-0.000044","[-0.000381, +0.000292]","-0.002123","[-1.8285%, +1.4038%]","0.796787","-","0.068891","-0.000146","-0.000003"
