Metric Name,Desired Direction,Dimension Name,Dimension Value,Label,Variant Name,Metric Value,Metric Impact Relative,Metric Impact Relative Lower Bound,Metric Impact Relative Upper Bound,Metric Impact Relative Global Lift,Metric Impact Absolute,Metric Impact Absolute Lower Bound,Metric Impact Absolute Upper Bound,Metric Impact Absolute Global Lift,P Value,Metric Impact Relative Sequential Lower Bound,Metric Impact Relative Sequential Upper Bound,Metric Impact Absolute Sequential Lower Bound,Metric Impact Absolute Sequential Upper Bound,P Value Sequential,Participating Units,Analyzed At
cx_app_quality_page_action_error_web,decrease,action_dimension,action_dimension_cx_delete_cart,,control,0.00103463,,,,,,,,,,,,,,,455273,2025-08-25 20:04:22
cx_app_quality_action_load_latency_ios,decrease,action_dimension,action_dimension_cx_delete_cart,,treatment2,0.00559046,-0.00150366,-0.00835538,0.00534807,-0.00009674,-8.42e-6,-0.00004678,0.00002994,-1.08e-6,0.66710327,-0.0122792,0.00927189,-0.00006875,0.00005191,1.0,7544920,2025-08-25 20:04:53
cx_app_quality_page_action_error_ios,decrease,action_dimension,action_dimension_cx_delete_cart,,control,0.00114323,,,,,,,,,,,,,,,7814020,2025-08-25 20:04:51
cx_app_quality_action_load_latency_ios,decrease,action_dimension,action_dimension_cx_delete_cart,,treatment1,0.005605,0.0011172,-0.00577215,0.00800654,0.0,6.26e-6,-0.00003232,0.00004483,0.0,0.75061108,-0.00971752,0.01195191,-0.00005441,0.00006692,1.0,7545142,2025-08-25 20:04:53
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_place_order,,treatment2,0.00272256,-0.03436344,-0.0692485,0.00052162,-0.01719481,-0.00009688,-0.00019524,1.47e-6,-0.00001955,0.05352541,-0.08922637,0.02049949,-0.00025156,0.0000578,0.50345724,2316397,2025-08-25 20:04:41
cx_app_quality_action_load_latency_ios,decrease,action_dimension,action_dimension_cx_place_order,,control,0.00162854,,,,,,,,,,,,,,,9769068,2025-08-25 20:04:53
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_place_order,,treatment2,0.00382928,-0.02246172,-0.0447016,-0.00022185,-0.0020137,-0.00008802,-0.00017517,-8.7e-7,-0.0000152,0.04775805,-0.05743786,0.01251441,-0.00022508,0.00004904,0.46641807,2217741,2025-08-25 20:04:16
cx_app_quality_action_load_latency_web,decrease,action_dimension,action_dimension_cx_place_order,,treatment1,0.04655851,-0.00355818,-0.02108123,0.01396486,-0.00118354,-0.0001662,-0.00098472,0.00065231,-0.00004349,0.69064113,-0.03111627,0.0239999,-0.00145346,0.00112105,1.0,690639,2025-08-25 20:04:23
cx_app_quality_page_action_error_ios,decrease,action_dimension,action_dimension_cx_place_order,,control,0.00264228,,,,,,,,,,,,,,,9921477,2025-08-25 20:04:51
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_place_order,,treatment1,0.00386217,-0.0143795,-0.03714843,0.00838942,-0.00128861,-0.00005635,-0.00014557,0.00003288,-9.73e-6,0.21579132,-0.05018766,0.02142866,-0.00019667,0.00008397,1.0,2220081,2025-08-25 20:04:16
