"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment1 Value","treatment1 Exposure Volume","treatment1 Absolute Impact","treatment1 Absolute Impact Confidence Interval","treatment1 Relative Impact","treatment1 Relative Impact Confidence Interval","treatment1 P Value","treatment1 Significance","treatment1 Coverage","treatment1 Relative Global Lift","treatment1 Absolute Global Lift","treatment2 Value","treatment2 Exposure Volume","treatment2 Absolute Impact","treatment2 Absolute Impact Confidence Interval","treatment2 Relative Impact","treatment2 Relative Impact Confidence Interval","treatment2 P Value","treatment2 Significance","treatment2 Coverage","treatment2 Relative Global Lift","treatment2 Absolute Global Lift"
"action_dimension_cx_create_address","Dimension","cx_app_quality_page_action_error_ios","","mean","0.000910","4,679","0.001381","4,587","0.000464","[-0.001985, +0.002912]","0.509380","[-218.0978%, +319.9738%]","0.710570","-","0.000020","0.000000","0.000000","0.000645","4,520","-0.000260","[-0.001962, +0.001442]","-0.286061","[-215.6012%, +158.3889%]","0.764306","-","0.000020","0.000000","0.000000"
"action_dimension_cx_delete_cart","Dimension","cx_app_quality_page_action_error_ios","","mean","0.001291","33,401","0.001246","33,253","-0.000044","[-0.000354, +0.000265]","-0.034450","[-27.3987%, +20.5088%]","0.778036","-","0.000568","0.000000","0.000000","0.001031","31,919","-0.000260","[-0.000533, +0.000014]","-0.200982","[-41.2991%, +1.1027%]","0.063165","-","0.000568","0.000000","0.000000"
"action_dimension_cx_place_order","Dimension","cx_app_quality_page_action_error_ios","","mean","0.004157","45,835","0.004718","46,007","0.000570","[-0.00034, +0.00148]","0.137142","[-8.1741%, +35.6025%]","0.219438","-","0.000818","0.000000","0.000000","0.004457","44,106","0.000300","[-0.00044, +0.001041]","0.072262","[-10.5806%, +25.033%]","0.426397","-","0.000818","0.000000","0.000000"
"action_dimension_cx_set_address","Dimension","cx_app_quality_page_action_error_ios","","mean","0.000278","20,359","0.000256","20,173","-0.000026","[-0.000276, +0.000224]","-0.093026","[-99.0764%, +80.4711%]","0.839059","-","0.000176","0.000000","0.000000","0.000397","19,578","0.000118","[-0.00033, +0.000567]","0.425724","[-118.5527%, +203.6976%]","0.604555","-","0.000176","0.000000","0.000000"
"action_dimension_cx_set_payment_method","Dimension","cx_app_quality_page_action_error_ios","","mean","0.000106","13,945","0.000102","14,241","-0.000004","[-0.000132, +0.000125]","-0.035366","[-125.1999%, +118.1268%]","0.954567","-","0.000146","0.000000","0.000000","0.000197","13,466","0.000091","[-0.000108, +0.000291]","0.863565","[-102.4614%, +275.1744%]","0.370041","-","0.000146","0.000000","0.000000"
"action_dimension_cx_update_cart","Dimension","cx_app_quality_page_action_error_ios","","mean","0.001411","29,740","0.001282","29,749","-0.000128","[-0.000473, +0.000216]","-0.091013","[-33.5191%, +15.3166%]","0.465062","-","0.000487","0.000000","0.000000","0.001384","28,503","-0.000027","[-0.000394, +0.00034]","-0.019017","[-27.9275%, +24.1242%]","0.886122","-","0.000487","0.000000","0.000000"
"cx_app_quality_page_action_error_web","Metric","N/A","","mean","0.001439","130,670","0.001301","126,295","-0.000138","[-0.000284, +0.000008]","-0.095934","[-19.7309%, +0.5442%]","0.063631","-","0.192032","-0.015141","-0.000026","0.001424","126,456","-0.000015","[-0.000211, +0.00018]","-0.010592","[-14.6392%, +12.5209%]","0.878503","-","0.192032","-0.001671","-0.000003"
"action_dimension_cx_add_payment_method","Dimension","cx_app_quality_page_action_error_web","","mean","0.000596","12,085","0.000802","12,449","0.000204","[-0.000451, +0.000859]","0.342679","[-75.6215%, +144.1573%]","0.541071","-","0.001912","0.000000","0.000000","0.000519","11,462","-0.000079","[-0.000567, +0.000408]","-0.133367","[-95.0876%, +68.4142%]","0.749162","-","0.001912","0.000000","0.000000"
"action_dimension_cx_add_to_cart","Dimension","cx_app_quality_page_action_error_web","","mean","0.000943","83,132","0.000888","84,839","-0.000055","[-0.000215, +0.000105]","-0.058175","[-22.7998%, +11.1648%]","0.501960","-","0.058142","-0.001821","-0.000003","0.000932","80,572","-0.000011","[-0.000186, +0.000165]","-0.011177","[-19.6941%, +17.4587%]","0.906128","-","0.058142","0.000000","0.000000"
"action_dimension_cx_create_address","Dimension","cx_app_quality_page_action_error_web","","mean","0.000395","4,660","0.000133","4,752","-0.000256","[-0.000775, +0.000263]","-0.648760","[-196.2005%, +66.4485%]","0.332921","-","0.000713","0.000000","0.000000","0.000301","4,319","-0.000099","[-0.000711, +0.000514]","-0.249708","[-179.9615%, +130.02%]","0.752175","-","0.000713","0.000000","0.000000"
"action_dimension_cx_delete_cart","Dimension","cx_app_quality_page_action_error_web","","mean","0.001242","69,313","0.000749","71,229","-0.000493","[-0.000848, -0.000138]","-0.396722","[-68.26%, -11.0844%]","0.006530","Significant","0.026980","-0.007638","-0.000014","0.001722","67,042","0.000480","[-0.000416, +0.001375]","0.386158","[-33.4986%, +110.7303%]","0.293938","-","0.026980","0.007248","0.000013"
"action_dimension_cx_place_order","Dimension","cx_app_quality_page_action_error_web","","mean","0.001672","120,525","0.001534","123,272","-0.000137","[-0.000393, +0.000119]","-0.082171","[-23.5226%, +7.0883%]","0.292681","-","0.065687","-0.005195","-0.000009","0.001552","116,695","-0.000121","[-0.000404, +0.000163]","-0.072133","[-24.1857%, +9.759%]","0.404848","-","0.065687","-0.004416","-0.000008"
"action_dimension_cx_set_address","Dimension","cx_app_quality_page_action_error_web","","mean","0.002446","38,071","0.001677","38,981","-0.000761","[-0.001876, +0.000354]","-0.311109","[-76.672%, +14.4503%]","0.180787","-","0.009821","-0.004293","-0.000008","0.001935","36,804","-0.000510","[-0.001775, +0.000756]","-0.208289","[-72.5414%, +30.8835%]","0.429853","-","0.009821","-0.002800","-0.000005"
"action_dimension_cx_set_payment_method","Dimension","cx_app_quality_page_action_error_web","","mean","0.002903","24,118","0.002750","24,975","-0.000160","[-0.001187, +0.000866]","-0.055269","[-40.8856%, +29.8318%]","0.759330","-","0.006189","-0.000562","-0.000001","0.002018","23,197","-0.000894","[-0.001767, -0.000021]","-0.307960","[-60.8838%, -0.7082%]","0.044846","Significant","0.006189","-0.003121","-0.000006"
"action_dimension_cx_update_cart","Dimension","cx_app_quality_page_action_error_web","","mean","0.002513","53,417","0.002486","54,961","-0.000003","[-0.000561, +0.000556]","-0.001039","[-22.323%, +22.1152%]","0.992687","-","0.018245","0.000000","0.000000","0.002678","51,658","0.000164","[-0.000383, +0.000711]","0.065102","[-15.256%, +28.2765%]","0.557728","-","0.018245","0.001668","0.000003"
"cx_app_quality_page_load_error_android","Metric","N/A","","mean","0.002692","31,309","0.002690","30,304","-0.000006","[-0.000171, +0.000159]","-0.002241","[-6.3372%, +5.889%]","0.942719","-","0.009159","0.000000","0.000000","0.002703","30,351","0.000008","[-0.000154, +0.00017]","0.003027","[-5.7255%, +6.331%]","0.921593","-","0.009159","0.000000","0.000000"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_page_load_error_android","","mean","0.004667","21,936","0.004429","22,315","-0.000239","[-0.000756, +0.000279]","-0.051114","[-16.2036%, +5.9807%]","0.366429","-","0.000978","0.000000","0.000000","0.004784","21,256","0.000116","[-0.000495, +0.000727]","0.024888","[-10.6086%, +15.5862%]","0.709565","-","0.000978","0.000000","0.000000"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_page_load_error_android","","mean","0.006481","30,632","0.006891","31,602","0.000407","[-0.000166, +0.000981]","0.062801","[-2.5684%, +15.1286%]","0.164207","-","0.001771","0.000000","0.000000","0.006948","29,761","0.000466","[-0.00012, +0.001052]","0.071882","[-1.8536%, +16.2301%]","0.119195","-","0.001771","0.000000","0.000000"
"page_dimension_cx_item_page","Dimension","cx_app_quality_page_load_error_android","","mean","0.001366","23,067","0.001407","23,463","0.000040","[-0.000198, +0.000279]","0.029482","[-14.5249%, +20.4212%]","0.740873","-","0.001470","0.000000","0.000000","0.001261","22,276","-0.000105","[-0.000314, +0.000105]","-0.076643","[-22.983%, +7.6544%]","0.326781","-","0.001470","0.000000","0.000000"
"page_dimension_cx_order_cart_page","Dimension","cx_app_quality_page_load_error_android","","mean","0.006120","22,885","0.005771","23,247","-0.000357","[-0.000881, +0.000168]","-0.058254","[-14.3947%, +2.744%]","0.182743","-","0.001116","0.000000","0.000000","0.005785","22,151","-0.000332","[-0.000878, +0.000215]","-0.054192","[-14.3479%, +3.5094%]","0.234203","-","0.001116","0.000000","0.000000"
"page_dimension_cx_post_checkout_page","Dimension","cx_app_quality_page_load_error_android","","mean","0.000295","28,364","0.000419","29,427","0.000124","[-0.00001, +0.000257]","0.419372","[-3.251%, +87.1254%]","0.068918","-","0.002520","0.000000","0.000000","0.000373","27,521","0.000078","[-0.00005, +0.000206]","0.264495","[-16.7686%, +69.6677%]","0.230334","-","0.002520","0.000000","0.000000"
"page_dimension_cx_search_result_page","Dimension","cx_app_quality_page_load_error_android","","mean","0.003901","15,079","0.003810","15,352","-0.000089","[-0.001181, +0.001003]","-0.022889","[-30.2775%, +25.6997%]","0.872656","-","0.000214","0.000000","0.000000","0.004912","14,750","0.001010","[-0.000198, +0.002218]","0.258993","[-5.064%, +56.8626%]","0.101126","-","0.000214","0.000000","0.000000"
"page_dimension_cx_store_page","Dimension","cx_app_quality_page_load_error_android","","mean","0.000718","25,379","0.000819","25,914","0.000104","[-0.000029, +0.000237]","0.144829","[-4.0835%, +33.0493%]","0.126293","-","0.001284","0.000000","0.000000","0.000774","24,586","0.000057","[-0.000078, +0.000192]","0.079125","[-10.9383%, +26.7633%]","0.410691","-","0.001284","0.000000","0.000000"
"cx_app_quality_page_load_error_ios","Metric","N/A","","mean","0.000644","68,871","0.000629","66,654","-0.000015","[-0.000072, +0.000042]","-0.023775","[-11.2425%, +6.4875%]","0.599141","-","0.004874","0.000000","0.000000","0.000610","66,376","-0.000035","[-0.000087, +0.000017]","-0.054246","[-13.4633%, +2.6142%]","0.185973","-","0.004874","0.000000","0.000000"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_page_load_error_ios","","mean","0.000691","48,460","0.000556","48,557","-0.000134","[-0.000321, +0.000053]","-0.193602","[-46.4554%, +7.7349%]","0.161379","-","0.000392","0.000000","0.000000","0.000555","46,572","-0.000136","[-0.000326, +0.000054]","-0.196906","[-47.18%, +7.7988%]","0.160343","-","0.000392","0.000000","0.000000"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_page_load_error_ios","","mean","0.000787","69,807","0.000822","73,302","0.000035","[-0.000067, +0.000137]","0.044499","[-8.5485%, +17.4483%]","0.502233","-","0.001998","0.000000","0.000000","0.000825","67,407","0.000038","[-0.000051, +0.000127]","0.048378","[-6.5054%, +16.1811%]","0.403204","-","0.001998","0.000000","0.000000"
"page_dimension_cx_item_page","Dimension","cx_app_quality_page_load_error_ios","","mean","0.000700","50,368","0.000615","50,651","-0.000085","[-0.000187, +0.000017]","-0.121899","[-26.7685%, +2.3886%]","0.101248","-","0.000672","0.000000","0.000000","0.000636","48,407","-0.000064","[-0.000168, +0.00004]","-0.091463","[-23.95%, +5.6575%]","0.225921","-","0.000672","0.000000","0.000000"
"page_dimension_cx_order_cart_page","Dimension","cx_app_quality_page_load_error_ios","","mean","0.000873","50,639","0.000753","50,892","-0.000123","[-0.000402, +0.000156]","-0.140990","[-46.0714%, +17.8733%]","0.387424","-","0.000508","0.000000","0.000000","0.000616","48,596","-0.000258","[-0.000492, -0.000025]","-0.295973","[-56.3638%, -2.8307%]","0.030216","Significant","0.000508","0.000000","0.000000"
"page_dimension_cx_post_checkout_page","Dimension","cx_app_quality_page_load_error_ios","","mean","0.001267","59,899","0.001271","62,116","0.000005","[-0.000243, +0.000253]","0.003881","[-19.1966%, +19.9729%]","0.969015","-","0.000454","0.000000","0.000000","0.001240","57,886","-0.000027","[-0.000271, +0.000216]","-0.021396","[-21.3587%, +17.0795%]","0.827278","-","0.000454","0.000000","0.000000"
"page_dimension_cx_search_result_page","Dimension","cx_app_quality_page_load_error_ios","","mean","0.004717","39,832","0.004169","39,869","-0.000543","[-0.001633, +0.000547]","-0.115137","[-34.614%, +11.5866%]","0.328622","-","0.000168","0.000000","0.000000","0.004118","38,400","-0.000597","[-0.001707, +0.000514]","-0.126462","[-36.1824%, +10.8901%]","0.292296","-","0.000168","0.000000","0.000000"
"page_dimension_cx_store_page","Dimension","cx_app_quality_page_load_error_ios","","mean","0.000072","55,405","0.000079","55,855","0.000008","[-0.000016, +0.000031]","0.107368","[-21.9065%, +43.3802%]","0.519149","-","0.000829","0.000000","0.000000","0.000068","53,371","-0.000004","[-0.000025, +0.000017]","-0.055661","[-34.5829%, +23.4508%]","0.706943","-","0.000829","0.000000","0.000000"
"cx_app_quality_page_load_error_web","Metric","N/A","","mean","0.007512","194,093","0.007547","187,840","0.000035","[-0.00026, +0.00033]","0.004612","[-3.4661%, +4.3885%]","0.817968","-","0.177198","0.000703","0.000006","0.007836","188,082","0.000321","[-0.000349, +0.000992]","0.042790","[-4.6512%, +13.2092%]","0.347658","-","0.177198","0.006526","0.000057"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_page_load_error_web","","mean","0.048710","130,800","0.048019","133,974","-0.000984","[-0.002706, +0.000737]","-0.020210","[-5.5552%, +1.5131%]","0.262364","-","0.024709","-0.002923","-0.000025","0.048204","126,569","-0.000470","[-0.001756, +0.000816]","-0.009650","[-3.6044%, +1.6744%]","0.473641","-","0.024709","-0.001349","-0.000012"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_page_load_error_web","","mean","0.000303","183,214","0.000298","193,350","-0.000005","[-0.000052, +0.000043]","-0.015306","[-17.3258%, +14.2646%]","0.849366","-","0.037831","0.000000","0.000000","0.000315","177,925","0.000012","[-0.000036, +0.000061]","0.040613","[-11.976%, +20.0986%]","0.619656","-","0.037831","0.000000","0.000000"
"page_dimension_cx_item_page","Dimension","cx_app_quality_page_load_error_web","","mean","0.000974","130,615","0.000975","133,787","0.000002","[-0.000078, +0.000082]","0.002016","[-8.0329%, +8.4361%]","0.961735","-","0.039572","0.000000","0.000000","0.000959","126,509","-0.000015","[-0.000098, +0.000068]","-0.015573","[-10.1077%, +6.9932%]","0.721116","-","0.039572","0.000000","0.000000"
"page_dimension_cx_post_checkout_page","Dimension","cx_app_quality_page_load_error_web","","mean","0.000726","173,684","0.000795","184,998","0.000069","[-0.000084, +0.000222]","0.095252","[-11.5201%, +30.5706%]","0.375031","-","0.027578","0.000219","0.000002","0.000802","168,549","0.000076","[-0.000088, +0.00024]","0.104562","[-12.1403%, +33.0527%]","0.364437","-","0.027578","0.000241","0.000002"
"page_dimension_cx_search_result_page","Dimension","cx_app_quality_page_load_error_web","","mean","0.000235","85,849","0.000232","88,555","-0.000002","[-0.000069, +0.000065]","-0.008580","[-29.2894%, +27.5734%]","0.952834","-","0.008691","0.000000","0.000000","0.000203","83,487","-0.000031","[-0.000101, +0.000039]","-0.133053","[-43.1281%, +16.5175%]","0.381885","-","0.008691","0.000000","0.000000"
"page_dimension_cx_store_page","Dimension","cx_app_quality_page_load_error_web","","mean","0.000938","141,617","0.000979","145,295","0.000043","[-0.000037, +0.000123]","0.045851","[-3.9505%, +13.1208%]","0.292413","-","0.035442","0.000181","0.000002","0.000984","136,896","0.000046","[-0.000037, +0.00013]","0.049452","[-3.9143%, +13.8047%]","0.273950","-","0.035442","0.000191","0.000002"
"cx_app_quality_page_load_latency_android","Metric","N/A","","mean","0.033662","31,043","0.033508","30,046","-0.000229","[-0.00143, +0.000973]","-0.006797","[-4.2494%, +2.89%]","0.708999","-","0.008851","-0.000060","-0.000002","0.035099","30,055","0.001240","[-0.000099, +0.00258]","0.036843","[-0.2945%, +7.6631%]","0.069544","-","0.008851","0.000323","0.000011"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_page_load_latency_android","","mean","0.013113","21,638","0.013479","21,855","0.000369","[-0.000599, +0.001338]","0.028162","[-4.5699%, +10.2022%]","0.454883","-","0.001035","0.000000","0.000000","0.013999","20,924","0.000893","[-0.000156, +0.001942]","0.068091","[-1.1878%, +14.8059%]","0.095147","-","0.001035","0.000000","0.000000"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_page_load_latency_android","","mean","0.077030","30,246","0.077714","30,639","0.000178","[-0.00236, +0.002717]","0.002315","[-3.064%, +3.527%]","0.890497","-","0.001721","0.000000","0.000000","0.079433","29,348","0.001755","[-0.000908, +0.004418]","0.022784","[-1.1791%, +5.7359%]","0.196512","-","0.001721","0.000088","0.000003"
"page_dimension_cx_item_page","Dimension","cx_app_quality_page_load_latency_android","","mean","0.007744","22,662","0.007896","22,868","0.000121","[-0.000688, +0.000929]","0.015576","[-8.8874%, +12.0026%]","0.770074","-","0.001539","0.000000","0.000000","0.008746","21,847","0.000976","[+0.000028, +0.001924]","0.126032","[+0.3626%, +24.8438%]","0.043589","Significant","0.001539","0.000045","0.000002"
"page_dimension_cx_order_cart_page","Dimension","cx_app_quality_page_load_latency_android","","mean","0.008104","22,516","0.008341","22,705","0.000236","[-0.000555, +0.001027]","0.029112","[-6.8511%, +12.6736%]","0.558895","-","0.000779","0.000000","0.000000","0.008975","21,770","0.000882","[+0.000066, +0.001698]","0.108856","[+0.8154%, +20.9558%]","0.034119","Significant","0.000779","0.000000","0.000000"
"page_dimension_cx_post_checkout_page","Dimension","cx_app_quality_page_load_latency_android","","mean","0.043771","27,576","0.043660","28,021","-0.000033","[-0.00262, +0.002553]","-0.000761","[-5.9856%, +5.8333%]","0.979851","-","0.001043","0.000000","0.000000","0.045699","26,719","0.002082","[-0.000593, +0.004758]","0.047569","[-1.3559%, +10.8696%]","0.127202","-","0.001043","0.000063","0.000002"
"page_dimension_cx_search_result_page","Dimension","cx_app_quality_page_load_latency_android","","mean","0.032108","14,768","0.032067","14,969","-0.000411","[-0.003973, +0.00315]","-0.012814","[-12.3748%, +9.8121%]","0.820897","-","0.000230","0.000000","0.000000","0.033719","14,436","0.001657","[-0.001797, +0.00511]","0.051594","[-5.596%, +15.9147%]","0.347116","-","0.000230","0.000000","0.000000"
"page_dimension_cx_store_page","Dimension","cx_app_quality_page_load_latency_android","","mean","0.013298","24,833","0.013891","25,114","0.000552","[-0.000434, +0.001537]","0.041500","[-3.26%, +11.56%]","0.272345","-","0.001216","0.000000","0.000000","0.014514","24,002","0.001198","[+0.000164, +0.002233]","0.090115","[+1.2349%, +16.7882%]","0.023136","Significant","0.001216","0.000043","0.000001"
"cx_app_quality_page_load_latency_ios","Metric","N/A","","mean","0.044751","69,034","0.044598","66,813","-0.000089","[-0.000829, +0.00065]","-0.001992","[-1.8517%, +1.4532%]","0.813190","-","0.005107","0.000000","0.000000","0.044874","66,518","0.000074","[-0.000698, +0.000845]","0.001647","[-1.5597%, +1.8891%]","0.851507","-","0.005107","0.000000","0.000000"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_page_load_latency_ios","","mean","0.011502","47,043","0.012080","46,811","0.000397","[-0.000415, +0.001209]","0.034527","[-3.6041%, +10.5095%]","0.337585","-","0.000294","0.000000","0.000000","0.011997","45,242","0.000395","[-0.000539, +0.001329]","0.034317","[-4.6875%, +11.5509%]","0.407441","-","0.000294","0.000000","0.000000"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_page_load_latency_ios","","mean","0.077802","69,555","0.077808","70,970","0.000355","[-0.000829, +0.001539]","0.004568","[-1.065%, +1.9785%]","0.556331","-","0.001486","0.000000","0.000000","0.077661","67,092","0.000253","[-0.000925, +0.001431]","0.003253","[-1.1885%, +1.8391%]","0.673616","-","0.001486","0.000000","0.000000"
"page_dimension_cx_item_page","Dimension","cx_app_quality_page_load_latency_ios","","mean","0.026537","49,612","0.026595","49,492","0.000041","[-0.000969, +0.001051]","0.001552","[-3.6499%, +3.9604%]","0.936268","-","0.000568","0.000000","0.000000","0.025675","47,722","-0.000888","[-0.001881, +0.000106]","-0.033454","[-7.0898%, +0.399%]","0.079922","-","0.000568","0.000000","0.000000"
"page_dimension_cx_order_cart_page","Dimension","cx_app_quality_page_load_latency_ios","","mean","0.039977","49,788","0.040769","49,616","0.000531","[-0.001129, +0.002191]","0.013280","[-2.8235%, +5.4796%]","0.530683","-","0.000346","0.000000","0.000000","0.039971","47,809","-0.000236","[-0.001895, +0.001423]","-0.005904","[-4.7409%, +3.5601%]","0.780400","-","0.000346","0.000000","0.000000"
"page_dimension_cx_post_checkout_page","Dimension","cx_app_quality_page_load_latency_ios","","mean","0.019516","60,823","0.019385","61,647","-0.000172","[-0.000893, +0.000549]","-0.008823","[-4.5773%, +2.8127%]","0.639783","-","0.000389","0.000000","0.000000","0.019420","58,611","-0.000081","[-0.000836, +0.000673]","-0.004166","[-4.2816%, +3.4484%]","0.832680","-","0.000389","0.000000","0.000000"
"page_dimension_cx_search_result_page","Dimension","cx_app_quality_page_load_latency_ios","","mean","0.021131","38,996","0.020654","38,868","-0.000479","[-0.00161, +0.000652]","-0.022666","[-7.6191%, +3.086%]","0.406562","-","0.000141","0.000000","0.000000","0.020122","37,649","-0.001010","[-0.002179, +0.000159]","-0.047786","[-10.3104%, +0.7532%]","0.090435","-","0.000141","0.000000","0.000000"
"page_dimension_cx_store_page","Dimension","cx_app_quality_page_load_latency_ios","","mean","0.010912","54,669","0.011094","54,566","0.000168","[-0.000345, +0.000681]","0.015372","[-3.1625%, +6.2368%]","0.521484","-","0.000699","0.000000","0.000000","0.010684","52,661","-0.000244","[-0.00073, +0.000243]","-0.022351","[-6.6934%, +2.2233%]","0.325814","-","0.000699","0.000000","0.000000"
"cx_app_quality_page_load_latency_web","Metric","N/A","","mean","0.078427","146,780","0.077437","142,020","-0.000707","[-0.002007, +0.000592]","-0.009019","[-2.5586%, +0.7547%]","0.285927","-","0.217298","-0.002025","-0.000154","0.080571","141,877","0.001981","[+0.00067, +0.003292]","0.025260","[+0.8547%, +4.1973%]","0.003053","Significant","0.217298","0.005669","0.000432"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_page_load_latency_web","","mean","0.020430","95,779","0.020045","97,459","-0.000413","[-0.001389, +0.000564]","-0.020196","[-6.7992%, +2.7599%]","0.407560","-","0.044657","-0.000250","-0.000019","0.021629","92,919","0.001255","[+0.000213, +0.002296]","0.061416","[+1.0426%, +11.2406%]","0.018240","Significant","0.044657","0.000735","0.000056"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_page_load_latency_web","","mean","0.172499","119,954","0.171890","122,612","-0.001456","[-0.004296, +0.001384]","-0.008439","[-2.4904%, +0.8026%]","0.315094","-","0.059294","-0.001172","-0.000089","0.180354","116,186","0.007557","[+0.004683, +0.010431]","0.043808","[+2.7149%, +6.0467%]","0.000000","Significant","0.059294","0.005892","0.000448"
"page_dimension_cx_item_page","Dimension","cx_app_quality_page_load_latency_web","","mean","0.068261","71,494","0.068974","73,026","0.000809","[-0.00124, +0.002858]","0.011850","[-1.8169%, +4.1869%]","0.439118","-","0.015851","0.000173","0.000013","0.069400","69,253","0.001139","[-0.000966, +0.003245]","0.016691","[-1.4152%, +4.7534%]","0.288851","-","0.015851","0.000239","0.000018"
"page_dimension_cx_post_checkout_page","Dimension","cx_app_quality_page_load_latency_web","","mean","0.010794","70,657","0.010573","72,831","-0.000242","[-0.000931, +0.000447]","-0.022410","[-8.6271%, +4.1451%]","0.491590","-","0.020981","-0.000067","-0.000005","0.010940","68,491","0.000130","[-0.000575, +0.000835]","0.012012","[-5.3301%, +7.7325%]","0.718509","-","0.020981","0.000035","0.000003"
"page_dimension_cx_search_result_page","Dimension","cx_app_quality_page_load_latency_web","","mean","0.184068","15,802","0.175821","16,218","-0.006496","[-0.015263, +0.002271]","-0.035292","[-8.292%, +1.2336%]","0.146416","-","0.002165","-0.000190","-0.000014","0.181643","15,296","0.000454","[-0.009136, +0.010044]","0.002464","[-4.9636%, +5.4564%]","0.926148","-","0.002165","0.000013","0.000001"
"page_dimension_cx_store_page","Dimension","cx_app_quality_page_load_latency_web","","mean","0.034577","91,997","0.033294","93,124","-0.001443","[-0.002735, -0.000151]","-0.041735","[-7.9112%, -0.4359%]","0.028632","Significant","0.055362","-0.001093","-0.000083","0.034525","89,269","-0.000059","[-0.001421, +0.001303]","-0.001703","[-4.1085%, +3.7679%]","0.932452","-","0.055362","-0.000043","-0.000003"
"cx_app_quality_tbt_web","Metric","N/A","","mean","0.176194","191,127","0.173777","185,093","-0.000244","[-0.003194, +0.002706]","-0.001383","[-1.8127%, +1.5361%]","0.871398","-","0.183191","-0.000262","-0.000045","0.175823","185,209","0.001153","[-0.001781, +0.004086]","0.006541","[-1.0108%, +2.3191%]","0.441281","-","0.183191","0.001238","0.000211"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_tbt_web","","mean","0.094321","129,485","0.092246","133,075","-0.003040","[-0.00584, -0.000239]","-0.032228","[-6.1921%, -0.2536%]","0.033392","Significant","0.021310","-0.000389","-0.000066","0.095502","125,406","0.000915","[-0.001976, +0.003806]","0.009703","[-2.0947%, +4.0352%]","0.534951","-","0.021310","0.000114","0.000020"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_tbt_web","","mean","0.158703","175,502","0.158423","184,961","-0.000340","[-0.003285, +0.002605]","-0.002143","[-2.0702%, +1.6415%]","0.820923","-","0.042458","-0.000085","-0.000015","0.161166","170,548","0.002250","[-0.000724, +0.005224]","0.014176","[-0.4565%, +3.2916%]","0.138191","-","0.042458","0.000559","0.000095"
"page_dimension_cx_post_checkout_page","Dimension","cx_app_quality_tbt_web","","mean","0.294587","169,256","0.290456","180,181","-0.001309","[-0.005888, +0.00327]","-0.004444","[-1.9987%, +1.1099%]","0.575196","-","0.034562","-0.000264","-0.000045","0.291967","164,201","-0.001179","[-0.005773, +0.003415]","-0.004002","[-1.9597%, +1.1593%]","0.614989","-","0.034562","-0.000237","-0.000041"
"page_dimension_cx_search_result_page","Dimension","cx_app_quality_tbt_web","","mean","0.115279","85,011","0.113089","88,034","-0.002595","[-0.007052, +0.001862]","-0.022510","[-6.117%, +1.615%]","0.253791","-","0.010180","-0.000159","-0.000027","0.116728","82,735","0.001220","[-0.003173, +0.005613]","0.010582","[-2.7526%, +4.8689%]","0.586279","-","0.010180","0.000073","0.000012"
"page_dimension_cx_store_page","Dimension","cx_app_quality_tbt_web","","mean","0.124729","141,688","0.123551","146,013","-0.002387","[-0.00521, +0.000437]","-0.019136","[-4.1773%, +0.3501%]","0.097553","-","0.045316","-0.000648","-0.000111","0.125717","136,987","0.000028","[-0.002865, +0.002921]","0.000224","[-2.2971%, +2.3419%]","0.984896","-","0.045316","0.000007","0.000001"
"dashpass_paid_balance","Metric","N/A","","mean","0.411071","199,642","0.413556","193,171","0.000032","[-0.001557, +0.001621]","0.000078","[-0.3788%, +0.3943%]","0.968624","-","0.012548","0.000000","0.000000","0.411917","193,362","-0.000603","[-0.002199, +0.000993]","-0.001466","[-0.5349%, +0.2416%]","0.459162","-","0.012548","-0.000018","-0.000008"
"dashpass_signup","Metric","N/A","","mean","0.042641","199,642","0.041575","193,171","-0.001061","[-0.002356, +0.000233]","-0.024893","[-5.5244%, +0.5458%]","0.107940","-","0.008185","-0.000204","-0.000198","0.043080","193,362","0.000446","[-0.000861, +0.001752]","0.010451","[-2.0184%, +4.1086%]","0.503729","-","0.008185","0.000086","0.000083"
"dbd_attach_rate_post_checkout","Metric","N/A","","mean","0.036270","147,762","0.037699","143,105","0.001413","[+0.000472, +0.002354]","0.038953","[+1.3006%, +6.49%]","0.003257","Significant","0.016435","0.000757","0.000023","0.037582","142,921","0.001201","[+0.000247, +0.002155]","0.033121","[+0.6819%, +5.9424%]","0.013582","Significant","0.016435","0.000643","0.000020"
