"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment1 Value","treatment1 Exposure Volume","treatment1 Absolute Impact","treatment1 Absolute Impact Confidence Interval","treatment1 Relative Impact","treatment1 Relative Impact Confidence Interval","treatment1 P Value","treatment1 Significance","treatment1 Coverage","treatment1 Relative Global Lift","treatment1 Absolute Global Lift","treatment2 Value","treatment2 Exposure Volume","treatment2 Absolute Impact","treatment2 Absolute Impact Confidence Interval","treatment2 Relative Impact","treatment2 Relative Impact Confidence Interval","treatment2 P Value","treatment2 Significance","treatment2 Coverage","treatment2 Relative Global Lift","treatment2 Absolute Global Lift"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_hitch_android","","mean","0.040465","37,553","0.040614","36,666","0.000262","[-0.002434, +0.002958]","0.006467","[-6.016%, +7.3093%]","0.849130","-","0.001166","0.000000","0.000000","0.041857","36,339","0.001454","[-0.001336, +0.004243]","0.035921","[-3.3014%, +10.4857%]","0.307108","-","0.001166","0.000022","0.000002"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_hitch_android","","mean","0.121738","46,707","0.122398","45,613","0.000870","[-0.002381, +0.004121]","0.007143","[-1.9561%, +3.3848%]","0.600082","-","0.003405","0.000040","0.000003","0.121551","45,290","0.001114","[-0.002115, +0.004342]","0.009147","[-1.7375%, +3.5668%]","0.499065","-","0.003405","0.000051","0.000004"
"page_dimension_cx_item_page","Dimension","cx_app_quality_hitch_android","","mean","0.029926","38,717","0.029824","37,787","-0.000096","[-0.001824, +0.001632]","-0.003203","[-6.0942%, +5.4536%]","0.913422","-","0.003460","0.000000","0.000000","0.030042","37,511","0.000002","[-0.001801, +0.001805]","0.000067","[-6.0193%, +6.0326%]","0.998266","-","0.003460","0.000000","0.000000"
"page_dimension_cx_order_cart_page","Dimension","cx_app_quality_hitch_android","","mean","0.085631","39,550","0.088276","38,627","0.002195","[-0.001509, +0.0059]","0.025638","[-1.7621%, +6.8897%]","0.245402","-","0.002130","0.000062","0.000005","0.088040","38,353","0.002136","[-0.001649, +0.005921]","0.024943","[-1.9261%, +6.9146%]","0.268751","-","0.002130","0.000061","0.000005"
"page_dimension_cx_post_checkout_page","Dimension","cx_app_quality_hitch_android","","mean","0.055919","43,978","0.057077","42,908","0.001195","[-0.000746, +0.003136]","0.021366","[-1.3342%, +5.6073%]","0.227620","-","0.003266","0.000052","0.000004","0.056327","42,532","0.000475","[-0.001308, +0.002258]","0.008490","[-2.3394%, +4.0374%]","0.601752","-","0.003266","0.000021","0.000002"
"page_dimension_cx_search_result_page","Dimension","cx_app_quality_hitch_android","","mean","0.063323","34,631","0.064860","33,870","0.001649","[-0.001652, +0.004949]","0.026034","[-2.609%, +7.8158%]","0.327607","-","0.001050","0.000023","0.000002","0.064852","33,567","0.001575","[-0.001476, +0.004625]","0.024867","[-2.3312%, +7.3045%]","0.311726","-","0.001050","0.000022","0.000002"
"page_dimension_cx_store_page","Dimension","cx_app_quality_hitch_android","","mean","0.064720","41,577","0.065463","40,613","0.001102","[-0.00099, +0.003195]","0.017035","[-1.5304%, +4.9373%]","0.301865","-","0.005051","0.000074","0.000006","0.065028","40,353","0.000813","[-0.001325, +0.002951]","0.012556","[-2.0477%, +4.5589%]","0.456264","-","0.005051","0.000055","0.000004"
"cx_app_quality_hitch_ios","Metric","N/A","","mean","0.168431","2,769,605","0.168429","2,688,380","-0.000021","[-0.000317, +0.000274]","-0.000127","[-0.1884%, +0.1629%]","0.887039","-","0.299642","-0.000041","-0.000006","0.168170","2,689,247","-0.000270","[-0.000567, +0.000028]","-0.001600","[-0.3366%, +0.0165%]","0.075662","-","0.299642","-0.000521","-0.000081"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_hitch_ios","","mean","0.122748","2,203,330","0.122741","2,136,351","0.000010","[-0.000373, +0.000393]","0.000083","[-0.3038%, +0.3204%]","0.958574","-","0.037080","0.000000","0.000000","0.122281","2,139,902","-0.000475","[-0.00086, -0.000089]","-0.003866","[-0.7008%, -0.0723%]","0.015916","Significant","0.037080","-0.000113","-0.000018"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_hitch_ios","","mean","0.155675","2,448,363","0.155794","2,382,540","0.000128","[-0.000275, +0.000531]","0.000823","[-0.1765%, +0.3411%]","0.533250","-","0.049325","0.000041","0.000006","0.154873","2,380,491","-0.000832","[-0.001235, -0.00043]","-0.005347","[-0.7934%, -0.276%]","0.000051","Significant","0.049325","-0.000265","-0.000041"
"page_dimension_cx_item_page","Dimension","cx_app_quality_hitch_ios","","mean","0.165051","2,317,027","0.164910","2,246,713","-0.000128","[-0.000591, +0.000336]","-0.000773","[-0.3582%, +0.2037%]","0.589899","-","0.074504","-0.000061","-0.000010","0.164886","2,250,181","-0.000137","[-0.00062, +0.000347]","-0.000829","[-0.3758%, +0.2101%]","0.579238","-","0.074504","-0.000066","-0.000010"
"page_dimension_cx_order_cart_page","Dimension","cx_app_quality_hitch_ios","","mean","0.232933","2,117,049","0.233039","2,052,314","0.000067","[-0.000558, +0.000691]","0.000287","[-0.2394%, +0.2969%]","0.833790","-","0.033509","0.000014","0.000002","0.232887","2,055,096","-0.000129","[-0.000752, +0.000495]","-0.000552","[-0.3229%, +0.2125%]","0.686091","-","0.033509","-0.000028","-0.000004"
"page_dimension_cx_post_checkout_page","Dimension","cx_app_quality_hitch_ios","","mean","0.145105","1,783,811","0.144740","1,733,661","-0.000351","[-0.000952, +0.00025]","-0.002417","[-0.6558%, +0.1725%]","0.252773","-","0.012598","-0.000029","-0.000004","0.145376","1,735,647","0.000271","[-0.00033, +0.000873]","0.001870","[-0.2273%, +0.6013%]","0.376242","-","0.012598","0.000022","0.000003"
"page_dimension_cx_search_result_page","Dimension","cx_app_quality_hitch_ios","","mean","0.204151","1,407,369","0.203921","1,366,235","-0.000197","[-0.000904, +0.00051]","-0.000967","[-0.4429%, +0.2496%]","0.584313","-","0.016277","-0.000021","-0.000003","0.203616","1,368,137","-0.000529","[-0.001231, +0.000173]","-0.002592","[-0.603%, +0.0845%]","0.139399","-","0.016277","-0.000055","-0.000009"
"page_dimension_cx_store_page","Dimension","cx_app_quality_hitch_ios","","mean","0.111180","2,414,452","0.111354","2,340,756","0.000133","[-0.000151, +0.000416]","0.001193","[-0.1356%, +0.3742%]","0.359064","-","0.060269","0.000052","0.000008","0.111175","2,342,712","-0.000022","[-0.000305, +0.000261]","-0.000194","[-0.2739%, +0.2352%]","0.881495","-","0.060269","-0.000008","-0.000001"
"cx_app_quality_inp_web","Metric","N/A","","mean","0.193103","79,870","0.192939","77,498","0.000107","[-0.003192, +0.003406]","0.000553","[-1.6531%, +1.7636%]","0.949422","-","0.097037","0.000048","0.000010","0.196083","77,964","0.002553","[-0.000876, +0.005982]","0.013221","[-0.4535%, +3.0976%]","0.144455","-","0.097037","0.001137","0.000249"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_inp_web","","mean","0.114945","48,243","0.112390","46,701","-0.002771","[-0.006949, +0.001407]","-0.024107","[-6.0453%, +1.2239%]","0.193601","-","0.020239","-0.000260","-0.000057","0.115658","47,026","0.000520","[-0.004068, +0.005107]","0.004521","[-3.5387%, +4.4428%]","0.824293","-","0.020239","0.000048","0.000011"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_inp_web","","mean","0.163993","58,809","0.165877","57,234","0.001880","[-0.001967, +0.005728]","0.011464","[-1.1997%, +3.4926%]","0.338190","-","0.024932","0.000215","0.000047","0.167182","57,355","0.003148","[-0.0007, +0.006996]","0.019198","[-0.4266%, +4.2661%]","0.108797","-","0.024932","0.000359","0.000079"
"page_dimension_cx_post_checkout_page","Dimension","cx_app_quality_inp_web","","mean","0.094679","36,716","0.096957","35,312","0.002390","[-0.002099, +0.00688]","0.025247","[-2.2168%, +7.2663%]","0.296656","-","0.009115","0.000101","0.000022","0.094424","35,445","-0.000083","[-0.004935, +0.004769]","-0.000876","[-5.2123%, +5.037%]","0.973260","-","0.009115","0.000000","0.000000"
"page_dimension_cx_search_result_page","Dimension","cx_app_quality_inp_web","","mean","0.407373","22,302","0.407501","21,436","0.000066","[-0.008661, +0.008793]","0.000162","[-2.126%, +2.1585%]","0.988139","-","0.004634","0.000000","0.000000","0.411464","21,803","0.004164","[-0.004718, +0.013047]","0.010222","[-1.1582%, +3.2026%]","0.358150","-","0.004634","0.000089","0.000019"
"page_dimension_cx_store_page","Dimension","cx_app_quality_inp_web","","mean","0.247285","57,069","0.247573","55,318","0.000078","[-0.005192, +0.005348]","0.000315","[-2.0997%, +2.1627%]","0.976893","-","0.035029","0.000013","0.000003","0.252306","55,770","0.004382","[-0.001193, +0.009956]","0.017719","[-0.4823%, +4.0261%]","0.123404","-","0.035029","0.000708","0.000155"
"cx_app_quality_page_action_error_android","Metric","N/A","","mean","0.002442","38,978","0.002595","38,037","0.000153","[-0.000114, +0.00042]","0.062521","[-4.6879%, +17.1921%]","0.262672","-","0.019874","0.001308","0.000003","0.002380","37,700","-0.000063","[-0.000316, +0.000191]","-0.025671","[-12.9554%, +7.8213%]","0.628153","-","0.019874","-0.000537","-0.000001"
"action_dimension_cx_add_to_cart","Dimension","cx_app_quality_page_action_error_android","","mean","0.002679","37,151","0.003042","36,289","0.000366","[-0.000017, +0.000748]","0.136523","[-0.629%, +27.9336%]","0.060980","-","0.011279","0.001770","0.000004","0.002803","35,984","0.000127","[-0.00023, +0.000483]","0.047225","[-8.5733%, +18.0183%]","0.486335","-","0.011279","0.000614","0.000001"
"action_dimension_cx_delete_cart","Dimension","cx_app_quality_page_action_error_android","","mean","0.000503","25,093","0.000490","24,408","-0.000013","[-0.000283, +0.000256]","-0.026749","[-56.3058%, +50.956%]","0.922127","-","0.002367","0.000000","0.000000","0.000314","24,279","-0.000189","[-0.000436, +0.000058]","-0.375443","[-86.6461%, +11.5575%]","0.133970","-","0.002367","0.000000","0.000000"
"action_dimension_cx_place_order","Dimension","cx_app_quality_page_action_error_android","","mean","0.002669","36,396","0.002484","35,562","-0.000189","[-0.000809, +0.000432]","-0.070776","[-30.3282%, +16.173%]","0.550759","-","0.004257","0.000000","0.000000","0.002217","35,207","-0.000452","[-0.00106, +0.000156]","-0.169341","[-39.715%, +5.8467%]","0.145133","-","0.004257","-0.000822","-0.000002"
"action_dimension_cx_update_cart","Dimension","cx_app_quality_page_action_error_android","","mean","0.002925","23,021","0.002822","22,471","-0.000102","[-0.00073, +0.000527]","-0.034826","[-24.9739%, +18.0088%]","0.750787","-","0.001981","0.000000","0.000000","0.002807","22,319","-0.000116","[-0.00074, +0.000507]","-0.039779","[-25.289%, +17.3333%]","0.714483","-","0.001981","0.000000","0.000000"
"cx_app_quality_page_action_error_ios","Metric","N/A","","mean","0.002257","2,464,983","0.002268","2,389,905","0.000011","[-0.000019, +0.00004]","0.004724","[-0.8282%, +1.7729%]","0.476548","-","0.303044","0.001195","0.000003","0.002278","2,393,734","0.000021","[-0.000009, +0.00005]","0.009096","[-0.4025%, +2.2216%]","0.174249","-","0.303044","0.002299","0.000006"
"action_dimension_cx_add_payment_method","Dimension","cx_app_quality_page_action_error_ios","","mean","0.055617","219,252","0.056264","211,632","0.000659","[-0.001622, +0.002941]","0.011857","[-2.9163%, +5.2876%]","0.571035","-","0.001402","0.000000","0.000000","0.055198","212,374","-0.000406","[-0.002692, +0.00188]","-0.007300","[-4.8403%, +3.3803%]","0.727757","-","0.001402","0.000000","0.000000"
"action_dimension_cx_add_to_cart","Dimension","cx_app_quality_page_action_error_ios","","mean","0.002262","2,348,960","0.002284","2,278,054","0.000023","[-0.000014, +0.000059]","0.009995","[-0.6014%, +2.6005%]","0.221079","-","0.161657","0.001352","0.000004","0.002289","2,281,880","0.000027","[-0.000009, +0.000064]","0.012154","[-0.3915%, +2.8223%]","0.138224","-","0.161657","0.001642","0.000004"
"action_dimension_cx_create_address","Dimension","cx_app_quality_page_action_error_ios","","mean","0.000523","424,252","0.000558","413,064","0.000035","[-0.000135, +0.000205]","0.066240","[-25.8399%, +39.088%]","0.689218","-","0.002122","0.000000","0.000000","0.000576","413,515","0.000053","[-0.000138, +0.000243]","0.100624","[-26.4157%, +46.5404%]","0.588748","-","0.002122","0.000000","0.000000"
"action_dimension_cx_delete_cart","Dimension","cx_app_quality_page_action_error_ios","","mean","0.001177","1,725,912","0.001136","1,672,688","-0.000041","[-0.000077, -0.000006]","-0.034952","[-6.5058%, -0.4846%]","0.022880","Significant","0.039905","-0.000608","-0.000002","0.001166","1,676,451","-0.000012","[-0.000047, +0.000024]","-0.010098","[-4.0338%, +2.0142%]","0.512807","-","0.039905","0.000000","0.000000"
"action_dimension_cx_place_order","Dimension","cx_app_quality_page_action_error_ios","","mean","0.002833","2,224,315","0.002833","2,157,183","-0.000001","[-0.000099, +0.000098]","-0.000189","[-3.4995%, +3.4616%]","0.991501","-","0.050195","0.000000","0.000000","0.002887","2,159,999","0.000055","[-0.000046, +0.000155]","0.019268","[-1.626%, +5.4797%]","0.287794","-","0.050195","0.001011","0.000003"
"action_dimension_cx_set_address","Dimension","cx_app_quality_page_action_error_ios","","mean","0.000129","878,640","0.000129","853,190","0.000000","[-0.000025, +0.000025]","0.000369","[-19.7154%, +19.7892%]","0.997076","-","0.008783","0.000000","0.000000","0.000124","853,064","-0.000004","[-0.000029, +0.00002]","-0.034495","[-22.6102%, +15.7112%]","0.724202","-","0.008783","0.000000","0.000000"
"action_dimension_cx_set_payment_method","Dimension","cx_app_quality_page_action_error_ios","","mean","0.000076","584,949","0.000084","567,591","0.000007","[-0.000017, +0.000032]","0.095408","[-22.7848%, +41.8664%]","0.562942","-","0.007605","0.000000","0.000000","0.000085","566,819","0.000008","[-0.000018, +0.000035]","0.109440","[-23.2694%, +45.1575%]","0.530696","-","0.007605","0.000000","0.000000"
"action_dimension_cx_update_cart","Dimension","cx_app_quality_page_action_error_ios","","mean","0.001537","1,514,300","0.001552","1,468,078","0.000015","[-0.00004, +0.00007]","0.009981","[-2.5831%, +4.5793%]","0.584900","-","0.031408","0.000000","0.000000","0.001554","1,472,135","0.000017","[-0.000038, +0.000072]","0.011120","[-2.4539%, +4.6779%]","0.541077","-","0.031408","0.000000","0.000000"
"cx_app_quality_page_action_error_web","Metric","N/A","","mean","0.001088","87,063","0.001052","84,372","-0.000036","[-0.000169, +0.000097]","-0.033375","[-15.5551%, +8.8802%]","0.592377","-","0.097109","-0.002701","-0.000004","0.001665","84,992","0.000577","[-0.000412, +0.001566]","0.530470","[-37.8936%, +143.9876%]","0.252924","-","0.097109","0.042528","0.000056"
"action_dimension_cx_add_payment_method","Dimension","cx_app_quality_page_action_error_web","","mean","0.001429","8,343","0.000576","8,202","-0.000853","[-0.002151, +0.000445]","-0.596726","[-150.5008%, +31.1556%]","0.197863","-","0.000820","0.000000","0.000000","0.000709","8,281","-0.000718","[-0.002063, +0.000626]","-0.502537","[-144.3359%, +43.8285%]","0.295142","-","0.000820","0.000000","0.000000"
"action_dimension_cx_add_to_cart","Dimension","cx_app_quality_page_action_error_web","","mean","0.000866","79,059","0.000819","76,401","-0.000049","[-0.000215, +0.000118]","-0.056381","[-24.8769%, +13.6007%]","0.565706","-","0.056927","-0.002132","-0.000003","0.001789","77,064","0.000922","[-0.000757, +0.002601]","1.064232","[-87.4354%, +300.2817%]","0.281942","-","0.056927","0.039822","0.000052"
"action_dimension_cx_create_address","Dimension","cx_app_quality_page_action_error_web","","mean","0.000000","4,028","0.000636","3,877","0.000636","[-0.000292, +0.001564]","","[]","0.179266","-","0.000307","0.000000","0.000000","0.000000","3,926","-0.000001","[-0.000003, +0.000001]","","[]","0.344632","-","0.000307","0.000000","0.000000"
"action_dimension_cx_delete_cart","Dimension","cx_app_quality_page_action_error_web","","mean","0.000859","35,558","0.001050","34,630","0.000191","[-0.000233, +0.000615]","0.222278","[-27.0648%, +71.5204%]","0.376794","-","0.007513","0.001112","0.000001","0.001034","34,715","0.000175","[-0.000311, +0.00066]","0.203309","[-36.2029%, +76.8647%]","0.480904","-","0.007513","0.001022","0.000001"
"action_dimension_cx_place_order","Dimension","cx_app_quality_page_action_error_web","","mean","0.001178","75,094","0.001074","72,675","-0.000104","[-0.000421, +0.000214]","-0.087877","[-35.7743%, +18.1989%]","0.523327","-","0.019079","-0.001505","-0.000002","0.001163","73,226","-0.000015","[-0.000333, +0.000302]","-0.012918","[-28.2397%, +25.6561%]","0.925144","-","0.019079","0.000000","0.000000"
"action_dimension_cx_set_address","Dimension","cx_app_quality_page_action_error_web","","mean","0.001585","28,293","0.001418","27,316","-0.000166","[-0.000718, +0.000385]","-0.105016","[-45.3101%, +24.3068%]","0.554309","-","0.003747","0.000000","0.000000","0.001673","27,830","0.000091","[-0.000503, +0.000684]","0.057372","[-31.7086%, +43.1829%]","0.763954","-","0.003747","0.000000","0.000000"
"action_dimension_cx_set_payment_method","Dimension","cx_app_quality_page_action_error_web","","mean","0.002170","15,979","0.001747","15,496","-0.000423","[-0.001282, +0.000435]","-0.195100","[-59.0645%, +20.0445%]","0.333674","-","0.002222","0.000000","0.000000","0.001864","15,459","-0.000307","[-0.001211, +0.000597]","-0.141542","[-55.8219%, +27.5135%]","0.505548","-","0.002222","0.000000","0.000000"
"action_dimension_cx_update_cart","Dimension","cx_app_quality_page_action_error_web","","mean","0.002400","33,962","0.002653","33,121","0.000257","[-0.000408, +0.000922]","0.106908","[-17.0179%, +38.3996%]","0.449524","-","0.006426","0.001278","0.000002","0.002917","33,070","0.000520","[-0.0002, +0.00124]","0.216855","[-8.3126%, +51.6837%]","0.156527","-","0.006426","0.002568","0.000003"
"cx_app_quality_page_load_error_android","Metric","N/A","","mean","0.004212","48,786","0.004186","47,577","-0.000032","[-0.000267, +0.000202]","-0.007633","[-6.3284%, +4.8019%]","0.788077","-","0.019853","0.000000","0.000000","0.004206","47,238","-0.000012","[-0.000246, +0.000221]","-0.002935","[-5.8397%, +5.2526%]","0.917388","-","0.019853","0.000000","0.000000"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_page_load_error_android","","mean","0.005488","36,346","0.005597","35,425","0.000107","[-0.000531, +0.000744]","0.019416","[-9.6832%, +13.5664%]","0.743400","-","0.001883","0.000000","0.000000","0.005819","35,137","0.000325","[-0.000333, +0.000983]","0.059239","[-6.0705%, +17.9184%]","0.333042","-","0.001883","0.000000","0.000000"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_page_load_error_android","","mean","0.008573","47,102","0.008183","45,888","-0.000396","[-0.001469, +0.000678]","-0.046138","[-17.1316%, +7.904%]","0.470050","-","0.003679","-0.000451","-0.000001","0.008117","45,633","-0.000460","[-0.001508, +0.000588]","-0.053647","[-17.5837%, +6.8544%]","0.389510","-","0.003679","-0.000520","-0.000002"
"page_dimension_cx_item_page","Dimension","cx_app_quality_page_load_error_android","","mean","0.001733","38,925","0.001757","37,973","0.000024","[-0.000168, +0.000215]","0.013750","[-9.672%, +12.422%]","0.807265","-","0.003401","0.000000","0.000000","0.001588","37,699","-0.000146","[-0.000327, +0.000036]","-0.083978","[-18.847%, +2.0513%]","0.115212","-","0.003401","0.000000","0.000000"
"page_dimension_cx_order_cart_page","Dimension","cx_app_quality_page_load_error_android","","mean","0.012082","38,245","0.012349","37,312","0.000252","[-0.00034, +0.000843]","0.020833","[-2.8111%, +6.9778%]","0.404126","-","0.002546","0.000000","0.000000","0.012432","37,047","0.000330","[-0.000277, +0.000938]","0.027342","[-2.2926%, +7.761%]","0.286388","-","0.002546","0.000000","0.000000"
"page_dimension_cx_post_checkout_page","Dimension","cx_app_quality_page_load_error_android","","mean","0.000269","44,072","0.000350","42,961","0.000081","[-0.000022, +0.000184]","0.301343","[-8.1151%, +68.3836%]","0.122556","-","0.004283","0.000000","0.000000","0.000295","42,566","0.000026","[-0.000075, +0.000126]","0.095070","[-27.7262%, +46.7403%]","0.616757","-","0.004283","0.000000","0.000000"
"page_dimension_cx_search_result_page","Dimension","cx_app_quality_page_load_error_android","","mean","0.002912","27,012","0.002458","26,351","-0.000455","[-0.000999, +0.00009]","-0.156105","[-34.3067%, +3.0857%]","0.101739","-","0.000416","0.000000","0.000000","0.003032","25,917","0.000121","[-0.000514, +0.000756]","0.041533","[-17.6657%, +25.9723%]","0.709087","-","0.000416","0.000000","0.000000"
"page_dimension_cx_store_page","Dimension","cx_app_quality_page_load_error_android","","mean","0.000747","41,439","0.000689","40,453","-0.000058","[-0.000183, +0.000067]","-0.077541","[-24.4633%, +8.9551%]","0.363061","-","0.003643","0.000000","0.000000","0.000793","40,208","0.000046","[-0.000104, +0.000197]","0.062119","[-13.9714%, +26.3953%]","0.546356","-","0.003643","0.000000","0.000000"
"cx_app_quality_page_load_error_ios","Metric","N/A","","mean","0.000517","3,080,722","0.000514","2,987,693","-0.000003","[-0.00001, +0.000004]","-0.006097","[-2.029%, +0.8096%]","0.399774","-","0.304654","0.000000","0.000000","0.000511","2,990,361","-0.000006","[-0.000013, +0.000002]","-0.010764","[-2.5724%, +0.4197%]","0.158499","-","0.304654","-0.002820","-0.000002"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_page_load_error_ios","","mean","0.000894","2,293,134","0.000862","2,223,493","-0.000032","[-0.000054, -0.000011]","-0.036148","[-6.0315%, -1.1981%]","0.003371","Significant","0.024187","0.000000","0.000000","0.000864","2,227,333","-0.000030","[-0.000053, -0.000008]","-0.033774","[-5.8884%, -0.8664%]","0.008384","Significant","0.024187","0.000000","0.000000"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_page_load_error_ios","","mean","0.000408","3,078,334","0.000417","2,985,443","0.000010","[-0.000001, +0.000021]","0.024270","[-0.2731%, +5.1272%]","0.078112","-","0.102751","0.001694","0.000001","0.000409","2,988,022","0.000001","[-0.000012, +0.000014]","0.003358","[-2.8257%, +3.4973%]","0.835110","-","0.102751","0.000000","0.000000"
"page_dimension_cx_item_page","Dimension","cx_app_quality_page_load_error_ios","","mean","0.000527","2,424,312","0.000528","2,350,717","0.000000","[-0.000013, +0.000013]","0.000431","[-2.383%, +2.4692%]","0.972246","-","0.047044","0.000000","0.000000","0.000521","2,353,774","-0.000006","[-0.000019, +0.000007]","-0.011393","[-3.5517%, +1.2731%]","0.354624","-","0.047044","0.000000","0.000000"
"page_dimension_cx_order_cart_page","Dimension","cx_app_quality_page_load_error_ios","","mean","0.000504","2,396,690","0.000469","2,323,083","-0.000035","[-0.000064, -0.000005]","-0.069122","[-12.7933%, -1.0312%]","0.021244","Significant","0.035403","-0.002051","-0.000001","0.000484","2,327,159","-0.000020","[-0.00005, +0.000011]","-0.039312","[-9.9994%, +2.1371%]","0.204189","-","0.035403","0.000000","0.000000"
"page_dimension_cx_post_checkout_page","Dimension","cx_app_quality_page_load_error_ios","","mean","0.001206","2,969,220","0.001208","2,881,511","0.000002","[-0.00003, +0.000034]","0.001667","[-2.4899%, +2.8233%]","0.902099","-","0.028924","0.000000","0.000000","0.001198","2,883,478","-0.000009","[-0.00004, +0.000023]","-0.007076","[-3.3442%, +1.9289%]","0.598860","-","0.028924","0.000000","0.000000"
"page_dimension_cx_search_result_page","Dimension","cx_app_quality_page_load_error_ios","","mean","0.001066","1,903,000","0.001049","1,846,578","-0.000016","[-0.000081, +0.000048]","-0.015300","[-7.5927%, +4.5327%]","0.620866","-","0.010122","0.000000","0.000000","0.001079","1,848,198","0.000013","[-0.000053, +0.00008]","0.012549","[-4.9526%, +7.4625%]","0.691932","-","0.010122","0.000000","0.000000"
"page_dimension_cx_store_page","Dimension","cx_app_quality_page_load_error_ios","","mean","0.000101","2,587,270","0.000102","2,507,444","0.000001","[-0.000005, +0.000007]","0.012171","[-4.6391%, +7.0733%]","0.683754","-","0.056220","0.000000","0.000000","0.000100","2,511,295","-0.000001","[-0.000006, +0.000005]","-0.006223","[-6.2797%, +5.0351%]","0.829307","-","0.056220","0.000000","0.000000"
"cx_app_quality_page_load_error_web","Metric","N/A","","mean","0.000675","136,972","0.000639","132,927","-0.000036","[-0.00011, +0.000038]","-0.053372","[-16.3591%, +5.6846%]","0.342569","-","0.078303","-0.002928","-0.000003","0.000666","133,733","-0.000009","[-0.000082, +0.000064]","-0.013215","[-12.104%, +9.4611%]","0.810173","-","0.078303","0.000000","0.000000"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_page_load_error_web","","mean","0.000681","81,753","0.000541","79,138","-0.000140","[-0.000262, -0.000017]","-0.204824","[-38.4603%, -2.5045%]","0.025548","Significant","0.008541","-0.001235","-0.000001","0.000603","79,840","-0.000078","[-0.000207, +0.000052]","-0.114058","[-30.3792%, +7.5677%]","0.238709","-","0.008541","0.000000","0.000000"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_page_load_error_web","","mean","0.000132","114,398","0.000151","111,330","0.000019","[-0.000087, +0.000125]","0.142789","[-66.1479%, +94.7057%]","0.727862","-","0.017232","0.000000","0.000000","0.000140","111,762","0.000008","[-0.00005, +0.000067]","0.064003","[-38.1039%, +50.9044%]","0.778045","-","0.017232","0.000000","0.000000"
"page_dimension_cx_item_page","Dimension","cx_app_quality_page_load_error_web","","mean","0.001036","78,370","0.000898","75,751","-0.000138","[-0.000294, +0.000019]","-0.132927","[-28.3741%, +1.7886%]","0.084076","-","0.019212","-0.002763","-0.000003","0.001052","76,399","0.000016","[-0.000164, +0.000196]","0.015561","[-15.8027%, +18.915%]","0.860531","-","0.019212","0.000000","0.000000"
"page_dimension_cx_post_checkout_page","Dimension","cx_app_quality_page_load_error_web","","mean","0.000253","101,339","0.000273","98,101","0.000020","[-0.000065, +0.000104]","0.077614","[-25.6356%, +41.1583%]","0.648756","-","0.010998","0.000000","0.000000","0.000247","98,705","-0.000006","[-0.000084, +0.000072]","-0.022126","[-33.0702%, +28.6451%]","0.888238","-","0.010998","0.000000","0.000000"
"page_dimension_cx_search_result_page","Dimension","cx_app_quality_page_load_error_web","","mean","0.000172","41,314","0.000216","39,716","0.000044","[-0.000068, +0.000157]","0.257323","[-39.7253%, +91.1898%]","0.441010","-","0.003131","0.000000","0.000000","0.000243","40,223","0.000070","[-0.000054, +0.000195]","0.409939","[-31.2076%, +113.1954%]","0.265790","-","0.003131","0.000000","0.000000"
"page_dimension_cx_store_page","Dimension","cx_app_quality_page_load_error_web","","mean","0.001123","92,704","0.001138","89,777","0.000016","[-0.000195, +0.000227]","0.014274","[-17.3467%, +20.2016%]","0.881539","-","0.019135","0.000000","0.000000","0.001083","90,604","-0.000039","[-0.000229, +0.00015]","-0.035158","[-20.3654%, +13.3339%]","0.682571","-","0.019135","0.000000","0.000000"
"cx_app_quality_page_load_latency_android","Metric","N/A","","mean","0.027454","47,928","0.027363","46,680","-0.000075","[-0.000929, +0.000779]","-0.002741","[-3.3845%, +2.8363%]","0.862874","-","0.020728","-0.000051","-0.000002","0.027351","46,384","0.000055","[-0.000785, +0.000896]","0.002021","[-2.8609%, +3.2651%]","0.897107","-","0.020728","0.000038","0.000001"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_page_load_latency_android","","mean","0.008826","36,377","0.008300","35,473","-0.000527","[-0.001109, +0.000055]","-0.059717","[-12.5657%, +0.6223%]","0.075899","-","0.002341","-0.000040","-0.000001","0.008816","35,189","-0.000009","[-0.00062, +0.000601]","-0.001049","[-7.0241%, +6.8143%]","0.976298","-","0.002341","0.000000","0.000000"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_page_load_latency_android","","mean","0.067705","46,939","0.067786","45,751","0.000058","[-0.001781, +0.001897]","0.000859","[-2.6305%, +2.8023%]","0.950572","-","0.004218","0.000000","0.000000","0.067610","45,485","0.000007","[-0.001845, +0.001859]","0.000108","[-2.7247%, +2.7464%]","0.993813","-","0.004218","0.000000","0.000000"
