"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment Value","treatment Exposure Volume","treatment Absolute Impact","treatment Absolute Impact Confidence Interval","treatment Relative Impact","treatment Relative Impact Confidence Interval","treatment P Value","treatment Significance","treatment Coverage","treatment Relative Global Lift","treatment Absolute Global Lift"
"dbd_cx_segment_existing_purchased_l120d","Dimension","doubledash_l_28_d_mau","","mean","0.087752","670,288","0.086900","670,537","-0.000852","[-0.001808, +0.000104]","-0.009709","[-2.06%, +0.1182%]","0.080587","-","0.019087","-0.000185","-0.000185"
"dbd_cx_segment_existing_purchased_l180d","Dimension","doubledash_l_28_d_mau","","mean","0.077296","897,941","0.077108","899,540","-0.000188","[-0.000968, +0.000592]","-0.002432","[-1.2528%, +0.7664%]","0.636811","-","0.022538","-0.000055","-0.000055"
"dbd_cx_segment_existing_purchased_l30d","Dimension","doubledash_l_28_d_mau","","mean","0.724163","1,955,843","0.724814","1,956,684","0.000623","[-0.00026, +0.001507]","0.000861","[-0.0359%, +0.208%]","0.166433","-","0.459612","0.000396","0.000396"
"dbd_cx_segment_existing_purchased_l60d","Dimension","doubledash_l_28_d_mau","","mean","0.146567","1,196,562","0.147120","1,195,662","0.000561","[-0.000335, +0.001458]","0.003830","[-0.2287%, +0.9948%]","0.219733","-","0.056877","0.000218","0.000218"
"dbd_cx_segment_existing_purchased_l90d","Dimension","doubledash_l_28_d_mau","","mean","0.108235","862,982","0.107895","864,253","-0.000340","[-0.001266, +0.000586]","-0.003141","[-1.1697%, +0.5414%]","0.471747","-","0.030326","-0.000095","-0.000095"
"doubledash_l_28_d_post_checkout_mau","Metric","N/A","","mean","0.093027","13,208,759","0.093195","13,208,763","0.000139","[-0.000074, +0.000351]","0.001493","[-0.0792%, +0.3778%]","0.200331","-","0.477446","0.000713","0.000595"
"doubledash_l_28_d_pre_checkout_mau","Metric","N/A","","mean","0.031836","13,208,759","0.031776","13,208,763","-0.000057","[-0.000186, +0.000072]","-0.001785","[-0.5843%, +0.2273%]","0.388592","-","0.483343","-0.000863","-0.000243"
"doubledash_post_checkout_active_user","Metric","N/A","","mean","0.069248","13,208,759","0.069396","13,208,763","0.000142","[-0.000047, +0.000332]","0.002053","[-0.0682%, +0.4787%]","0.141283","-","0.718543","0.001475","0.001193"
"doubledash_post_checkout_wau","Metric","N/A","","mean","0.027537","13,208,759","0.027551","13,208,763","0.000011","[-0.000112, +0.000134]","0.000402","[-0.4056%, +0.486%]","0.859782","-","0.221884","0.000089","0.000073"
"doubledash_pre_checkout_active_user","Metric","N/A","","mean","0.023858","13,208,759","0.023809","13,208,763","-0.000046","[-0.000159, +0.000068]","-0.001922","[-0.6679%, +0.2836%]","0.428507","-","0.758421","-0.001458","-0.000385"
"doubledash_pre_checkout_wau","Metric","N/A","","mean","0.009376","13,208,759","0.009424","13,208,763","0.000048","[-0.000024, +0.000121]","0.005131","[-0.259%, +1.2853%]","0.192749","-","0.230398","0.001182","0.000317"
"doubledash_wau","Metric","N/A","","mean","0.035645","13,208,759","0.035698","13,208,763","0.000051","[-0.000087, +0.00019]","0.001441","[-0.2438%, +0.532%]","0.466455","-","0.235163","0.000339","0.000339"
"dbd_cx_segment_NULL","Dimension","doubledash_wau","","mean","0.010022","105,070","0.010212","104,098","0.000190","[-0.000668, +0.001048]","0.018958","[-6.6628%, +10.4545%]","0.664178","-","0.000524","0.000010","0.000010"
"dbd_cx_segment_did_not_purchase_l180d","Dimension","doubledash_wau","","mean","0.013591","9,203,724","0.013635","9,204,039","0.000044","[-0.000062, +0.00015]","0.003237","[-0.4552%, +1.1027%]","0.415330","-","0.062485","0.000202","0.000202"
"dbd_cx_segment_existing_purchased_l120d","Dimension","doubledash_wau","","mean","0.039126","670,288","0.038882","670,537","-0.000244","[-0.000899, +0.000411]","-0.006236","[-2.2987%, +1.0515%]","0.465590","-","0.013103","-0.000082","-0.000082"
"dbd_cx_segment_existing_purchased_l180d","Dimension","doubledash_wau","","mean","0.032690","897,941","0.032643","899,540","-0.000047","[-0.000567, +0.000473]","-0.001438","[-1.7337%, +1.4461%]","0.859322","-","0.014676","-0.000021","-0.000021"
"dbd_cx_segment_existing_purchased_l30d","Dimension","doubledash_wau","","mean","0.212235","1,955,843","0.212615","1,956,684","0.000375","[-0.000435, +0.001186]","0.001768","[-0.205%, +0.5587%]","0.364091","-","0.207394","0.000367","0.000367"
"dbd_cx_segment_existing_purchased_l60d","Dimension","doubledash_wau","","mean","0.070498","1,196,562","0.070722","1,195,662","0.000218","[-0.000431, +0.000867]","0.003096","[-0.6113%, +1.2304%]","0.509987","-","0.042121","0.000130","0.000130"
"dbd_cx_segment_existing_purchased_l90d","Dimension","doubledash_wau","","mean","0.049205","862,982","0.048941","864,253","-0.000264","[-0.000908, +0.00038]","-0.005365","[-1.846%, +0.7729%]","0.421932","-","0.021227","-0.000114","-0.000114"
"dp_paid_pause_cancel","Metric","N/A","","mean","0.021133","4,910,881","0.021069","4,907,777","-0.000064","[-0.000248, +0.00012]","-0.003025","[-1.1722%, +0.5671%]","0.495316","-","0.235309","-0.000712","-0.000025"
"dsmp_perc_mx_trialers","Metric","N/A","","mean","0.236076","11,290,892","0.235880","11,290,366","-0.000241","[-0.000488, +0.000006]","-0.001021","[-0.2068%, +0.0025%]","0.055840","-","0.704433","-0.000699","-0.000170"
"first_contact_resolution_rate","Metric","N/A","","mean","0.897369","158,230","0.896542","157,724","0.000894","[-0.001565, +0.003354]","0.000997","[-0.1744%, +0.3738%]","0.476066","-","0.166286","0.000172","0.000149"
"gov_per_order_curie","Metric","N/A","","mean","37.158840","11,291,176","37.159834","11,290,650","-0.005548","[-0.026065, +0.01497]","-0.000149","[-0.0701%, +0.0403%]","0.596149","-","0.708071","-0.000104","-0.003928"
"hp_session_long_term_relevance_v_2","Metric","N/A","","mean","3.430535","9,464,644","3.429856","9,466,150","-0.000630","[-0.001626, +0.000367]","-0.000184","[-0.0474%, +0.0107%]","0.215501","-","0.498005","-0.000090","-0.000314"
"hqdr_ratio","Metric","N/A","","mean","0.928192","11,322,526","0.928137","11,322,028","-0.000051","[-0.000177, +0.000075]","-0.000055","[-0.0191%, +0.008%]","0.424631","-","0.706905","-0.000039","-0.000036"
