"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment1 Value","treatment1 Exposure Volume","treatment1 Absolute Impact","treatment1 Absolute Impact Confidence Interval","treatment1 Relative Impact","treatment1 Relative Impact Confidence Interval","treatment1 P Value","treatment1 Significance","treatment1 Coverage","treatment1 Relative Global Lift","treatment1 Absolute Global Lift","treatment2 Value","treatment2 Exposure Volume","treatment2 Absolute Impact","treatment2 Absolute Impact Confidence Interval","treatment2 Relative Impact","treatment2 Relative Impact Confidence Interval","treatment2 P Value","treatment2 Significance","treatment2 Coverage","treatment2 Relative Global Lift","treatment2 Absolute Global Lift"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_dx_cost","","mean","4.432987","13,391","4.509067","15,506","0.058174","[-0.01948, +0.135827]","0.013123","[-0.4394%, +3.064%]","0.142026","-","0.013337","0.000185","0.000808","4.427916","12,990","-0.001190","[-0.078965, +0.076585]","-0.000268","[-1.7813%, +1.7276%]","0.976079","-","0.013337","-0.000004","-0.000016"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_dx_cost","","mean","4.472830","503,676","4.488222","589,512","-0.005493","[-0.019182, +0.008197]","-0.001228","[-0.4289%, +0.1833%]","0.431657","-","0.508881","-0.000654","-0.002859","4.462067","487,401","-0.010407","[-0.024518, +0.003703]","-0.002327","[-0.5481%, +0.0828%]","0.148298","-","0.508881","-0.001213","-0.005301"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_dx_cost","","mean","4.231137","90,045","4.235930","100,986","0.004790","[-0.023629, +0.033209]","0.001132","[-0.5585%, +0.7849%]","0.741135","-","0.066704","0.000073","0.000319","4.236071","87,745","0.004916","[-0.023397, +0.033228]","0.001162","[-0.553%, +0.7853%]","0.733634","-","0.066704","0.000075","0.000328"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_dx_cost","","mean","4.432566","557,825","4.444509","661,975","-0.009536","[-0.022264, +0.003193]","-0.002151","[-0.5023%, +0.072%]","0.142014","-","0.593784","-0.001324","-0.005783","4.422174","539,326","-0.010182","[-0.023288, +0.002924]","-0.002297","[-0.5254%, +0.066%]","0.127840","-","0.593784","-0.001385","-0.006052"
"dbd_avg_o2_gov_1pc","Metric","N/A","","mean","19.794335","14,182","19.421606","13,622","-0.342588","[-0.700205, +0.015029]","-0.017307","[-3.5374%, +0.0759%]","0.060436","-","0.777138","-0.013436","-0.265533","19.838932","13,732","0.069459","[-0.305061, +0.443979]","0.003509","[-1.5412%, +2.243%]","0.716234","-","0.777138","0.002727","0.053895"
"dbd_avg_o2_gov_3pc","Metric","N/A","","mean","16.718581","176,702","16.738667","169,731","0.021434","[-0.062908, +0.105776]","0.001282","[-0.3763%, +0.6327%]","0.618426","-","0.771976","0.000977","0.016532","16.767721","171,902","0.048551","[-0.035654, +0.132756]","0.002904","[-0.2133%, +0.7941%]","0.258441","-","0.771976","0.002215","0.037469"
"dbd_avg_o2_gov_alc","Metric","N/A","","mean","26.825746","29,490","26.968854","28,689","0.144748","[-0.218817, +0.508312]","0.005396","[-0.8157%, +1.8949%]","0.435197","-","0.745366","0.003909","0.107849","26.987850","28,339","0.167251","[-0.193251, +0.527752]","0.006235","[-0.7204%, +1.9673%]","0.363190","-","0.745366","0.004513","0.124507"
"dbd_avg_o2_gov_flowers","Metric","N/A","","mean","35.148255","1,608","35.972199","1,664","0.833055","[-1.217255, +2.883366]","0.023701","[-3.4632%, +8.2034%]","0.425830","-","0.458677","0.011560","0.383699","36.873633","1,631","1.681829","[-0.410922, +3.774579]","0.047850","[-1.1691%, +10.739%]","0.115230","-","0.458677","0.023200","0.770061"
"dbd_avg_o2_gov_grocery","Metric","N/A","","mean","26.538695","90,007","26.580650","86,341","0.038959","[-0.192349, +0.270266]","0.001468","[-0.7248%, +1.0184%]","0.741316","-","0.753080","0.001086","0.029333","26.517988","86,938","-0.036527","[-0.270309, +0.197255]","-0.001376","[-1.0185%, +0.7433%]","0.759429","-","0.753080","-0.001018","-0.027496"
"dbd_avg_o2_gov_nv","Metric","N/A","","mean","21.176672","307,392","21.249575","296,080","0.075694","[-0.024619, +0.176008]","0.003574","[-0.1163%, +0.8311%]","0.139154","-","0.762302","0.002673","0.057666","21.207327","298,020","0.032522","[-0.068294, +0.133338]","0.001536","[-0.3225%, +0.6296%]","0.527214","-","0.762302","0.001149","0.024786"
"dbd_avg_o2_gov_pets","Metric","N/A","","mean","37.837429","2,392","38.355506","2,413","0.579879","[-1.477883, +2.637641]","0.015326","[-3.9059%, +6.971%]","0.580729","-","0.736328","0.011047","0.427731","37.737834","2,383","0.000191","[-2.045666, +2.046047]","0.000005","[-5.4065%, +5.4075%]","0.999854","-","0.736328","0.000004","0.000141"
"dbd_avg_o2_gov_rx","Metric","N/A","","mean","19.786653","455,257","19.872158","446,564","0.089055","[+0.033135, +0.144975]","0.004501","[+0.1675%, +0.7327%]","0.001801","Significant","0.756440","0.003360","0.067346","19.841829","441,883","0.054044","[-0.003058, +0.111147]","0.002731","[-0.0155%, +0.5617%]","0.063597","-","0.756440","0.002041","0.040899"
"dbd_avg_o2_hqdr","Metric","N/A","","mean","0.909246","699,875","0.909542","681,854","0.000276","[-0.000562, +0.001113]","0.000303","[-0.0618%, +0.1224%]","0.518903","-","0.758762","0.000230","0.000209","0.909921","678,741","0.000663","[-0.000173, +0.001499]","0.000729","[-0.0191%, +0.1649%]","0.120338","-","0.758762","0.000552","0.000503"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_hqdr","","mean","0.915758","118,191","0.915596","139,346","0.000348","[-0.001524, +0.00222]","0.000380","[-0.1665%, +0.2425%]","0.715618","-","0.136365","0.000055","0.000050","0.914869","114,672","-0.000960","[-0.002955, +0.001036]","-0.001048","[-0.3227%, +0.1131%]","0.345772","-","0.136365","-0.000144","-0.000131"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_hqdr","","mean","0.930403","12,368","0.934743","13,994","0.004347","[-0.00096, +0.009654]","0.004672","[-0.1031%, +1.0376%]","0.108379","-","0.013208","0.000066","0.000060","0.937043","11,935","0.006636","[+0.001099, +0.012173]","0.007132","[+0.1181%, +1.3084%]","0.018832","Significant","0.013208","0.000096","0.000087"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_hqdr","","mean","0.908659","467,237","0.907235","531,347","-0.000909","[-0.001919, +0.000101]","-0.001000","[-0.2112%, +0.0111%]","0.077783","-","0.507173","-0.000517","-0.000471","0.909389","452,647","0.000739","[-0.000311, +0.00179]","0.000814","[-0.0343%, +0.197%]","0.167851","-","0.507173","0.000412","0.000375"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_hqdr","","mean","0.917470","498,453","0.915978","590,242","-0.001273","[-0.002199, -0.000348]","-0.001388","[-0.2396%, -0.038%]","0.006985","Significant","0.475594","-0.000678","-0.000618","0.918609","483,361","0.001114","[+0.000143, +0.002086]","0.001215","[+0.0156%, +0.2273%]","0.024562","Significant","0.475594","0.000582","0.000531"
