"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment1 Value","treatment1 Exposure Volume","treatment1 Absolute Impact","treatment1 Absolute Impact Confidence Interval","treatment1 Relative Impact","treatment1 Relative Impact Confidence Interval","treatment1 P Value","treatment1 Significance","treatment1 Coverage","treatment1 Relative Global Lift","treatment1 Absolute Global Lift","treatment2 Value","treatment2 Exposure Volume","treatment2 Absolute Impact","treatment2 Absolute Impact Confidence Interval","treatment2 Relative Impact","treatment2 Relative Impact Confidence Interval","treatment2 P Value","treatment2 Significance","treatment2 Coverage","treatment2 Relative Global Lift","treatment2 Absolute Global Lift"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_sdb","","mean","0.649589","1,229,583","0.649216","1,195,844","-0.000355","[-0.001424, +0.000714]","-0.000547","[-0.2193%, +0.1098%]","0.514639","-","0.683701","-0.000363","-0.000243","0.650057","1,196,709","0.000482","[-0.000586, +0.00155]","0.000742","[-0.0902%, +0.2386%]","0.376267","-","0.683701","0.000492","0.000330"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_sdb","","mean","0.734307","448,042","0.733044","435,308","-0.001234","[-0.00307, +0.000602]","-0.001681","[-0.418%, +0.0819%]","0.187614","-","0.257591","-0.000475","-0.000318","0.733852","434,786","-0.000723","[-0.002562, +0.001115]","-0.000985","[-0.3488%, +0.1519%]","0.440750","-","0.257591","-0.000278","-0.000186"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_sdb","","mean","0.667077","313,308","0.666190","304,033","-0.000952","[-0.002999, +0.001095]","-0.001427","[-0.4496%, +0.1642%]","0.361992","-","0.208776","-0.000297","-0.000199","0.666751","304,709","-0.000215","[-0.002261, +0.001831]","-0.000323","[-0.339%, +0.2745%]","0.836589","-","0.208776","-0.000067","-0.000045"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_sdb","","mean","0.714153","44,280","0.714269","42,017","-0.000474","[-0.006031, +0.005084]","-0.000663","[-0.8445%, +0.7119%]","0.867337","-","0.025753","-0.000018","-0.000012","0.713516","41,968","-0.001011","[-0.006603, +0.004581]","-0.001416","[-0.9246%, +0.6415%]","0.723073","-","0.025753","-0.000039","-0.000026"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_sdb","","mean","0.672670","1,171,121","0.672128","1,140,511","-0.000509","[-0.001582, +0.000564]","-0.000757","[-0.2352%, +0.0838%]","0.352134","-","0.702872","-0.000534","-0.000358","0.673036","1,140,206","0.000333","[-0.00074, +0.001407]","0.000495","[-0.1101%, +0.2091%]","0.543000","-","0.702872","0.000349","0.000234"
"dbd_avg_o2_subtotal_1pc","Metric","N/A","","mean","13.566943","47,804","13.541968","46,609","-0.020920","[-0.200058, +0.158218]","-0.001542","[-1.4746%, +1.1662%]","0.818959","-","0.956344","-0.001474","-0.020021","13.642056","47,364","0.053013","[-0.128572, +0.234599]","0.003908","[-0.9477%, +1.7292%]","0.567182","-","0.956344","0.003734","0.050720"
"dbd_avg_o2_subtotal_3pc","Metric","N/A","","mean","11.184324","525,153","11.189354","510,180","-0.000192","[-0.04292, +0.042537]","-0.000017","[-0.3838%, +0.3803%]","0.992980","-","0.954479","-0.000016","-0.000183","11.185334","510,278","-0.000493","[-0.042904, +0.041918]","-0.000044","[-0.3836%, +0.3748%]","0.981820","-","0.954479","-0.000042","-0.000471"
"dbd_avg_o2_subtotal_alc","Metric","N/A","","mean","21.258625","85,100","21.280577","82,829","0.007598","[-0.186872, +0.202067]","0.000357","[-0.879%, +0.9505%]","0.938964","-","0.956550","0.000341","0.007266","21.162200","83,341","-0.093750","[-0.28706, +0.099561]","-0.004410","[-1.3503%, +0.4683%]","0.341847","-","0.956550","-0.004214","-0.089665"
"dbd_avg_o2_subtotal_flowers","Metric","N/A","","mean","30.827795","416","35.192122","425","3.756531","[+0.660621, +6.85244]","0.121855","[+2.1429%, +22.2281%]","0.017398","Significant","0.949669","0.114697","3.563999","32.779459","386","1.873587","[-1.756527, +5.5037]","0.060776","[-5.6979%, +17.853%]","0.311737","-","0.949669","0.057213","1.777792"
"dbd_avg_o2_subtotal_grocery","Metric","N/A","","mean","20.174265","218,561","20.188334","212,335","0.001931","[-0.141206, +0.145069]","0.000096","[-0.6999%, +0.7191%]","0.978903","-","0.950664","0.000091","0.001836","20.237621","211,957","0.044079","[-0.098737, +0.186895]","0.002185","[-0.4894%, +0.9264%]","0.545227","-","0.950664","0.002079","0.041899"
"dbd_avg_o2_subtotal_nv","Metric","N/A","","mean","14.867360","833,452","14.878882","809,542","0.006136","[-0.04767, +0.059942]","0.000413","[-0.3206%, +0.4032%]","0.823135","-","0.953922","0.000394","0.005853","14.874746","811,312","0.009999","[-0.043652, +0.063651]","0.000673","[-0.2936%, +0.4281%]","0.714896","-","0.953922","0.000642","0.009537"
"dbd_avg_o2_subtotal_pets","Metric","N/A","","mean","29.296226","8,431","29.448571","8,165","0.144040","[-0.737087, +1.025168]","0.004917","[-2.516%, +3.4993%]","0.748665","-","0.956825","0.004698","0.137877","29.563638","8,167","0.295083","[-0.626293, +1.216459]","0.010072","[-2.1378%, +4.1523%]","0.530198","-","0.956825","0.009624","0.282464"
"dbd_avg_o2_subtotal_rx","Metric","N/A","","mean","13.550603","1,288,919","13.537876","1,252,176","-0.011800","[-0.041041, +0.017441]","-0.000871","[-0.3029%, +0.1287%]","0.428971","-","0.952461","-0.000830","-0.011240","13.548657","1,253,030","-0.002948","[-0.031936, +0.02604]","-0.000218","[-0.2357%, +0.1922%]","0.842006","-","0.952461","-0.000207","-0.002808"
"dbd_avg_o2_vp_1pc","Metric","N/A","","mean","-15.643419","47,804","-15.678809","46,609","-0.017295","[-0.207114, +0.172524]","-0.001106","[+1.324%, -1.1029%]","0.858270","-","0.956344","0.001058","-0.016552","-15.614754","47,364","0.028541","[-0.165122, +0.222204]","0.001824","[+1.0555%, -1.4204%]","0.772697","-","0.956344","-0.001746","0.027306"
"dbd_avg_o2_vp_3pc","Metric","N/A","","mean","-0.266248","525,153","-0.273115","510,180","-0.006855","[-0.025878, +0.012168]","-0.025748","[+9.7195%, -4.57%]","0.479994","-","0.954479","0.024699","-0.006543","-0.255658","510,278","0.010039","[-0.007995, +0.028073]","0.037706","[+3.0028%, -10.5439%]","0.275245","-","0.954479","-0.036166","0.009580"
"dbd_avg_o2_vp_alc","Metric","N/A","","mean","0.832318","85,100","0.819042","82,829","-0.008140","[-0.06852, +0.05224]","-0.009780","[-8.2324%, +6.2764%]","0.791599","-","0.956550","-0.009359","-0.007785","0.805409","83,341","-0.018578","[-0.077459, +0.040302]","-0.022321","[-9.3064%, +4.8422%]","0.536305","-","0.956550","-0.021360","-0.017769"
"dbd_avg_o2_vp_flowers","Metric","N/A","","mean","1.166960","416","1.614635","425","0.320533","[-0.709355, +1.35042]","0.274673","[-60.7865%, +115.7212%]","0.541861","-","0.949669","0.246501","0.304105","1.370292","386","0.201854","[-0.916246, +1.319954]","0.172974","[-78.5156%, +113.1105%]","0.723460","-","0.949669","0.155253","0.191533"
"dbd_avg_o2_vp_grocery","Metric","N/A","","mean","-2.891841","218,561","-2.915004","212,335","-0.020955","[-0.079741, +0.037831]","-0.007246","[+2.7575%, -1.3082%]","0.484763","-","0.950664","0.006868","-0.019923","-2.892176","211,957","-0.000971","[-0.046713, +0.04477]","-0.000336","[+1.6153%, -1.5482%]","0.966796","-","0.950664","0.000318","-0.000923"
"dbd_avg_o2_vp_nv","Metric","N/A","","mean","-1.525207","833,452","-1.550152","809,542","-0.021475","[-0.045216, +0.002267]","-0.014080","[+2.9646%, -0.1486%]","0.076260","-","0.953922","0.013418","-0.020486","-1.539588","811,312","-0.015022","[-0.036948, +0.006904]","-0.009849","[+2.4225%, -0.4526%]","0.179324","-","0.953922","0.009385","-0.014328"
"dbd_avg_o2_vp_pets","Metric","N/A","","mean","0.025373","8,431","0.156978","8,165","0.136107","[-0.114261, +0.386475]","5.364183","[-450.3203%, +1,523.1569%]","0.286654","-","0.956825","2.720929","0.130283","0.182446","8,167","0.158313","[-0.094362, +0.410989]","6.239367","[-371.8969%, +1,619.7704%]","0.219443","-","0.956825","3.164938","0.151543"
"dbd_avg_o2_vp_rx","Metric","N/A","","mean","-0.131025","1,288,919","-0.131184","1,252,176","-0.000370","[-0.014809, +0.014069]","-0.002825","[+11.3025%, -10.7376%]","0.959935","-","0.952461","0.002604","-0.000353","-0.139501","1,253,030","-0.010434","[-0.02488, +0.004012]","-0.079632","[+18.9886%, -3.0623%]","0.156896","-","0.952461","0.073432","-0.009939"
"dbd_bottom_sheet_load_latency_ios","Metric","N/A","","mean","0.123350","11,032,444","0.123473","10,707,421","0.000126","[-0.000084, +0.000336]","0.001018","[-0.0685%, +0.2721%]","0.241278","-","0.891113","0.000914","0.000112","0.123794","10,709,509","0.000520","[+0.00031, +0.00073]","0.004213","[+0.2509%, +0.5917%]","0.000001","Significant","0.891113","0.003783","0.000463"
"dbd_cx_retrial","Metric","N/A","","mean","0.019444","15,772,618","0.019467","15,307,184","0.000024","[-0.000073, +0.000122]","0.001259","[-0.3735%, +0.6253%]","0.621147","-","0.940002","0.001184","0.000201","0.019515","15,310,489","0.000071","[-0.000026, +0.000169]","0.003676","[-0.1321%, +0.8672%]","0.149359","-","0.940002","0.003455","0.000586"
"dbd_existing_attach_rate_post_checkout","Metric","N/A","","mean","0.038315","6,657,171","0.038384","6,458,351","0.000066","[-0.000055, +0.000186]","0.001721","[-0.1423%, +0.4865%]","0.283302","-","0.950761","0.001638","0.000063","0.038462","6,462,464","0.000149","[+0.000028, +0.000269]","0.003887","[+0.0742%, +0.7032%]","0.015419","Significant","0.950761","0.003699","0.000142"
"dbd_funnel_checkout_error","Metric","N/A","","mean","0.000569","12,581,001","0.000570","12,210,125","0.000001","[-0.000008, +0.00001]","0.001974","[-1.3799%, +1.7747%]","0.806217","-","0.943121","0.001803","0.000001","0.000568","12,214,251","-0.000001","[-0.00001, +0.000008]","-0.001383","[-1.7381%, +1.4615%]","0.865477","-","0.943121","0.000000","0.000000"
"dbd_funnel_click_item","Metric","N/A","","mean","0.062825","12,581,001","0.062839","12,210,125","0.000013","[-0.000111, +0.000137]","0.000206","[-0.1771%, +0.2183%]","0.838080","-","0.943121","0.000195","0.000012","0.062912","12,214,251","0.000087","[-0.000038, +0.000211]","0.001378","[-0.0601%, +0.3356%]","0.172329","-","0.943121","0.001302","0.000082"
"dbd_funnel_load_checkout","Metric","N/A","","mean","0.042198","12,581,001","0.042271","12,210,125","0.000073","[-0.000031, +0.000177]","0.001722","[-0.0746%, +0.419%]","0.171439","-","0.943121","0.001636","0.000069","0.042373","12,214,251","0.000176","[+0.000072, +0.00028]","0.004164","[+0.1699%, +0.663%]","0.000932","Significant","0.943121","0.003957","0.000166"
"dbd_funnel_load_store","Metric","N/A","","mean","0.080784","12,581,001","0.080778","12,210,125","-0.000006","[-0.000148, +0.000137]","-0.000069","[-0.1829%, +0.1692%]","0.938934","-","0.943121","-0.000065","-0.000005","0.080898","12,214,251","0.000114","[-0.000028, +0.000256]","0.001412","[-0.0349%, +0.3174%]","0.116046","-","0.943121","0.001328","0.000108"
"dbd_funnel_payment_error","Metric","N/A","","mean","0.000562","12,581,001","0.000564","12,210,125","0.000001","[-0.000007, +0.00001]","0.002589","[-1.3189%, +1.8368%]","0.747742","-","0.943121","0.002365","0.000001","0.000562","12,214,251","0.000000","[-0.000009, +0.000009]","-0.000816","[-1.6801%, +1.5169%]","0.920290","-","0.943121","0.000000","0.000000"
"dbd_funnel_tap_place_order","Metric","N/A","","mean","0.027483","12,581,001","0.027538","12,210,125","0.000053","[-0.000034, +0.00014]","0.001940","[-0.1225%, +0.5104%]","0.229657","-","0.943121","0.001846","0.000050","0.027578","12,214,251","0.000095","[+0.000008, +0.000182]","0.003450","[+0.0289%, +0.661%]","0.032436","Significant","0.943121","0.003283","0.000089"
"dbd_funnel_time_to_purchase","Metric","N/A","","mean","4.519594","1,489,645","4.519400","1,447,644","-0.000236","[-0.013578, +0.013106]","-0.000052","[-0.3004%, +0.29%]","0.972328","-","0.946531","-0.000049","-0.000224","4.512196","1,449,448","-0.007428","[-0.0204, +0.005544]","-0.001643","[-0.4514%, +0.1227%]","0.261747","-","0.946531","-0.001557","-0.007031"
"dbd_new_attach_rate_post_checkout","Metric","N/A","","mean","0.013152","6,554,473","0.013247","6,364,348","0.000094","[+0.000025, +0.000162]","0.007138","[+0.1936%, +1.2341%]","0.007159","Significant","0.914359","0.006538","0.000086","0.013197","6,364,584","0.000043","[-0.000026, +0.000111]","0.003244","[-0.1943%, +0.843%]","0.220248","-","0.914359","0.002971","0.000039"
"dbd_nv_trials_net_new_per_cx","Metric","N/A","","mean","0.003284","15,772,618","0.003286","15,307,184","0.000002","[-0.000038, +0.000042]","0.000604","[-1.1648%, +1.2857%]","0.922978","-","0.920983","0.000557","0.000040","0.003281","15,310,489","-0.000003","[-0.000043, +0.000037]","-0.000948","[-1.3195%, +1.1298%]","0.879352","-","0.920983","-0.000874","-0.000062"
"dbd_nv_trials_per_cx","Metric","N/A","","mean","0.006635","15,772,618","0.006628","15,307,184","-0.000007","[-0.000064, +0.00005]","-0.001063","[-0.9665%, +0.7538%]","0.808555","-","0.927872","-0.000987","-0.000141","0.006633","15,310,489","-0.000002","[-0.000059, +0.000055]","-0.000338","[-0.8941%, +0.8265%]","0.938585","-","0.927872","-0.000314","-0.000045"
"dbd_nv_trials_retrial_per_cx","Metric","N/A","","mean","0.003351","15,772,618","0.003343","15,307,184","-0.000008","[-0.000049, +0.000033]","-0.002390","[-1.4511%, +0.973%]","0.699102","-","0.934725","-0.002234","-0.000160","0.003352","15,310,489","0.000001","[-0.00004, +0.000042]","0.000268","[-1.1859%, +1.2395%]","0.965419","-","0.934725","0.000251","0.000018"
"dbd_o2_aov","Metric","N/A","","mean","20.351684","1,839,273","20.348570","1,786,286","-0.004704","[-0.039772, +0.030365]","-0.000231","[-0.1954%, +0.1492%]","0.792645","-","0.952169","-0.000220","-0.004479","20.354001","1,788,207","0.002491","[-0.032453, +0.037436]","0.000122","[-0.1595%, +0.1839%]","0.888877","-","0.952169","0.000116","0.002372"
"dbd_o2_gmv","Metric","N/A","","mean","4.419096","15,772,618","4.426041","15,307,184","0.004422","[-0.009516, +0.01836]","0.001001","[-0.2153%, +0.4155%]","0.534060","-","0.951230","0.000952","0.036260","4.429042","15,310,489","0.010177","[-0.003748, +0.024102]","0.002303","[-0.0848%, +0.5454%]","0.152039","-","0.951230","0.002191","0.083447"
"dbd_o2_post_checkout_aov","Metric","N/A","","mean","21.932007","1,503,981","21.933569","1,461,130","-0.002400","[-0.041856, +0.037057]","-0.000109","[-0.1908%, +0.169%]","0.905122","-","0.946039","-0.000104","-0.002270","21.937275","1,462,747","0.001274","[-0.038009, +0.040557]","0.000058","[-0.1733%, +0.1849%]","0.949325","-","0.946039","0.000055","0.001205"
"dbd_o2_post_checkout_gmv","Metric","N/A","","mean","3.464538","15,772,618","3.473240","15,307,184","0.004851","[-0.007178, +0.01688]","0.001400","[-0.2072%, +0.4872%]","0.429280","-","0.946403","0.001325","0.039778","3.478535","15,310,489","0.011132","[-0.000891, +0.023155]","0.003213","[-0.0257%, +0.6683%]","0.069573","-","0.946403","0.003041","0.091280"
"dbd_o2_pre_checkout_aov","Metric","N/A","","mean","16.132609","546,454","16.105936","530,167","-0.025900","[-0.079342, +0.027542]","-0.001605","[-0.4918%, +0.1707%]","0.342177","-","0.968936","-0.001556","-0.025096","16.101214","530,474","-0.027364","[-0.08068, +0.025952]","-0.001696","[-0.5001%, +0.1609%]","0.314443","-","0.968936","-0.001644","-0.026512"
"dbd_o2_pre_checkout_gmv","Metric","N/A","","mean","0.954558","15,772,618","0.952801","15,307,184","-0.000175","[-0.005878, +0.005528]","-0.000183","[-0.6157%, +0.5791%]","0.952085","-","0.969169","-0.000178","-0.001434","0.950507","15,310,489","-0.000981","[-0.006678, +0.004717]","-0.001027","[-0.6996%, +0.4941%]","0.735831","-","0.969169","-0.000996","-0.008042"
"dbd_o2_subtotal","Metric","N/A","","mean","14.111867","1,839,273","14.109000","1,786,286","-0.004022","[-0.033104, +0.02506]","-0.000285","[-0.2346%, +0.1776%]","0.786337","-","0.952169","-0.000272","-0.003830","14.113141","1,788,207","0.001957","[-0.027008, +0.030923]","0.000139","[-0.1914%, +0.2191%]","0.894642","-","0.952169","0.000132","0.001864"
"dbd_o2_trials_per_cx","Metric","N/A","","mean","0.029112","12,963,854","0.029255","12,580,933","0.000144","[+0.000013, +0.000274]","0.004932","[+0.0449%, +0.9416%]","0.031082","Significant","0.925212","0.004563","0.000134","0.029194","12,585,624","0.000081","[-0.000049, +0.000211]","0.002781","[-0.17%, +0.7262%]","0.223821","-","0.925212","0.002573","0.000075"
"dbd_o2_vp","Metric","N/A","","mean","-0.623155","1,839,273","-0.633410","1,786,286","-0.007454","[-0.018888, +0.00398]","-0.011962","[+3.0311%, -0.6387%]","0.201342","-","0.952169","0.011385","-0.007098","-0.635111","1,788,207","-0.011998","[-0.023368, -0.000628]","-0.019254","[+3.75%, +0.1008%]","0.038613","Significant","0.952169","0.018324","-0.011425"
"dbd_o2_vp_per_cx","Metric","N/A","","mean","-0.135310","15,772,618","-0.137774","15,307,184","-0.002564","[-0.00515, +0.000022]","-0.018950","[+3.8063%, -0.0164%]","0.051996","-","0.951651","0.018034","-0.021025","-0.138201","15,310,489","-0.003082","[-0.00566, -0.000504]","-0.022778","[+4.1828%, +0.3727%]","0.019107","Significant","0.951651","0.021676","-0.025272"
"dbd_o_2_trials_per_cx_post_checkout","Metric","N/A","","mean","0.022887","12,963,854","0.023050","12,580,933","0.000163","[+0.000047, +0.00028]","0.007143","[+0.2067%, +1.2219%]","0.005816","Significant","0.915585","0.006540","0.000152","0.022959","12,585,624","0.000071","[-0.000045, +0.000187]","0.003113","[-0.1958%, +0.8183%]","0.228905","-","0.915585","0.002850","0.000066"
"dbd_o_2_trials_per_cx_pre_checkout","Metric","N/A","","mean","0.006225","12,963,854","0.006205","12,580,933","-0.000020","[-0.000081, +0.000041]","-0.003197","[-1.2989%, +0.6594%]","0.522165","-","0.962564","-0.003078","-0.000019","0.006235","12,585,624","0.000010","[-0.000051, +0.000071]","0.001573","[-0.823%, +1.1376%]","0.753181","-","0.962564","0.001514","0.000009"
"dbd_order_frequency","Metric","N/A","","mean","1.862047","1,839,273","1.863914","1,786,286","0.000436","[-0.003526, +0.004398]","0.000234","[-0.1894%, +0.2362%]","0.829289","-","0.952169","0.000223","0.000417","1.863079","1,788,207","0.001090","[-0.002874, +0.005054]","0.000585","[-0.1543%, +0.2714%]","0.589832","-","0.952169","0.000557","0.001043"
"dbd_order_frequency_14d","Metric","N/A","","mean","1.389395","1,186,660","1.389841","1,154,046","0.000222","[-0.002166, +0.00261]","0.000160","[-0.1559%, +0.1879%]","0.855226","-","0.458648","0.000073","0.000137","1.390398","1,155,313","0.001122","[-0.001276, +0.00352]","0.000808","[-0.0918%, +0.2533%]","0.359056","-","0.458648","0.000370","0.000693"
"dbd_order_frequency_28d","Metric","N/A","","mean","1.672070","1,632,213","1.672854","1,586,789","-0.000177","[-0.003454, +0.003099]","-0.000106","[-0.2065%, +0.1853%]","0.915446","-","0.758865","-0.000081","-0.000151","1.672854","1,587,144","0.000740","[-0.002539, +0.00402]","0.000443","[-0.1518%, +0.2404%]","0.658118","-","0.758865","0.000336","0.000629"
"dbd_order_frequency_7d","Metric","N/A","","mean","1.216244","863,962","1.216212","841,389","-0.000287","[-0.002084, +0.00151]","-0.000236","[-0.1713%, +0.1242%]","0.754393","-","0.292480","-0.000069","-0.000129","1.216383","841,831","0.000225","[-0.001578, +0.002027]","0.000185","[-0.1298%, +0.1667%]","0.807133","-","0.292480","0.000054","0.000101"
"dbd_order_rate","Metric","N/A","","mean","0.217137","15,772,618","0.217511","15,307,184","0.000143","[-0.000461, +0.000747]","0.000658","[-0.2124%, +0.344%]","0.642916","-","0.952133","0.000627","0.001172","0.217601","15,310,489","0.000407","[-0.000197, +0.001012]","0.001876","[-0.0908%, +0.466%]","0.186616","-","0.952133","0.001786","0.003340"
"dbd_order_rate_14d","Metric","N/A","","mean","0.104532","15,772,618","0.104783","15,307,184","0.000157","[-0.000147, +0.00046]","0.001501","[-0.1401%, +0.4404%]","0.310768","-","0.458234","0.000688","0.001287","0.104918","15,310,489","0.000363","[+0.000059, +0.000667]","0.003472","[+0.0564%, +0.638%]","0.019277","Significant","0.458234","0.001591","0.002976"
"dbd_order_rate_28d","Metric","N/A","","mean","0.173032","15,772,618","0.173413","15,307,184","0.000208","[-0.000268, +0.000684]","0.001203","[-0.1548%, +0.3953%]","0.391504","-","0.758655","0.000912","0.001706","0.173414","15,310,489","0.000340","[-0.000137, +0.000816]","0.001963","[-0.079%, +0.4715%]","0.162239","-","0.758655","0.001489","0.002785"
"dbd_order_rate_7d","Metric","N/A","","mean","0.066621","15,772,618","0.066851","15,307,184","0.000178","[-0.000034, +0.00039]","0.002669","[-0.0513%, +0.585%]","0.100171","-","0.291983","0.000779","0.001458","0.066882","15,310,489","0.000248","[+0.000036, +0.00046]","0.003725","[+0.0541%, +0.691%]","0.021849","Significant","0.291983","0.001088","0.002035"
"dbd_pcc_load_latency_ios","Metric","N/A","","mean","0.805610","9,695,185","0.806011","9,404,993","0.000434","[+0.000137, +0.00073]","0.000538","[+0.017%, +0.0907%]","0.004181","Significant","0.928217","0.000500","0.000403","0.806324","9,411,525","0.000687","[+0.00039, +0.000983]","0.000852","[+0.0484%, +0.1221%]","0.000006","Significant","0.928217","0.000792","0.000637"
"dbd_post_checkout_order_rate","Metric","N/A","","mean","0.157967","15,772,618","0.158353","15,307,184","0.000196","[-0.00027, +0.000662]","0.001240","[-0.1709%, +0.419%]","0.409898","-","0.945986","0.001173","0.001606","0.158567","15,310,489","0.000503","[+0.000037, +0.000969]","0.003182","[+0.0233%, +0.6131%]","0.034457","Significant","0.945986","0.003010","0.004122"
"dbd_post_checkout_order_rate_14d","Metric","N/A","","mean","0.076447","15,772,618","0.076685","15,307,184","0.000160","[-0.000084, +0.000405]","0.002098","[-0.1104%, +0.5299%]","0.199043","-","0.457466","0.000960","0.001315","0.076820","15,310,489","0.000333","[+0.000088, +0.000578]","0.004359","[+0.1156%, +0.7562%]","0.007641","Significant","0.457466","0.001994","0.002733"
"dbd_post_checkout_order_rate_28d","Metric","N/A","","mean","0.126096","15,772,618","0.126471","15,307,184","0.000232","[-0.00014, +0.000605]","0.001843","[-0.1113%, +0.48%]","0.221713","-","0.754941","0.001392","0.001906","0.126582","15,310,489","0.000413","[+0.00004, +0.000786]","0.003275","[+0.0319%, +0.6232%]","0.029905","Significant","0.754941","0.002473","0.003387"
"dbd_post_checkout_order_rate_7d","Metric","N/A","","mean","0.048864","15,772,618","0.049052","15,307,184","0.000145","[-0.00003, +0.00032]","0.002966","[-0.0623%, +0.6555%]","0.105345","-","0.292295","0.000867","0.001188","0.049096","15,310,489","0.000210","[+0.000035, +0.000385]","0.004296","[+0.0706%, +0.7886%]","0.019006","Significant","0.292295","0.001256","0.001721"
"dbd_post_o2_vp_per_cx","Metric","N/A","","mean","-0.067376","15,772,618","-0.068461","15,307,184","-0.001217","[-0.003243, +0.00081]","-0.018057","[+4.8132%, -1.2017%]","0.239278","-","0.935574","0.016894","-0.009976","-0.069298","15,310,489","-0.002067","[-0.004087, -0.000048]","-0.030682","[+6.0653%, +0.071%]","0.044814","Significant","0.935574","0.028705","-0.016951"
"dbd_postcheckout_search_avg_click_position","Metric","N/A","","mean","2.048460","347,665","2.055867","336,813","0.007965","[-0.076998, +0.092928]","0.003888","[-3.7588%, +4.5365%]","0.854220","-","0.853665","0.003631","0.006803","2.005762","336,206","-0.043643","[-0.167221, +0.079935]","-0.021305","[-8.1633%, +3.9022%]","0.488821","-","0.853665","-0.020004","-0.037476"
"dbd_postcheckout_search_back_button_ctr","Metric","N/A","","mean","0.199398","622,049","0.200374","603,596","0.000944","[-0.000399, +0.002286]","0.004733","[-0.2001%, +1.1466%]","0.168330","-","0.948816","0.004477","0.000895","0.199399","600,947","-0.000009","[-0.001352, +0.001335]","-0.000043","[-0.6779%, +0.6693%]","0.990065","-","0.948816","-0.000040","-0.000008"
"dbd_postcheckout_search_browse_button_ctr","Metric","N/A","","mean","0.300320","622,049","0.292522","603,596","-0.007856","[-0.016936, +0.001223]","-0.026160","[-5.6393%, +0.4074%]","0.089911","-","0.942871","-0.024439","-0.007406","0.303308","600,947","0.002995","[-0.00619, +0.01218]","0.009972","[-2.0613%, +4.0557%]","0.522798","-","0.942871","0.009317","0.002824"
"dbd_postcheckout_search_ctr","Metric","N/A","","mean","0.461114","12,314,148","0.460488","11,952,362","-0.000620","[-0.002083, +0.000842]","-0.001346","[-0.4518%, +0.1827%]","0.405764","-","0.948211","-0.001281","-0.000588","0.461163","11,956,173","0.000055","[-0.001413, +0.001523]","0.000120","[-0.3064%, +0.3303%]","0.941280","-","0.948211","0.000114","0.000052"
"dbd_postcheckout_search_nsr","Metric","N/A","","mean","0.189668","12,314,148","0.189836","11,952,362","0.000164","[-0.001266, +0.001594]","0.000865","[-0.6672%, +0.8403%]","0.821992","-","0.948211","0.000820","0.000156","0.190276","11,956,173","0.000610","[-0.000813, +0.002034]","0.003218","[-0.4285%, +1.0722%]","0.400582","-","0.948211","0.003049","0.000579"
"dbd_postcheckout_searched","Metric","N/A","","mean","0.011429","12,314,148","0.011395","11,952,362","-0.000035","[-0.000082, +0.000013]","-0.003025","[-0.7206%, +0.1157%]","0.156244","-","0.944340","-0.002870","-0.000033","0.011352","11,956,173","-0.000078","[-0.000126, -0.00003]","-0.006818","[-1.0993%, -0.2643%]","0.001371","Significant","0.944340","-0.006470","-0.000074"
"dbd_pre_checkout_order_rate","Metric","N/A","","mean","0.059169","15,772,618","0.059158","15,307,184","-0.000067","[-0.000391, +0.000257]","-0.001131","[-0.6606%, +0.4344%]","0.685633","-","0.968941","-0.001096","-0.000549","0.059033","15,310,489","-0.000105","[-0.00043, +0.000221]","-0.001767","[-0.7261%, +0.3727%]","0.528446","-","0.968941","-0.001712","-0.000857"
"dbd_pre_checkout_order_rate_14d","Metric","N/A","","mean","0.028084","15,772,618","0.028098","15,307,184","-0.000009","[-0.000171, +0.000153]","-0.000320","[-0.6072%, +0.5431%]","0.913059","-","0.460336","-0.000147","-0.000074","0.028098","15,310,489","0.000027","[-0.000135, +0.000189]","0.000959","[-0.4819%, +0.6738%]","0.744935","-","0.460336","0.000442","0.000221"
"dbd_pre_checkout_order_rate_28d","Metric","N/A","","mean","0.046937","15,772,618","0.046942","15,307,184","-0.000037","[-0.000291, +0.000217]","-0.000786","[-0.6199%, +0.4626%]","0.775867","-","0.768821","-0.000604","-0.000303","0.046833","15,310,489","-0.000080","[-0.000335, +0.000175]","-0.001714","[-0.7145%, +0.3718%]","0.536337","-","0.768821","-0.001317","-0.000660"
"dbd_pre_checkout_order_rate_7d","Metric","N/A","","mean","0.017757","15,772,618","0.017800","15,307,184","0.000030","[-0.000082, +0.000142]","0.001696","[-0.4628%, +0.802%]","0.599152","-","0.291129","0.000494","0.000247","0.017786","15,310,489","0.000036","[-0.000076, +0.000149]","0.002041","[-0.4294%, +0.8376%]","0.527676","-","0.291129","0.000594","0.000297"
"dbd_total_o2_gmv_1pc","Metric","N/A","","mean","0.073697","15,772,618","0.075322","15,307,184","0.001600","[+0.000169, +0.003031]","0.021714","[+0.2294%, +4.1134%]","0.028414","Significant","0.953736","0.020709","0.001800","0.076432","15,310,489","0.002540","[+0.001105, +0.003976]","0.034470","[+1.4989%, +5.3952%]","0.000524","Significant","0.953736","0.032876","0.002858"
