"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment Value","treatment Exposure Volume","treatment Absolute Impact","treatment Absolute Impact Confidence Interval","treatment Relative Impact","treatment Relative Impact Confidence Interval","treatment P Value","treatment Significance","treatment Coverage","treatment Relative Global Lift","treatment Absolute Global Lift"
"cx_app_quality_page_load_latency_web","Metric","N/A","","mean","0.040277","512,301","0.040261","512,517","-0.000002","[-0.000528, +0.000524]","-0.000051","[-1.3111%, +1.3008%]","0.993864","-","0.645004","-0.000025","-0.000001"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_page_load_latency_web","","mean","0.019062","403,412","0.018817","403,108","-0.000246","[-0.000789, +0.000297]","-0.012904","[-4.1395%, +1.5587%]","0.374705","-","0.187085","-0.000852","-0.000046"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_page_load_latency_web","","mean","0.090697","295,438","0.091227","295,492","0.000558","[-0.000718, +0.001835]","0.006154","[-0.7919%, +2.0227%]","0.391385","-","0.146778","0.001521","0.000082"
"page_dimension_cx_item_page","Dimension","cx_app_quality_page_load_latency_web","","mean","0.033063","140,759","0.033291","140,095","0.000235","[-0.00091, +0.001381]","0.007113","[-2.7531%, +4.1758%]","0.687371","-","0.040936","0.000178","0.000010"
"page_dimension_cx_post_checkout_page","Dimension","cx_app_quality_page_load_latency_web","","mean","0.009472","141,540","0.009792","142,295","0.000326","[-0.000233, +0.000884]","0.034387","[-2.4554%, +9.3328%]","0.252842","-","0.053186","0.000321","0.000017"
"page_dimension_cx_search_result_page","Dimension","cx_app_quality_page_load_latency_web","","mean","0.102504","16,986","0.100356","17,047","-0.001978","[-0.008324, +0.004368]","-0.019296","[-8.1208%, +4.2617%]","0.541306","-","0.004074","-0.000151","-0.000008"
"page_dimension_cx_store_page","Dimension","cx_app_quality_page_load_latency_web","","mean","0.028678","288,189","0.028197","287,759","-0.000483","[-0.00117, +0.000204]","-0.016837","[-4.0795%, +0.712%]","0.168366","-","0.184140","-0.001648","-0.000089"
"cx_app_quality_single_metric_android","Metric","N/A","","mean","0.113533","2,087,750","0.113382","2,087,336","-0.000055","[-0.000412, +0.000303]","-0.000483","[-0.3631%, +0.2665%]","0.763542","-","0.775961","-0.000371","-0.000043"
"cx_app_quality_single_metric_ios","Metric","N/A","","mean","0.085872","9,061,153","0.085878","9,054,856","-0.000002","[-0.000084, +0.00008]","-0.000022","[-0.0976%, +0.0933%]","0.964547","-","0.762952","-0.000017","-0.000001"
"cx_app_quality_single_metric_web","Metric","N/A","","mean","0.116765","690,108","0.116799","689,447","0.000056","[-0.000691, +0.000803]","0.000479","[-0.5918%, +0.6875%]","0.883396","-","0.535844","0.000262","0.000030"
"cx_app_quality_tbt_web","Metric","N/A","","mean","0.129208","684,959","0.129242","684,351","-0.000188","[-0.001197, +0.000822]","-0.001451","[-0.9266%, +0.6363%]","0.715837","-","0.541808","-0.000740","-0.000102"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_tbt_web","","mean","0.071334","571,385","0.070949","570,520","-0.000445","[-0.001603, +0.000712]","-0.006245","[-2.2466%, +0.9976%]","0.450508","-","0.088590","-0.000287","-0.000039"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_tbt_web","","mean","0.115027","458,424","0.114937","458,238","-0.000317","[-0.001544, +0.00091]","-0.002756","[-1.3422%, +0.791%]","0.612594","-","0.134150","-0.000310","-0.000043"
"page_dimension_cx_post_checkout_page","Dimension","cx_app_quality_tbt_web","","mean","0.298077","490,575","0.298705","490,743","0.000354","[-0.002019, +0.002727]","0.001188","[-0.6773%, +0.915%]","0.769875","-","0.097075","0.000250","0.000034"
"page_dimension_cx_search_result_page","Dimension","cx_app_quality_tbt_web","","mean","0.053615","134,943","0.053806","134,621","0.000199","[-0.001817, +0.002216]","0.003717","[-3.3896%, +4.133%]","0.846419","-","0.024547","0.000036","0.000005"
"page_dimension_cx_store_page","Dimension","cx_app_quality_tbt_web","","mean","0.103250","451,553","0.103322","450,440","-0.000175","[-0.001678, +0.001329]","-0.001692","[-1.6251%, +1.2868%]","0.819852","-","0.136915","-0.000174","-0.000024"
"dbd_attach_rate_post_checkout","Metric","N/A","","mean","0.031047","9,720,825","0.030999","9,716,108","-0.000049","[-0.000163, +0.000065]","-0.001589","[-0.5259%, +0.2081%]","0.396195","-","0.938154","-0.001505","-0.000046"
"dbd_attach_rate_pre_and_post","Metric","N/A","","mean","0.042662","9,720,825","0.042901","9,716,108","0.000234","[+0.000092, +0.000376]","0.005485","[+0.2154%, +0.8817%]","0.001249","Significant","0.938154","0.005252","0.000220"
"dbd_attach_rate_pre_checkout","Metric","N/A","","mean","0.011615","9,720,825","0.011902","9,716,108","0.000286","[+0.000206, +0.000367]","0.024648","[+1.7733%, +3.1564%]","0.000000","Significant","0.938154","0.024276","0.000269"
"dbd_avg_o2_20_late","Metric","N/A","","mean","0.031378","838,912","0.031696","841,888","0.000314","[-0.000154, +0.000782]","0.010006","[-0.4919%, +2.4931%]","0.188847","-","0.957530","0.009562","0.000301"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_20_late","","mean","0.031560","180,739","0.031275","182,266","-0.000285","[-0.001267, +0.000698]","-0.009016","[-4.0155%, +2.2123%]","0.570385","-","0.215783","-0.001946","-0.000061"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_20_late","","mean","0.026883","25,303","0.027550","25,355","0.000670","[-0.00184, +0.00318]","0.024933","[-6.8443%, +11.8308%]","0.600737","-","0.028465","0.000605","0.000019"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_20_late","","mean","0.031475","634,140","0.031979","635,469","0.000498","[-0.000048, +0.001043]","0.015813","[-0.1521%, +3.3146%]","0.073772","-","0.710060","0.011252","0.000354"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_20_late","","mean","0.028044","113,916","0.028332","114,280","0.000288","[-0.001088, +0.001664]","0.010268","[-3.88%, +5.9337%]","0.681690","-","0.098815","0.000905","0.000028"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_20_late","","mean","0.031762","730,791","0.032082","733,401","0.000317","[-0.000179, +0.000813]","0.009985","[-0.5635%, +2.5606%]","0.210250","-","0.858721","0.008663","0.000272"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_20_late","","mean","0.027940","653,066","0.028162","651,259","0.000218","[-0.000299, +0.000735]","0.007801","[-1.0697%, +2.6299%]","0.408464","-","0.694363","0.004814","0.000151"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_20_late","","mean","0.040568","230,059","0.040899","235,701","0.000324","[-0.000691, +0.001338]","0.007978","[-1.7027%, +3.2983%]","0.531766","-","0.263337","0.002709","0.000085"
"dbd_avg_o2_cancellations","Metric","N/A","","mean","0.023292","855,281","0.023483","858,425","0.000201","[-0.000199, +0.0006]","0.008609","[-0.8541%, +2.5759%]","0.325158","-","0.957402","0.008199","0.000192"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_cancellations","","mean","0.023525","666,431","0.023758","664,763","0.000244","[-0.000223, +0.000711]","0.010370","[-0.9499%, +3.0239%]","0.306331","-","0.694443","0.007236","0.000169"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_cancellations","","mean","0.022666","234,593","0.022765","240,389","0.000089","[-0.000675, +0.000853]","0.003936","[-2.9773%, +3.7645%]","0.818987","-","0.263130","0.001002","0.000023"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_cancellations","","mean","0.020975","183,801","0.020846","185,273","-0.000129","[-0.00093, +0.000672]","-0.006167","[-4.4358%, +3.2023%]","0.751611","-","0.215187","-0.001185","-0.000028"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_cancellations","","mean","0.019453","25,708","0.019853","25,799","0.000400","[-0.001749, +0.00255]","0.020583","[-8.9908%, +13.1073%]","0.715026","-","0.028368","0.000483","0.000011"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_cancellations","","mean","0.024133","647,114","0.024441","648,630","0.000320","[-0.000152, +0.000791]","0.013242","[-0.6283%, +3.2766%]","0.183758","-","0.710623","0.009711","0.000227"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_cancellations","","mean","0.032293","117,414","0.031444","117,690","-0.000849","[-0.002266, +0.000568]","-0.026298","[-7.0171%, +1.7575%]","0.240060","-","0.099674","-0.003615","-0.000085"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_cancellations","","mean","0.022245","743,807","0.022560","746,663","0.000323","[-0.000091, +0.000738]","0.014536","[-0.4086%, +3.3158%]","0.126036","-","0.857751","0.011847","0.000277"
"dbd_avg_o2_dx_cost","Metric","N/A","","mean","3.980090","855,323","3.997234","858,461","0.014884","[+0.004837, +0.024931]","0.003740","[+0.1215%, +0.6264%]","0.003689","Significant","0.957400","0.003581","0.014251"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_dx_cost","","mean","3.684517","117,422","3.697593","117,698","0.013077","[-0.010703, +0.036857]","0.003549","[-0.2905%, +1.0003%]","0.281128","-","0.099675","0.000328","0.001304"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_dx_cost","","mean","4.014463","743,841","4.031978","746,691","0.015217","[+0.004356, +0.026078]","0.003791","[+0.1085%, +0.6496%]","0.006030","Significant","0.857747","0.003281","0.013055"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_dx_cost","","mean","3.953790","666,476","3.969427","664,799","0.012963","[+0.00125, +0.024676]","0.003279","[+0.0316%, +0.6241%]","0.030078","Significant","0.694455","0.002263","0.009003"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_dx_cost","","mean","4.050453","234,592","4.069737","240,389","0.020729","[+0.003085, +0.038373]","0.005118","[+0.0762%, +0.9474%]","0.021301","Significant","0.263116","0.001370","0.005452"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_dx_cost","","mean","3.782872","183,805","3.800630","185,275","0.017209","[-0.003695, +0.038112]","0.004549","[-0.0977%, +1.0075%]","0.106631","-","0.215179","0.000927","0.003691"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_dx_cost","","mean","4.038732","25,710","4.054848","25,799","0.016707","[-0.040288, +0.073702]","0.004137","[-0.9975%, +1.8249%]","0.565605","-","0.028368","0.000119","0.000472"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_dx_cost","","mean","4.037610","647,150","4.054348","648,666","0.014050","[+0.002385, +0.025716]","0.003480","[+0.0591%, +0.6369%]","0.018246","Significant","0.710629","0.002512","0.009994"
"dbd_avg_o2_gov_1pc","Metric","N/A","","mean","18.674927","19,773","19.166257","19,067","0.438271","[+0.141709, +0.734832]","0.023468","[+0.7588%, +3.9349%]","0.003773","Significant","0.963520","0.022555","0.422272"
"dbd_avg_o2_gov_3pc","Metric","N/A","","mean","16.056528","212,009","15.994380","214,107","-0.065758","[-0.138023, +0.006508]","-0.004095","[-0.8596%, +0.0405%]","0.074511","-","0.958129","-0.003919","-0.063008"
"dbd_avg_o2_gov_alc","Metric","N/A","","mean","27.740806","32,739","27.783009","33,337","-0.012428","[-0.355006, +0.330151]","-0.000448","[-1.2797%, +1.1901%]","0.943316","-","0.959810","-0.000429","-0.011931"
"dbd_avg_o2_gov_flowers","Metric","N/A","","mean","44.906273","110","38.316037","133","-6.463340","[-14.996908, +2.070229]","-0.143930","[-33.396%, +4.6101%]","0.137682","-","0.952941","-0.137164","-6.161345"
"dbd_avg_o2_gov_grocery","Metric","N/A","","mean","26.158694","95,381","26.205383","95,119","0.034085","[-0.186971, +0.255141]","0.001303","[-0.7148%, +0.9754%]","0.762490","-","0.959656","0.001250","0.032711"
"dbd_avg_o2_gov_nv","Metric","N/A","","mean","20.040747","348,005","20.039382","349,962","-0.013202","[-0.099113, +0.07271]","-0.000659","[-0.4946%, +0.3628%]","0.763281","-","0.958963","-0.000631","-0.012660"
"dbd_avg_o2_gov_pets","Metric","N/A","","mean","38.050986","2,616","38.495829","2,643","0.164864","[-1.645252, +1.97498]","0.004333","[-4.3238%, +5.1904%]","0.858321","-","0.970574","0.004201","0.159981"
"dbd_avg_o2_gov_rx","Metric","N/A","","mean","19.056877","565,305","19.059742","567,161","0.002131","[-0.044193, +0.048455]","0.000112","[-0.2319%, +0.2543%]","0.928157","-","0.956472","0.000107","0.002038"
"dbd_avg_o2_hqdr","Metric","N/A","","mean","0.924917","855,321","0.924294","858,460","-0.000596","[-0.001298, +0.000106]","-0.000644","[-0.1403%, +0.0115%]","0.096185","-","0.957400","-0.000617","-0.000570"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_hqdr","","mean","0.927780","666,473","0.927123","664,798","-0.000626","[-0.001429, +0.000178]","-0.000674","[-0.154%, +0.0191%]","0.126873","-","0.694455","-0.000470","-0.000435"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_hqdr","","mean","0.917258","234,593","0.916918","240,389","-0.000371","[-0.001779, +0.001038]","-0.000404","[-0.194%, +0.1132%]","0.606216","-","0.263116","-0.000105","-0.000097"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_hqdr","","mean","0.927428","183,805","0.928105","185,276","0.000665","[-0.00079, +0.002121]","0.000717","[-0.0852%, +0.2287%]","0.370362","-","0.215180","0.000154","0.000143"
