Metric Name,Desired Direction,Dimension Name,Dimension Value,Label,Variant Name,Metric Value,Metric Impact Relative,Metric Impact Relative Lower Bound,Metric Impact Relative Upper Bound,Metric Impact Relative Global Lift,Metric Impact Absolute,Metric Impact Absolute Lower Bound,Metric Impact Absolute Upper Bound,Metric Impact Absolute Global Lift,P Value,Metric Impact Relative Sequential Lower Bound,Metric Impact Relative Sequential Upper Bound,Metric Impact Absolute Sequential Lower Bound,Metric Impact Absolute Sequential Upper Bound,P Value Sequential,Participating Units,Analyzed At
cx_app_quality_page_action_error_web,decrease,action_dimension,action_dimension_cx_add_to_cart,,control,0.00096703,,,,,,,,,,,,,,,83221,2025-11-19 14:58:44
cx_app_quality_page_action_error_ios,decrease,action_dimension,action_dimension_cx_create_address,,control,0.00087623,,,,,,,,,,,,,,,1046106,2025-11-19 14:58:57
cx_app_quality_page_action_error_ios,decrease,action_dimension,action_dimension_cx_create_address,,treatment,0.00084245,-0.038794,-0.2295817,0.15199369,0.0,-0.00003399,-0.00020117,0.00013318,0.0,0.69023868,-0.33884139,0.26125339,-0.0002969,0.00022892,1.0,1045591,2025-11-19 14:58:57
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_create_address,,control,0.0,,,,,,,,,,,,,,,4,2025-11-19 14:58:48
cx_app_quality_action_load_latency_ios,decrease,action_dimension,action_dimension_cx_create_address,,control,0.02405989,,,,,,,,,,,,,,,1045581,2025-11-19 14:58:42
cx_app_quality_page_action_error_web,decrease,action_dimension,action_dimension_cx_create_address,,treatment,0.0003858,0.01425724,-2.40104953,2.42956401,0.0,5.39e-6,-0.0009083,0.00091908,0.0,0.99076915,-3.78423982,3.81275429,-0.00143154,0.00144233,1.0,4033,2025-11-19 14:58:44
cx_app_quality_action_load_latency_ios,decrease,action_dimension,action_dimension_cx_create_address,,treatment,0.02438315,0.01326713,-0.00605124,0.03258549,0.00013913,0.00031921,-0.00014559,0.000784,1.55e-6,0.1782929,-0.01711441,0.04364867,-0.00041177,0.00105018,1.0,1045041,2025-11-19 14:58:42
cx_app_quality_page_action_error_web,decrease,action_dimension,action_dimension_cx_create_address,,control,0.00037829,,,,,,,,,,,,,,,4084,2025-11-19 14:58:44
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_create_address,,treatment,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,5,2025-11-19 14:58:48
cx_app_quality_action_load_latency_web,decrease,action_dimension,action_dimension_cx_delete_cart,,treatment,0.01025944,0.00144131,-0.10593274,0.10881536,0.0,0.00001477,-0.00108546,0.001115,0.0,0.97901073,-0.16742337,0.170306,-0.00171553,0.00174507,1.0,68594,2025-11-19 14:58:45
cx_app_quality_page_action_error_web,decrease,action_dimension,action_dimension_cx_delete_cart,,treatment,0.00047669,-0.36394675,-0.85585619,0.12796268,-0.00299394,-0.00027173,-0.00063899,0.00009554,-5.38e-6,0.147028,-1.13756134,0.40966783,-0.00084932,0.00030586,0.96424677,62118,2025-11-19 14:58:44
cx_app_quality_action_load_latency_web,decrease,action_dimension,action_dimension_cx_delete_cart,,control,0.01024667,,,,,,,,,,,,,,,68552,2025-11-19 14:58:45
cx_app_quality_action_load_latency_ios,decrease,action_dimension,action_dimension_cx_delete_cart,,control,0.00528809,,,,,,,,,,,,,,,7256719,2025-11-19 14:58:42
cx_app_quality_page_action_error_ios,decrease,action_dimension,action_dimension_cx_delete_cart,,control,0.0010285,,,,,,,,,,,,,,,7259242,2025-11-19 14:58:57
cx_app_quality_page_action_error_web,decrease,action_dimension,action_dimension_cx_delete_cart,,control,0.00074661,,,,,,,,,,,,,,,62132,2025-11-19 14:58:44
cx_app_quality_action_load_latency_ios,decrease,action_dimension,action_dimension_cx_delete_cart,,treatment,0.00529478,0.00131186,-0.00704021,0.00966392,0.0,6.94e-6,-0.00003723,0.0000511,0.0,0.75819556,-0.01182324,0.01444695,-0.00006252,0.0000764,1.0,7265024,2025-11-19 14:58:42
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_delete_cart,,treatment,0.01665745,0.01980238,-0.05415981,0.09376456,0.00016344,0.00032336,-0.0008844,0.00153113,1.1e-6,0.59975432,-0.09651624,0.13612099,-0.00157606,0.00222278,1.0,41083,2025-11-19 14:58:48
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_delete_cart,,control,0.01632947,,,,,,,,,,,,,,,40590,2025-11-19 14:58:48
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_delete_cart,,control,0.00054342,,,,,,,,,,,,,,,40487,2025-11-19 14:56:00
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_delete_cart,,treatment,0.00036216,-0.33154697,-0.71673128,0.05363735,0.0,-0.00018017,-0.00038948,0.00002915,0.0,0.09159628,-0.93731742,0.27422349,-0.00050935,0.00014902,0.71625551,40974,2025-11-19 14:56:00
cx_app_quality_page_action_error_ios,decrease,action_dimension,action_dimension_cx_delete_cart,,treatment,0.00104158,0.01276522,-0.00723495,0.03276538,0.00051522,0.00001313,-7.44e-6,0.0000337,1.5e-6,0.21094982,-0.01868858,0.04421901,-0.00001922,0.00004548,1.0,7267577,2025-11-19 14:58:57
cx_app_quality_page_action_error_web,decrease,action_dimension,action_dimension_cx_place_order,,control,0.00152597,,,,,,,,,,,,,,,144182,2025-11-19 14:58:44
cx_app_quality_page_action_error_web,decrease,action_dimension,action_dimension_cx_place_order,,treatment,0.00170493,0.11892059,-0.19766031,0.43550148,0.00447622,0.00018147,-0.00030162,0.00066456,8.04e-6,0.4615836,-0.37895886,0.61680004,-0.00057828,0.00094122,1.0,144341,2025-11-19 14:58:44
cx_app_quality_action_load_latency_web,decrease,action_dimension,action_dimension_cx_place_order,,control,0.02640547,,,,,,,,,,,,,,,121370,2025-11-19 14:58:45
cx_app_quality_action_load_latency_ios,decrease,action_dimension,action_dimension_cx_place_order,,treatment,0.00152939,0.01147943,-0.00522921,0.02818806,0.00021839,0.00001736,-7.91e-6,0.00004262,2.43e-6,0.17812039,-0.01479786,0.03775671,-0.00002237,0.00005709,1.0,10550276,2025-11-19 14:58:42
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_place_order,,control,0.00403813,,,,,,,,,,,,,,,47511,2025-11-19 14:58:48
cx_app_quality_page_action_error_ios,decrease,action_dimension,action_dimension_cx_place_order,,treatment,0.00296859,0.01795893,0.0003253,0.03559255,0.00265988,0.00005239,9.5e-7,0.00010383,7.74e-6,0.04592073,-0.00977306,0.04569092,-0.00002851,0.00013329,0.45426205,10661410,2025-11-19 14:58:57
cx_app_quality_page_action_error_ios,decrease,action_dimension,action_dimension_cx_place_order,,control,0.00291714,,,,,,,,,,,,,,,10661466,2025-11-19 14:58:57
cx_app_quality_action_load_latency_web,decrease,action_dimension,action_dimension_cx_place_order,,treatment,0.02693996,0.02026215,-0.02905295,0.06957725,0.00066851,0.00053503,-0.00076716,0.00183722,0.00002298,0.42065079,-0.05729456,0.09781887,-0.00151289,0.00258295,1.0,121830,2025-11-19 14:58:45
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_place_order,,treatment,0.00314886,-0.13160417,-0.31562087,0.05241253,-0.00222432,-0.00047572,-0.00114091,0.00018946,-2.5e-6,0.16099961,-0.42100297,0.15779463,-0.00152185,0.0005704,1.0,64868,2025-11-19 14:56:00
cx_app_quality_action_load_latency_ios,decrease,action_dimension,action_dimension_cx_place_order,,control,0.00151195,,,,,,,,,,,,,,,10551075,2025-11-19 14:58:42
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_place_order,,control,0.00361482,,,,,,,,,,,,,,,64471,2025-11-19 14:56:00
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_place_order,,treatment,0.00368886,-0.08111675,-0.28955086,0.12731735,-0.0001657,-0.00032756,-0.00116925,0.00051412,-1.12e-6,0.44560449,-0.40891625,0.24668274,-0.00165126,0.00099614,1.0,47772,2025-11-19 14:58:48
cx_app_quality_action_load_latency_ios,decrease,action_dimension,action_dimension_cx_set_address,,control,0.01671394,,,,,,,,,,,,,,,2080944,2025-11-19 14:58:42
cx_app_quality_page_action_error_web,decrease,action_dimension,action_dimension_cx_set_address,,control,0.00099116,,,,,,,,,,,,,,,62416,2025-11-19 14:58:44
cx_app_quality_page_action_error_ios,decrease,action_dimension,action_dimension_cx_set_address,,control,0.0001502,,,,,,,,,,,,,,,3067784,2025-11-19 14:58:57
cx_app_quality_page_action_error_ios,decrease,action_dimension,action_dimension_cx_set_address,,treatment,0.00016243,0.0813719,-0.04424771,0.20699152,0.0,0.00001222,-6.65e-6,0.00003109,0.0,0.20422902,-0.11618715,0.27893096,-0.00001745,0.0000419,1.0,3067427,2025-11-19 14:58:57
cx_app_quality_action_load_latency_ios,decrease,action_dimension,action_dimension_cx_set_address,,treatment,0.01674901,0.00211487,-0.0125368,0.01676653,0.0,0.00003535,-0.00020954,0.00028023,0.0,0.77724789,-0.02092747,0.0251572,-0.00034978,0.00042048,1.0,2081806,2025-11-19 14:58:42
cx_app_quality_page_action_error_web,decrease,action_dimension,action_dimension_cx_set_address,,treatment,0.00126305,0.27434349,-0.2839167,0.83260367,0.00189856,0.00027192,-0.00028141,0.00082524,3.41e-6,0.33545872,-0.60361938,1.15230635,-0.00059828,0.00114212,1.0,62107,2025-11-19 14:58:44
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_set_address,,control,0.23809477,,,,,,,,,,,,,,,124,2025-11-19 14:58:48
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_set_address,,treatment,0.22602727,-0.06778274,-0.50555246,0.36998698,0.0,-0.01613872,-0.1203694,0.08809196,0.0,0.76152866,-0.75625305,0.62068757,-0.18005989,0.14778246,1.0,139,2025-11-19 14:58:48
cx_app_quality_action_load_latency_ios,decrease,action_dimension,action_dimension_cx_set_payment_method,,control,0.01327441,,,,,,,,,,,,,,,2146109,2025-11-19 14:58:42
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_set_payment_method,,control,0.0,,,,,,,,,,,,,,,76,2025-11-19 14:56:00
cx_app_quality_page_action_error_ios,decrease,action_dimension,action_dimension_cx_set_payment_method,,treatment,0.00010683,-0.03935055,-0.20184265,0.12314155,0.0,-4.38e-6,-0.00002245,0.0000137,0.0,0.63504181,-0.29489811,0.21619701,-0.0000328,0.00002404,1.0,2152659,2025-11-19 14:58:57
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_set_payment_method,,treatment,0.15807584,0.00895496,-0.40572482,0.42363473,0.0,0.00162116,-0.07345026,0.07669257,0.0,0.96623948,-0.64320232,0.66111223,-0.11644192,0.11968424,1.0,180,2025-11-19 14:58:48
cx_app_quality_page_action_error_web,decrease,action_dimension,action_dimension_cx_set_payment_method,,treatment,0.00342045,0.37448833,-0.14559459,0.89457125,0.0029559,0.00093229,-0.00036246,0.00222703,5.31e-6,0.15816149,-0.44343404,1.19241069,-0.00110393,0.0029685,1.0,27513,2025-11-19 14:58:44
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_set_payment_method,,treatment,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,87,2025-11-19 14:56:00
cx_app_quality_page_action_error_ios,decrease,action_dimension,action_dimension_cx_set_payment_method,,control,0.00011122,,,,,,,,,,,,,,,2151448,2025-11-19 14:58:57
cx_app_quality_page_action_error_web,decrease,action_dimension,action_dimension_cx_set_payment_method,,control,0.0024895,,,,,,,,,,,,,,,27594,2025-11-19 14:58:44
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_set_payment_method,,control,0.18103467,,,,,,,,,,,,,,,163,2025-11-19 14:58:48
cx_app_quality_action_load_latency_ios,decrease,action_dimension,action_dimension_cx_set_payment_method,,treatment,0.01330598,0.00237336,-0.0093862,0.01413291,0.0,0.0000315,-0.0001246,0.00018761,0.0,0.69242464,-0.01612063,0.02086734,-0.00021399,0.000277,1.0,2147362,2025-11-19 14:58:42
cx_app_quality_action_load_latency_web,decrease,action_dimension,action_dimension_cx_set_payment_method,,control,0.00599186,,,,,,,,,,,,,,,27589,2025-11-19 14:58:45
