"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment Value","treatment Exposure Volume","treatment Absolute Impact","treatment Absolute Impact Confidence Interval","treatment Relative Impact","treatment Relative Impact Confidence Interval","treatment P Value","treatment Significance","treatment Coverage","treatment Relative Global Lift","treatment Absolute Global Lift"
"page_dimension_cx_order_cart_page","Dimension","cx_app_quality_page_load_error_ios","","mean","0.000918","1,304,419","0.000865","1,526,925","-0.000054","[-0.000104, -0.000005]","-0.059275","[-11.3459%, -0.509%]","0.032026","Significant","0.008780","0.000000","0.000000"
"page_dimension_cx_post_checkout_page","Dimension","cx_app_quality_page_load_error_ios","","mean","0.001053","1,593,401","0.001040","1,592,608","-0.000013","[-0.000056, +0.000029]","-0.012442","[-5.2822%, +2.7938%]","0.545897","-","0.008060","0.000000","0.000000"
"page_dimension_cx_search_result_page","Dimension","cx_app_quality_page_load_error_ios","","mean","0.001098","1,109,779","0.001134","1,109,492","0.000036","[-0.000027, +0.0001]","0.033085","[-2.4536%, +9.0706%]","0.260429","-","0.002775","0.000000","0.000000"
"page_dimension_cx_store_page","Dimension","cx_app_quality_page_load_error_ios","","mean","0.000045","1,420,784","0.000048","1,420,386","0.000003","[0, +0.000006]","0.062847","[-0.6784%, +13.2478%]","0.076893","-","0.013593","0.000000","0.000000"
"cx_app_quality_page_load_latency_ios","Metric","N/A","","mean","0.041040","1,665,664","0.041097","1,665,305","0.000048","[-0.000078, +0.000175]","0.001177","[-0.1908%, +0.4263%]","0.454480","-","0.092826","0.000104","0.000004"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_page_load_latency_ios","","mean","0.009587","1,183,479","0.009658","1,182,857","0.000071","[-0.000027, +0.000169]","0.007412","[-0.2826%, +1.765%]","0.155927","-","0.004538","0.000000","0.000000"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_page_load_latency_ios","","mean","0.078506","1,591,208","0.078501","1,591,065","-0.000051","[-0.000296, +0.000193]","-0.000654","[-0.3766%, +0.2459%]","0.680620","-","0.023292","-0.000028","-0.000001"
"page_dimension_cx_item_page","Dimension","cx_app_quality_page_load_latency_ios","","mean","0.024223","1,308,770","0.024275","1,309,479","0.000058","[-0.000099, +0.000214]","0.002381","[-0.409%, +0.8852%]","0.470746","-","0.010070","0.000000","0.000000"
"page_dimension_cx_order_cart_page","Dimension","cx_app_quality_page_load_latency_ios","","mean","0.031221","1,470,125","0.031889","1,463,457","0.000653","[+0.000428, +0.000878]","0.020915","[+1.371%, +2.812%]","0.000000","Significant","0.006783","0.000099","0.000004"
"page_dimension_cx_post_checkout_page","Dimension","cx_app_quality_page_load_latency_ios","","mean","0.015939","1,528,728","0.015970","1,528,490","0.000030","[-0.000077, +0.000137]","0.001878","[-0.4861%, +0.8617%]","0.584847","-","0.007109","0.000000","0.000000"
"page_dimension_cx_search_result_page","Dimension","cx_app_quality_page_load_latency_ios","","mean","0.016494","1,054,215","0.016417","1,053,882","-0.000076","[-0.000253, +0.0001]","-0.004634","[-1.5311%, +0.6043%]","0.394988","-","0.002418","0.000000","0.000000"
"page_dimension_cx_store_page","Dimension","cx_app_quality_page_load_latency_ios","","mean","0.009143","1,359,165","0.009206","1,358,846","0.000064","[-0.000012, +0.000141]","0.007035","[-0.1341%, +1.5412%]","0.099715","-","0.011881","0.000000","0.000000"
"dashpass_paid_balance","Metric","N/A","","mean","0.505691","1,669,066","0.505489","1,668,596","-0.000469","[-0.001115, +0.000177]","-0.000928","[-0.2205%, +0.0349%]","0.154522","-","0.086894","-0.000081","-0.000037"
"dashpass_signup","Metric","N/A","","mean","0.037667","1,669,066","0.037478","1,668,596","-0.000188","[-0.000624, +0.000248]","-0.004985","[-1.6554%, +0.6585%]","0.398425","-","0.029409","-0.000147","-0.000146"
"dbd_attach_rate_post_checkout","Metric","N/A","","mean","0.180020","1,494,685","0.179915","1,494,491","-0.000157","[-0.000709, +0.000395]","-0.000872","[-0.394%, +0.2196%]","0.577515","-","0.063498","-0.000325","-0.000010"
"dbd_attach_rate_pre_and_post","Metric","N/A","","mean","0.200336","1,494,685","0.200345","1,494,491","-0.000026","[-0.000655, +0.000602]","-0.000131","[-0.3268%, +0.3007%]","0.934964","-","0.063498","-0.000040","-0.000002"
"dbd_attach_rate_pre_checkout","Metric","N/A","","mean","0.020317","1,494,685","0.020430","1,494,491","0.000116","[-0.00014, +0.000371]","0.005695","[-0.688%, +1.827%]","0.374754","-","0.063498","0.000669","0.000007"
"dbd_avg_o2_20_late","Metric","N/A","","mean","0.040141","1,096,545","0.040160","1,098,089","0.000020","[-0.000411, +0.000452]","0.000510","[-1.0231%, +1.1251%]","0.925857","-","0.304423","0.000141","0.000006"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_20_late","","mean","0.043077","2,783","0.044328","2,734","0.001299","[-0.007095, +0.009692]","0.030149","[-16.4704%, +22.5002%]","0.761690","-","0.000900","0.000027","0.000001"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_20_late","","mean","0.035286","3,708","0.035762","3,802","0.000045","[-0.006768, +0.006859]","0.001277","[-19.1813%, +19.4367%]","0.989660","-","0.001048","0.000000","0.000000"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_20_late","","mean","0.040147","1,095,323","0.040160","1,096,883","0.000014","[-0.000418, +0.000447]","0.000357","[-1.0413%, +1.1127%]","0.948223","-","0.302350","0.000098","0.000004"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_20_late","","mean","0.038612","204,040","0.039139","203,741","0.000527","[-0.000687, +0.001742]","0.013656","[-1.7794%, +4.5106%]","0.394746","-","0.035893","0.000428","0.000019"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_20_late","","mean","0.040346","911,283","0.040297","913,271","-0.000048","[-0.000507, +0.000412]","-0.001182","[-1.2575%, +1.0211%]","0.838874","-","0.268577","-0.000290","-0.000013"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_20_late","","mean","0.039935","1,079,146","0.039920","1,080,790","-0.000013","[-0.000462, +0.000437]","-0.000317","[-1.1573%, +1.0939%]","0.955979","-","0.273481","-0.000078","-0.000003"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_20_late","","mean","0.041967","99,083","0.042272","99,515","0.000310","[-0.001099, +0.001719]","0.007380","[-2.6192%, +4.0953%]","0.666573","-","0.030987","0.000218","0.000010"
"dbd_avg_o2_cancellations","Metric","N/A","","mean","0.023409","1,117,406","0.023476","1,119,052","0.000059","[-0.000265, +0.000383]","0.002523","[-1.1331%, +1.6377%]","0.721140","-","0.304886","0.000821","0.000018"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_cancellations","","mean","0.023808","1,100,677","0.023881","1,102,368","0.000066","[-0.000275, +0.000407]","0.002769","[-1.157%, +1.7108%]","0.705101","-","0.274004","0.000823","0.000018"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_cancellations","","mean","0.019871","100,506","0.019899","100,968","0.000031","[-0.000966, +0.001028]","0.001566","[-4.8593%, +5.1725%]","0.951203","-","0.030925","0.000000","0.000000"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_cancellations","","mean","0.023107","2,828","0.020478","2,783","-0.002726","[-0.008493, +0.00304]","-0.117985","[-36.7549%, +13.158%]","0.354137","-","0.000902","-0.000113","-0.000002"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_cancellations","","mean","0.022600","3,786","0.021322","3,865","-0.001696","[-0.007153, +0.003762]","-0.075025","[-31.6521%, +16.6472%]","0.542596","-","0.001046","-0.000080","-0.000002"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_cancellations","","mean","0.023410","1,116,225","0.023493","1,117,860","0.000077","[-0.000248, +0.000402]","0.003298","[-1.0597%, +1.7193%]","0.641792","-","0.302808","0.001066","0.000023"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_cancellations","","mean","0.032701","210,108","0.032511","209,750","-0.000189","[-0.001266, +0.000888]","-0.005788","[-3.872%, +2.7143%]","0.730469","-","0.036287","-0.000313","-0.000007"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_cancellations","","mean","0.022151","926,483","0.022259","928,631","0.000100","[-0.000238, +0.000437]","0.004504","[-1.0739%, +1.9748%]","0.562506","-","0.268650","0.001222","0.000027"
"dbd_avg_o2_dx_cost","Metric","N/A","","mean","4.038671","1,119,673","4.042240","1,121,293","0.005321","[-0.0039, +0.014541]","0.001317","[-0.0966%, +0.36%]","0.258060","-","0.305055","0.000406","0.001624"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_dx_cost","","mean","3.837487","210,600","3.825240","210,284","-0.012228","[-0.033237, +0.008781]","-0.003186","[-0.8661%, +0.2288%]","0.253976","-","0.036313","-0.000111","-0.000444"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_dx_cost","","mean","4.065902","928,323","4.071462","930,419","0.007904","[-0.002094, +0.017903]","0.001944","[-0.0515%, +0.4403%]","0.121267","-","0.268791","0.000531","0.002126"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_dx_cost","","mean","4.015437","1,103,050","4.018672","1,104,714","0.004597","[-0.004671, +0.013864]","0.001145","[-0.1163%, +0.3453%]","0.330997","-","0.274226","0.000315","0.001261"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_dx_cost","","mean","4.245363","100,506","4.250639","100,967","0.003936","[-0.024906, +0.032779]","0.000927","[-0.5867%, +0.7721%]","0.789100","-","0.030871","0.000030","0.000122"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_dx_cost","","mean","4.121575","2,833","4.275366","2,788","0.173058","[+0.007428, +0.338688]","0.041988","[+0.1802%, +8.2174%]","0.040573","Significant","0.000902","0.000039","0.000157"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_dx_cost","","mean","4.397798","3,790","4.450894","3,870","0.103106","[-0.077516, +0.283728]","0.023445","[-1.7626%, +6.4516%]","0.263214","-","0.001046","0.000027","0.000107"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_dx_cost","","mean","4.037054","1,118,494","4.040029","1,120,104","0.004222","[-0.004989, +0.013433]","0.001046","[-0.1236%, +0.3327%]","0.369019","-","0.302977","0.000320","0.001280"
"dbd_avg_o2_gov_1pc","Metric","N/A","","mean","20.284395","25,988","19.916832","25,882","-0.300552","[-0.581843, -0.019261]","-0.014817","[-2.8684%, -0.095%]","0.036245","Significant","0.298870","-0.004750","-0.090062"
"dbd_avg_o2_gov_3pc","Metric","N/A","","mean","17.428534","282,328","17.433133","282,486","0.007451","[-0.059973, +0.074874]","0.000427","[-0.3441%, +0.4296%]","0.828534","-","0.294341","0.000133","0.002192"
"dbd_avg_o2_gov_alc","Metric","N/A","","mean","30.174793","38,903","30.117543","38,507","-0.045766","[-0.425423, +0.333891]","-0.001517","[-1.4099%, +1.1065%]","0.813226","-","0.247564","-0.000409","-0.011358"
