"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment Value","treatment Exposure Volume","treatment Absolute Impact","treatment Absolute Impact Confidence Interval","treatment Relative Impact","treatment Relative Impact Confidence Interval","treatment P Value","treatment Significance","treatment Coverage","treatment Relative Global Lift","treatment Absolute Global Lift"
"dbd_avg_o2_vp_nv","Metric","N/A","","mean","-0.547277","134,504","-0.546481","135,804","-0.000439","[-0.044985, +0.044106]","-0.000803","[+8.2197%, -8.0592%]","0.984578","-","0.152248","0.000051","-0.000067"
"dbd_avg_o2_vp_pets","Metric","N/A","","mean","-0.047782","1,453","0.298093","1,401","0.327110","[-0.24971, +0.90393]","6.845857","[+522.6003%, -1,891.7717%]","0.266362","-","0.157978","1.273088","0.051551"
"dbd_avg_o2_vp_rx","Metric","N/A","","mean","0.198809","184,979","0.184273","186,100","-0.017103","[-0.054147, +0.019941]","-0.086027","[-27.2358%, +10.0304%]","0.365522","-","0.139006","0.008318","-0.002384"
"dbd_bottom_sheet_load_latency_ios","Metric","N/A","","mean","0.095796","1,244,498","0.095042","1,242,445","-0.000688","[-0.001004, -0.000372]","-0.007180","[-1.0481%, -0.388%]","0.000020","Significant","0.255314","-0.001096","-0.000176"
"dbd_cx_retrial","Metric","N/A","","mean","0.030982","1,277,381","0.031440","1,275,645","0.000454","[+0.000028, +0.000879]","0.014638","[+0.089%, +2.8387%]","0.036907","Significant","0.113772","0.001665","0.000265"
"dbd_existing_attach_rate_post_checkout","Metric","N/A","","mean","0.043399","1,234,863","0.044046","1,233,294","0.000612","[+0.000309, +0.000914]","0.014093","[+0.7119%, +2.1066%]","0.000075","Significant","0.141460","0.002309","0.000087"
"dbd_new_attach_rate_post_checkout","Metric","N/A","","mean","0.010839","32,026","0.011424","31,828","0.000517","[-0.000527, +0.001562]","0.047723","[-4.8649%, +14.4095%]","0.331768","-","0.005146","0.000213","0.000003"
"dbd_nv_trials_net_new_per_cx","Metric","N/A","","mean","0.001282","1,277,381","0.001326","1,275,645","0.000044","[-0.000045, +0.000132]","0.034092","[-3.497%, +10.3155%]","0.333281","-","0.031405","0.001071","0.000063"
"dbd_nv_trials_per_cx","Metric","N/A","","mean","0.006195","1,277,381","0.006183","1,275,645","-0.000013","[-0.000206, +0.000179]","-0.002120","[-3.3175%, +2.8935%]","0.893573","-","0.071620","-0.000152","-0.000019"
"dbd_nv_trials_retrial_per_cx","Metric","N/A","","mean","0.004914","1,277,381","0.004856","1,275,645","-0.000059","[-0.00023, +0.000112]","-0.012025","[-4.6832%, +2.2781%]","0.498302","-","0.107579","-0.001294","-0.000086"
