Metric Name,Desired Direction,Dimension Name,Dimension Value,Label,Variant Name,Metric Value,Metric Impact Relative,Metric Impact Relative Lower Bound,Metric Impact Relative Upper Bound,Metric Impact Relative Global Lift,Metric Impact Absolute,Metric Impact Absolute Lower Bound,Metric Impact Absolute Upper Bound,Metric Impact Absolute Global Lift,P Value,Metric Impact Relative Sequential Lower Bound,Metric Impact Relative Sequential Upper Bound,Metric Impact Absolute Sequential Lower Bound,Metric Impact Absolute Sequential Upper Bound,P Value Sequential,Participating Units,Analyzed At
account_or_system_push_opt_out,decrease,cx_lifestage,account_or_system_push_opt_out_cx_lifestage_Active,,control,0.00558,,,,,,,,,,,,,,,1565380,2024-12-17 16:16:28
account_or_system_push_opt_out,decrease,cx_lifestage,account_or_system_push_opt_out_cx_lifestage_Active,,treatment,0.005687,0.01927991,-0.01043112,0.04899095,,0.00010758,-0.00005821,0.00027337,,0.20342685,-0.02744594,0.06600576,-0.00015315,0.00036831,1.0,1566053,2024-12-17 16:16:28
account_or_system_push_opt_out,decrease,cx_lifestage,account_or_system_push_opt_out_cx_lifestage_Churned,,control,0.011692,,,,,,,,,,,,,,,187991,2024-12-17 16:16:20
account_or_system_push_opt_out,decrease,cx_lifestage,account_or_system_push_opt_out_cx_lifestage_Churned,,treatment,0.011505,-0.01656778,-0.07511782,0.04198226,,-0.00019371,-0.00087828,0.00049086,,0.57916362,-0.10864808,0.07551252,-0.00127031,0.00088289,1.0,187752,2024-12-17 16:16:20
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_add_payment_method,guardrail,treatment,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,127,2024-12-16 20:46:07
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_add_payment_method,guardrail,control,0.0,,,,,,,,,,,,,,,149,2024-12-16 20:46:07
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_add_payment_method,guardrail,treatment,0.66765613,-0.05038609,-0.15375081,0.05297863,0.0,-0.03542554,-0.10809938,0.0372483,0.0,0.33937412,-0.21294539,0.11217321,-0.149718,0.07886693,1.0,325,2024-12-16 20:44:07
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_add_payment_method,guardrail,control,0.70308167,,,,,,,,,,,,,,,338,2024-12-16 20:44:07
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_add_to_cart,guardrail,treatment,0.00162707,0.01430153,-0.01178399,0.04038706,0.00478796,0.00002294,-0.0000189,0.00006478,8e-6,0.28257135,-0.02672257,0.05532564,-0.00004286,0.00008874,1.0,1964422,2024-12-16 20:46:07
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_add_to_cart,guardrail,control,0.00560727,,,,,,,,,,,,,,,1964719,2024-12-16 20:44:07
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_add_to_cart,guardrail,treatment,0.00569133,0.01513009,0.00231805,0.02794213,0.00350618,0.00008484,0.000013,0.00015668,0.00002813,0.02063615,-0.0050191,0.03527929,-0.00002814,0.00019782,0.26232116,1964946,2024-12-16 20:44:07
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_add_to_cart,guardrail,control,0.00160394,,,,,,,,,,,,,,,1964113,2024-12-16 20:46:07
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_create_address,guardrail,treatment,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,431,2024-12-16 20:46:07
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_create_address,guardrail,control,0.0,,,,,,,,,,,,,,,413,2024-12-16 20:46:07
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_create_address,guardrail,control,0.11764694,,,,,,,,,,,,,,,66,2024-12-16 20:44:07
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_create_address,guardrail,treatment,0.076087,-0.35325987,-1.14928095,0.44276121,0.0,-0.04155994,-0.13520939,0.0520895,0.0,0.38441143,-1.6051438,0.89862406,-0.18884026,0.10572037,1.0,92,2024-12-16 20:44:07
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_delete_cart,guardrail,treatment,0.02441854,0.20022242,0.18539777,0.21504707,0.04133358,0.00407354,0.00377193,0.00437515,0.00033166,0.0,0.17690803,0.22353681,0.00359921,0.00454788,0.0,1217716,2024-12-16 20:44:07
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_delete_cart,guardrail,treatment,0.0004259,-0.00456939,-0.09803758,0.08889881,0.0,-1.96e-6,-0.00004195,0.00003804,0.0,0.92366599,-0.15156466,0.14242588,-0.00006485,0.00006094,1.0,1216821,2024-12-16 20:46:07
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_delete_cart,guardrail,control,0.02034509,,,,,,,,,,,,,,,1222673,2024-12-16 20:44:07
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_delete_cart,guardrail,control,0.00042786,,,,,,,,,,,,,,,1221297,2024-12-16 20:46:07
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_place_order,guardrail,control,0.00178711,,,,,,,,,,,,,,,1971908,2024-12-16 20:46:07
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_place_order,guardrail,control,0.00416069,,,,,,,,,,,,,,,1882602,2024-12-16 20:44:07
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_place_order,guardrail,treatment,0.00419694,0.00865291,-0.01409838,0.0314042,0.00051386,0.000036,-0.00005866,0.00013066,4.12e-6,0.45601463,-0.02712752,0.04443334,-0.00011287,0.00018487,1.0,1881635,2024-12-16 20:44:07
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_place_order,guardrail,treatment,0.00179621,0.00495705,-0.05208796,0.06200206,0.00077839,8.86e-6,-0.00009309,0.0001108,1.3e-6,0.86476215,-0.08475631,0.09467041,-0.00015147,0.00016919,1.0,1971105,2024-12-16 20:46:07
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_set_address,guardrail,treatment,0.25396819,0.0197785,-0.09185313,0.13141012,0.0,0.00492699,-0.02288138,0.03273536,0.0,0.72839639,-0.15578197,0.19533896,-0.0388066,0.04866057,1.0,1981,2024-12-16 20:44:07
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_set_address,guardrail,control,0.00113606,,,,,,,,,,,,,,,778,2024-12-16 20:46:07
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_set_address,guardrail,control,0.24910839,,,,,,,,,,,,,,,1884,2024-12-16 20:44:07
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_set_address,guardrail,treatment,0.0,-0.99995193,-2.96086134,0.96095748,0.0,-0.001136,-0.00336371,0.0010917,0.0,0.31756715,-4.08382877,2.08392491,-0.00463946,0.00236746,1.0,705,2024-12-16 20:46:07
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_set_payment_method,guardrail,control,0.04660048,,,,,,,,,,,,,,,14070,2024-12-16 20:44:07
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_set_payment_method,guardrail,control,0.00192214,,,,,,,,,,,,,,,12206,2024-12-16 20:46:07
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_set_payment_method,guardrail,treatment,0.04368873,-0.06377729,-0.15835693,0.03080234,0.0,-0.00297205,-0.00737951,0.0014354,0.0,0.18628466,-0.2125205,0.08496591,-0.00990356,0.00395945,1.0,13832,2024-12-16 20:44:07
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_set_payment_method,guardrail,treatment,0.00170415,-0.11494318,-0.92578257,0.69589621,0.0,-0.00022094,-0.00177948,0.00133761,0.0,0.78113436,-1.39013152,1.16024517,-0.00267202,0.00223015,1.0,12028,2024-12-16 20:46:07
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_update_cart,guardrail,treatment,0.00329918,0.09856073,0.06678589,0.13033556,0.00227662,0.00029598,0.00020056,0.0003914,0.00001827,0.0,0.04858917,0.14853228,0.00014592,0.00044605,8.5e-7,1054415,2024-12-16 20:44:07
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_update_cart,guardrail,control,0.00101514,,,,,,,,,,,,,,,914372,2024-12-16 20:46:07
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_update_cart,guardrail,treatment,0.00097158,-0.04288365,-0.12172408,0.03595678,-0.00103563,-0.00004353,-0.00012357,0.0000365,-1.73e-6,0.28638629,-0.16687417,0.08110687,-0.0001694,0.00008233,1.0,910381,2024-12-16 20:46:07
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_update_cart,guardrail,control,0.00300304,,,,,,,,,,,,,,,1055926,2024-12-16 20:44:07
ads_revenue,increase,ad_product,ad_product_NULL,,treatment,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,2219694,2024-12-17 13:54:12
ads_revenue,increase,ad_product,ad_product_NULL,,control,0.0,,,,,,,,,,,,,,,2219927,2024-12-17 13:54:12
ads_revenue,increase,ad_product,ad_product_bn,,control,0.21037703,,,,,,,,,,,,,,,2219927,2024-12-17 13:54:12
ads_revenue,increase,ad_product,ad_product_bn,,treatment,0.20705093,-0.01929489,-0.05421685,0.01562706,-0.00025861,-0.0040592,-0.01140598,0.00328758,-0.00035167,0.27884891,-0.07421585,0.03562606,-0.01561331,0.00749491,1.0,2219694,2024-12-17 13:54:12
ads_revenue,increase,ad_product,ad_product_pm,,treatment,0.30187213,-0.0065174,-0.0115112,-0.00152359,-0.00012616,-0.00198017,-0.00349744,-0.00046291,-0.00017155,0.0105294,-0.01437104,0.00133625,-0.00436634,0.00040599,0.16324463,2219694,2024-12-17 13:54:12
ads_revenue,increase,ad_product,ad_product_pm,,control,0.30382906,,,,,,,,,,,,,,,2219927,2024-12-17 13:54:12
ads_revenue,increase,ad_product,ad_product_sb,,treatment,0.03895568,0.00381594,-0.0150076,0.02263949,9.49e-6,0.00014892,-0.00058566,0.0008835,0.0000129,0.69112591,-0.02578741,0.0334193,-0.00100634,0.00130417,1.0,2219694,2024-12-17 13:54:12
ads_revenue,increase,ad_product,ad_product_sb,,control,0.03902453,,,,,,,,,,,,,,,2219927,2024-12-17 13:54:12
ads_revenue,increase,ad_product,ad_product_sl,,treatment,1.20143454,-0.00033265,-0.00537638,0.00471108,-0.00002551,-0.00040037,-0.00647096,0.00567021,-0.00003469,0.8971479,-0.0082648,0.00759951,-0.00994744,0.0091467,1.0,2219694,2024-12-17 13:54:12
ads_revenue,increase,ad_product,ad_product_sl,,control,1.20359074,,,,,,,,,,,,,,,2219927,2024-12-17 13:54:12
ads_revenue,increase,ad_product,ad_product_sp,,control,0.15604561,,,,,,,,,,,,,,,2219927,2024-12-17 13:54:12
ads_revenue,increase,ad_product,ad_product_sp,,treatment,0.157904,0.01197192,-0.00165537,0.02559922,0.00011902,0.00186817,-0.00025831,0.00399465,0.00016185,0.08509168,-0.00945941,0.03340326,-0.0014761,0.00521243,0.6830234,2219694,2024-12-17 13:54:12
consumers_mau,increase,business_line,business_line_NULL,,treatment,0.888572,-0.00026777,-0.00092609,0.00039055,-0.00002527,-0.000238,-0.00082312,0.00034712,-0.00001186,0.42532247,-0.0013031,0.00076755,-0.00115821,0.00068221,1.0,2219694,2024-12-17 16:20:57
consumers_mau,increase,business_line,business_line_NULL,,control,0.88881,,,,,,,,,,,,,,,2219927,2024-12-17 16:20:57
chex_ct_too_far_away,no_change,consumer_country,consumer_country_Australia,,control,0.04040477,,,,,,,,,,,,,,,20351,2024-12-17 13:55:52
chex_ct_too_far_away,no_change,consumer_country,consumer_country_Australia,,treatment,0.04162902,0.03314409,-0.03523092,0.1015191,,0.00133918,-0.0014235,0.00410186,,0.34207535,-0.0743877,0.14067588,-0.00300562,0.00568398,1.0,20195,2024-12-17 13:55:52
ox_total_item_count,increase,consumer_country,consumer_country_Australia,,treatment,5.38168388,0.0061534,-0.0117472,0.024054,0.00001163,0.03294958,-0.06290269,0.12880185,0.00003949,0.50047347,-0.02199846,0.03430526,-0.11779507,0.18369423,1.0,18741,2024-12-17 13:54:58
chex_ct_conversion_after_payment_failure,increase,consumer_country,consumer_country_Australia,,treatment,0.83783745,-0.06752792,-0.15661439,0.02155856,,-0.06073513,-0.1408602,0.01938994,,0.13736887,-0.20763215,0.07257632,-0.18674597,0.06527571,0.92481995,105,2024-12-17 13:55:53
chex_ct_mfa_page_close,decrease,consumer_country,consumer_country_Australia,,control,0.8,,,,,,,,,,,,,,,5,2024-12-17 13:54:15
chex_ct_store_page_load,no_change,consumer_country,consumer_country_Australia,,control,0.60649345,,,,,,,,,,,,,,,20351,2024-12-17 13:55:10
ox_gov,increase,consumer_country,consumer_country_Australia,,treatment,32.34240588,0.00491281,-0.00614688,0.0159725,5.17e-6,0.15816299,-0.19789246,0.51421844,0.00018956,0.38395437,-0.01248051,0.02230613,-0.40179718,0.71812316,1.0,18741,2024-12-17 13:55:19
chex_ct_cancel_order,decrease,consumer_country,consumer_country_Australia,,control,0.00060972,,,,,,,,,,,,,,,18369,2024-12-17 13:55:18
ox_subtotal,increase,consumer_country,consumer_country_Australia,,treatment,25.69875288,0.0062108,-0.00595657,0.01837816,7.17e-6,0.15871727,-0.15222054,0.46965507,0.00019023,0.31708906,-0.01292454,0.02534613,-0.33028743,0.64772196,1.0,18741,2024-12-17 13:54:58
chex_ct_checkout_page_failure,decrease,consumer_country,consumer_country_Australia,,control,0.11323814,,,,,,,,,,,,,,,20351,2024-12-17 13:55:31
chex_ct_mfa_page_close,decrease,consumer_country,consumer_country_Australia,,treatment,0.333333,-0.66666708,-1.59240541,0.25907124,-0.1047043,-0.53333367,-1.27392433,0.20725699,-0.12993319,0.15810875,-2.12255432,0.78922016,-1.69804346,0.63137612,1.0,3,2024-12-17 13:54:15
ox_scheduled_order,increase,consumer_country,consumer_country_Australia,,control,0.01620875,,,,,,,,,,,,,,,18893,2024-12-17 13:55:55
chex_ct_mfa_page_success,increase,consumer_country,consumer_country_Australia,,treatment,0.666667,4.2e-7,-0.93112538,0.93112621,0.0,3.3e-7,-0.7449003,0.74490097,0.0,0.9999993,-1.46435957,1.4643604,-1.17148766,1.17148832,1.0,3,2024-12-17 13:53:32
ox_high_rating_delivery_rate,increase,consumer_country,consumer_country_Australia,,treatment,0.34208633,0.00117931,-0.0179412,0.02029981,0.0,0.00040314,-0.00613315,0.00693943,0.0,0.90378154,-0.02889107,0.03124968,-0.00987633,0.01068262,1.0,18741,2024-12-17 13:56:15
ox_ent_delivery_rate,no_change,consumer_country,consumer_country_Australia,,control,0.66789339,,,,,,,,,,,,,,,18893,2024-12-17 13:56:10
chex_ct_conversion_after_payment_failure,increase,consumer_country,consumer_country_Australia,,control,0.89940776,,,,,,,,,,,,,,,111,2024-12-17 13:55:53
chex_ct_mfa_page_load,no_change,consumer_country,consumer_country_Australia,,treatment,0.00004616,-0.39578209,-1.50897562,0.71741144,,-0.00003014,-0.0001149,0.00005463,,0.48590244,-2.14647579,1.35491161,-0.00016344,0.00010317,1.0,18184,2024-12-17 13:56:12
ox_distinct_item_count,increase,consumer_country,consumer_country_Australia,,treatment,4.34206052,0.00347552,-0.01297829,0.01992934,6.69e-6,0.01505248,-0.05620892,0.08631388,0.00001804,0.67887308,-0.02240101,0.02935206,-0.09701867,0.12712363,1.0,18741,2024-12-17 13:55:08
chex_ct_payment_error,decrease,consumer_country,consumer_country_Australia,,treatment,0.00284617,0.11506023,-0.2294657,0.45958616,,0.00029634,-0.00059099,0.00118367,,0.51274919,-0.42676773,0.65688819,-0.00109915,0.00169182,1.0,18184,2024-12-17 13:53:50
chex_ct_place_order,increase,consumer_country,consumer_country_Australia,,treatment,0.94221846,-0.00313902,-0.00693791,0.00065988,,-0.0029659,-0.00655528,0.00062349,,0.10533701,-0.00911345,0.00283542,-0.00861084,0.00267904,0.78316685,18880,2024-12-17 13:56:03
chex_ct_conversion_after_checkout_failure,increase,consumer_country,consumer_country_Australia,,control,0.85686788,,,,,,,,,,,,,,,5364,2024-12-17 13:54:17
chex_ct_cart_page_conversion,increase,consumer_country,consumer_country_Australia,,treatment,0.85384028,-0.00216215,-0.00743745,0.00311315,,-0.00185033,-0.00636484,0.00266418,,0.42179227,-0.0104585,0.0061342,-0.00895019,0.00524954,1.0,20195,2024-12-17 13:54:04
chex_ct_payment_error,decrease,consumer_country,consumer_country_Australia,,control,0.00257551,,,,,,,,,,,,,,,18369,2024-12-17 13:53:50
ox_scheduled_order,increase,consumer_country,consumer_country_Australia,,treatment,0.01777965,0.0990681,-0.00651972,0.20465591,0.0000323,0.00160577,-0.00010568,0.00331722,1.92e-6,0.06592367,-0.06698742,0.26512361,-0.00108578,0.00429732,0.57812535,18741,2024-12-17 13:55:55
chex_ct_cart_page_conversion_deliveries,increase,consumer_country,consumer_country_Australia,,control,0.83158509,,,,,,,,,,,,,,,20351,2024-12-17 13:54:48
chex_ct_mfa_page_load,no_change,consumer_country,consumer_country_Australia,,control,0.00007615,,,,,,,,,,,,,,,18369,2024-12-17 13:56:12
ox_total_item_count,increase,consumer_country,consumer_country_Australia,,control,5.35469538,,,,,,,,,,,,,,,18893,2024-12-17 13:54:58
chex_ct_store_page_load,no_change,consumer_country,consumer_country_Australia,,treatment,0.6065575,0.00022891,-0.00984449,0.0103023,,0.00013883,-0.00597062,0.00624828,,0.96447563,-0.01561329,0.0160711,-0.00946936,0.00974702,1.0,20195,2024-12-17 13:55:10
ox_high_rating_delivery_rate,increase,consumer_country,consumer_country_Australia,,control,0.34184726,,,,,,,,,,,,,,,18893,2024-12-17 13:56:15
ox_gift_order,increase,consumer_country,consumer_country_Australia,,control,0.00095866,,,,,,,,,,,,,,,18893,2024-12-17 13:54:54
ox_ent_delivery_rate,no_change,consumer_country,consumer_country_Australia,,treatment,0.66912316,0.00383005,-0.00649951,0.01415962,5.41e-6,0.00255807,-0.00434098,0.00945712,3.05e-6,0.46739385,-0.01241502,0.02007512,-0.00829191,0.01340804,1.0,18741,2024-12-17 13:56:10
ox_distinct_item_count,increase,consumer_country,consumer_country_Australia,,control,4.33099557,,,,,,,,,,,,,,,18893,2024-12-17 13:55:08
ox_gov,increase,consumer_country,consumer_country_Australia,,control,32.19398404,,,,,,,,,,,,,,,18893,2024-12-17 13:55:19
ox_gift_order,increase,consumer_country,consumer_country_Australia,,treatment,0.00094347,-0.01508111,-0.43745914,0.40729692,0.0,-0.00001446,-0.00041937,0.00039046,0.0,0.9442088,-0.67934526,0.64918304,-0.00065126,0.00062235,1.0,18741,2024-12-17 13:54:54
chex_ct_checkout_page_load,increase,consumer_country,consumer_country_Australia,,treatment,0.89046083,-0.00002313,-0.00439742,0.00435116,,-0.0000206,-0.00391588,0.00387468,,0.99173096,-0.00690248,0.00685622,-0.00614661,0.00610542,1.0,20195,2024-12-17 13:55:06
chex_ct_cart_page_conversion_deliveries,increase,consumer_country,consumer_country_Australia,,treatment,0.83060547,-0.00113412,-0.00704505,0.0047768,,-0.00094312,-0.00585856,0.00397232,,0.70687494,-0.0104301,0.00816185,-0.00867352,0.00678728,1.0,20195,2024-12-17 13:54:48
chex_ct_checkout_page_load,increase,consumer_country,consumer_country_Australia,,control,0.89049302,,,,,,,,,,,,,,,20351,2024-12-17 13:55:06
ox_asap_order,increase,consumer_country,consumer_country_Australia,,control,0.98379146,,,,,,,,,,,,,,,18893,2024-12-17 13:55:49
chex_ct_mfa_page_success,increase,consumer_country,consumer_country_Australia,,control,0.8,,,,,,,,,,,,,,,5,2024-12-17 13:53:32
ox_asap_order,increase,consumer_country,consumer_country_Australia,,treatment,0.98222035,-0.00134732,-0.00300295,0.00030832,-1.68e-6,-0.00132548,-0.00295428,0.00030332,-1.58e-6,0.11071889,-0.0039511,0.00125647,-0.00388706,0.0012361,0.80827488,18741,2024-12-17 13:55:49
chex_ct_cancel_order,decrease,consumer_country,consumer_country_Australia,,treatment,0.00076931,0.26831071,-0.33361377,0.8702352,,0.0001636,-0.00020341,0.0005306,,0.38230164,-0.67832199,1.21494342,-0.00041359,0.00074078,1.0,18184,2024-12-17 13:55:18
chex_ct_place_order,increase,consumer_country,consumer_country_Australia,,control,0.944849,,,,,,,,,,,,,,,19087,2024-12-17 13:56:03
chex_ct_conversion_after_cancel,increase,consumer_country,consumer_country_Australia,,control,0.9749998,,,,,,,,,,,,,,,36,2024-12-17 13:55:03
chex_ct_conversion_after_cancel,increase,consumer_country,consumer_country_Australia,,treatment,0.94000004,-0.03611497,-0.12174472,0.04951477,-0.02757248,-0.03521209,-0.11870107,0.04827689,-0.02894824,0.40844727,-0.17078289,0.09855294,-0.16651328,0.0960891,1.0,37,2024-12-17 13:55:03
chex_ct_checkout_page_failure,decrease,consumer_country,consumer_country_Australia,,treatment,0.11157874,-0.0111364,-0.04991757,0.02764477,,-0.00126107,-0.00565257,0.00313044,,0.57355526,-0.07212665,0.04985385,-0.00816749,0.00564536,1.0,20195,2024-12-17 13:55:31
ox_subtotal,increase,consumer_country,consumer_country_Australia,,control,25.55506358,,,,,,,,,,,,,,,18893,2024-12-17 13:54:58
chex_ct_cart_page_conversion,increase,consumer_country,consumer_country_Australia,,control,0.85578182,,,,,,,,,,,,,,,20351,2024-12-17 13:54:04
chex_ct_conversion_after_checkout_failure,increase,consumer_country,consumer_country_Australia,,treatment,0.85481256,-0.00225761,-0.01524349,0.01072827,,-0.00193447,-0.01306165,0.00919271,,0.73329799,-0.0226802,0.01816498,-0.01943393,0.01556499,1.0,5376,2024-12-17 13:54:17
ox_gov,increase,consumer_country,consumer_country_Canada,,control,32.57518194,,,,,,,,,,,,,,,26716,2024-12-17 13:55:19
ox_gov,increase,consumer_country,consumer_country_Canada,,treatment,32.74458782,0.00390143,-0.00648119,0.01428405,6.68e-6,0.12708992,-0.21112581,0.46530565,0.00024461,0.46143407,-0.01242707,0.02022994,-0.40481413,0.65899397,1.0,26333,2024-12-17 13:55:19
chex_ct_mfa_page_close,decrease,consumer_country,consumer_country_Canada,,treatment,0.25,1.38304094,-1.82571444,4.59179631,0.07466778,0.13830409,-0.18257144,0.45917963,0.09265926,0.39823054,-3.66329438,6.42937625,-0.36632944,0.64293762,1.0,12,2024-12-17 13:54:15
chex_ct_store_page_load,no_change,consumer_country,consumer_country_Canada,,control,0.5930422,,,,,,,,,,,,,,,28846,2024-12-17 13:55:10
ox_asap_order,increase,consumer_country,consumer_country_Canada,,treatment,0.97770118,-0.0002278,-0.00187698,0.00142137,0.0,-0.00022285,-0.00183617,0.00139047,0.0,0.78659684,-0.00282142,0.00236582,-0.00276009,0.00231439,1.0,26333,2024-12-17 13:55:49
ox_high_rating_delivery_rate,increase,consumer_country,consumer_country_Canada,,treatment,0.29551941,0.00682313,-0.01169611,0.02534237,0.0000108,0.00199981,-0.00342803,0.00742765,3.82e-6,0.47022134,-0.02230165,0.03594791,-0.00653643,0.01053604,1.0,26333,2024-12-17 13:56:15
chex_ct_payment_error,decrease,consumer_country,consumer_country_Canada,,treatment,0.00145933,-0.0132492,-0.38236166,0.35586326,,-0.0000193,-0.00055701,0.00051841,,0.94391316,-0.59374383,0.56724543,-0.00086495,0.00082635,1.0,25293,2024-12-17 13:53:50
chex_ct_mfa_page_load,no_change,consumer_country,consumer_country_Canada,,control,0.00009647,,,,,,,,,,,,,,,25705,2024-12-17 13:56:12
chex_ct_cart_page_conversion,increase,consumer_country,consumer_country_Canada,,treatment,0.84101308,-0.0047937,-0.00941876,-0.00016864,,-0.00404906,-0.00795567,-0.00014244,,0.04221151,-0.01206743,0.00248002,-0.01019289,0.00209478,0.42914416,28440,2024-12-17 13:54:04
ox_subtotal,increase,consumer_country,consumer_country_Canada,,treatment,24.3019402,0.00534849,-0.00596203,0.01665901,9.37e-6,0.12913979,-0.1439539,0.40223347,0.00024855,0.35401877,-0.0124393,0.02313628,-0.30034833,0.5586279,1.0,26333,2024-12-17 13:54:58
ox_gift_order,increase,consumer_country,consumer_country_Canada,,treatment,0.00135627,0.02554928,-0.28860039,0.33969896,0.0,0.00003381,-0.00038196,0.00044959,0.0,0.8733532,-0.46850664,0.51960521,-0.00062007,0.0006877,1.0,26333,2024-12-17 13:54:54
ox_gift_order,increase,consumer_country,consumer_country_Canada,,control,0.00132351,,,,,,,,,,,,,,,26716,2024-12-17 13:54:54
chex_ct_conversion_after_checkout_failure,increase,consumer_country,consumer_country_Canada,,control,0.84787814,,,,,,,,,,,,,,,5401,2024-12-17 13:54:17
chex_ct_checkout_page_failure,decrease,consumer_country,consumer_country_Canada,,treatment,0.06641733,0.00442858,-0.03719132,0.04604848,,0.00029234,-0.00245507,0.00303975,,0.83479904,-0.06102608,0.06988324,-0.00402845,0.00461313,1.0,28440,2024-12-17 13:55:31
chex_ct_cart_page_conversion_deliveries,increase,consumer_country,consumer_country_Canada,,treatment,0.82836594,-0.00496289,-0.0098218,-0.00010397,,-0.00412988,-0.00817324,-0.00008652,,0.04529497,-0.01260439,0.00267861,-0.01048878,0.00222901,0.45007986,28440,2024-12-17 13:54:48
ox_scheduled_order,increase,consumer_country,consumer_country_Canada,,treatment,0.02229882,0.02178675,-0.05807527,0.10164878,0.0,0.00047363,-0.00126253,0.00220979,0.0,0.59286575,-0.1038104,0.14738391,-0.00225678,0.00320405,1.0,26333,2024-12-17 13:55:55
chex_ct_conversion_after_cancel,increase,consumer_country,consumer_country_Canada,,control,0.97674453,,,,,,,,,,,,,,,70,2024-12-17 13:55:03
ox_ent_delivery_rate,no_change,consumer_country,consumer_country_Canada,,treatment,0.65801184,-0.00803043,-0.0167555,0.00069465,-0.00001806,-0.00533421,-0.01112985,0.00046142,-0.00001019,0.07124362,-0.02175215,0.00569129,-0.01444887,0.00378044,0.60839307,26333,2024-12-17 13:56:10
chex_ct_mfa_page_load,no_change,consumer_country,consumer_country_Canada,,treatment,0.00011822,0.22642579,-0.70374878,1.15660036,,0.00002184,-0.00006789,0.00011158,,0.63329083,-1.23643822,1.68928981,-0.00011928,0.00016297,1.0,25293,2024-12-17 13:56:12
ox_scheduled_order,increase,consumer_country,consumer_country_Canada,,control,0.02173948,,,,,,,,,,,,,,,26716,2024-12-17 13:55:55
chex_ct_conversion_after_payment_failure,increase,consumer_country,consumer_country_Canada,,control,0.91390731,,,,,,,,,,,,,,,98,2024-12-17 13:55:53
ox_asap_order,increase,consumer_country,consumer_country_Canada,,control,0.9782607,,,,,,,,,,,,,,,26716,2024-12-17 13:55:49
chex_ct_cart_page_conversion,increase,consumer_country,consumer_country_Canada,,control,0.84466165,,,,,,,,,,,,,,,28846,2024-12-17 13:54:04
chex_ct_conversion_after_payment_failure,increase,consumer_country,consumer_country_Canada,,treatment,0.84459504,-0.0759185,-0.17016291,0.01832592,,-0.06938247,-0.15551313,0.01674819,,0.11437115,-0.22413451,0.07229752,-0.20483817,0.06607323,0.82498984,87,2024-12-17 13:55:53
chex_ct_mfa_page_success,increase,consumer_country,consumer_country_Canada,,control,1.0,,,,,,,,,,,,,,,10,2024-12-17 13:53:32
ox_total_item_count,increase,consumer_country,consumer_country_Canada,,control,4.45110113,,,,,,,,,,,,,,,26716,2024-12-17 13:54:58
chex_ct_cart_page_conversion_deliveries,increase,consumer_country,consumer_country_Canada,,control,0.83215294,,,,,,,,,,,,,,,28846,2024-12-17 13:54:48
chex_ct_mfa_page_close,decrease,consumer_country,consumer_country_Canada,,control,0.1,,,,,,,,,,,,,,,10,2024-12-17 13:54:15
