"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment Value","treatment Exposure Volume","treatment Absolute Impact","treatment Absolute Impact Confidence Interval","treatment Relative Impact","treatment Relative Impact Confidence Interval","treatment P Value","treatment Significance","treatment Coverage","treatment Relative Global Lift","treatment Absolute Global Lift"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_cancellations","","mean","0.021929","134,858","0.021965","135,626","0.000034","[-0.000835, +0.000903]","0.001545","[-3.8074%, +4.1164%]","0.939071","-","0.046139","0.000065","0.000002"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_cancellations","","mean","0.020495","3,702","0.023431","3,635","0.002954","[-0.001963, +0.007871]","0.144134","[-9.5801%, +38.4069%]","0.239039","-","0.001337","0.000168","0.000004"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_cancellations","","mean","0.022243","5,286","0.018410","5,401","-0.003903","[-0.008008, +0.000202]","-0.175456","[-36.0008%, +0.9097%]","0.062413","-","0.001615","-0.000263","-0.000006"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_cancellations","","mean","0.024459","1,134,999","0.024649","1,137,196","0.000191","[-0.000114, +0.000496]","0.007804","[-0.4681%, +2.0289%]","0.220523","-","0.361276","0.002871","0.000069"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_cancellations","","mean","0.033627","217,613","0.034238","218,610","0.000611","[-0.000467, +0.001688]","0.018156","[-1.3884%, +5.0196%]","0.266725","-","0.036970","0.000939","0.000023"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_cancellations","","mean","0.023398","945,415","0.023533","946,637","0.000137","[-0.000178, +0.000453]","0.005860","[-0.7622%, +1.9341%]","0.394284","-","0.327370","0.001870","0.000045"
"dbd_avg_o2_dx_cost","Metric","N/A","","mean","3.826242","1,137,525","3.827288","1,139,766","0.001409","[-0.007599, +0.010416]","0.000368","[-0.1986%, +0.2722%]","0.759226","-","0.364569","0.000128","0.000514"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_dx_cost","","mean","3.433370","217,952","3.423134","218,938","-0.010241","[-0.026415, +0.005932]","-0.002983","[-0.7694%, +0.1728%]","0.214574","-","0.036998","-0.000094","-0.000379"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_dx_cost","","mean","3.870552","946,416","3.872912","947,686","0.002375","[-0.00748, +0.012231]","0.000614","[-0.1933%, +0.316%]","0.636657","-","0.327518","0.000194","0.000779"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_dx_cost","","mean","3.766262","1,117,702","3.766288","1,119,639","0.000149","[-0.008677, +0.008975]","0.000039","[-0.2304%, +0.2383%]","0.973670","-","0.318502","0.000012","0.000047"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_dx_cost","","mean","4.241430","134,856","4.247091","135,626","0.009194","[-0.018097, +0.036485]","0.002168","[-0.4267%, +0.8602%]","0.509079","-","0.046103","0.000106","0.000425"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_dx_cost","","mean","4.116728","3,703","4.032510","3,635","-0.090174","[-0.236697, +0.056349]","-0.021904","[-5.7496%, +1.3688%]","0.227735","-","0.001337","-0.000031","-0.000123"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_dx_cost","","mean","4.291557","5,288","4.372349","5,402","0.083147","[-0.060965, +0.227258]","0.019374","[-1.4206%, +5.2955%]","0.258132","-","0.001615","0.000033","0.000135"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_dx_cost","","mean","3.822891","1,136,286","3.823850","1,138,513","0.001241","[-0.007758, +0.010241]","0.000325","[-0.2029%, +0.2679%]","0.786868","-","0.361451","0.000112","0.000449"
"dbd_avg_o2_gov_1pc","Metric","N/A","","mean","20.487814","13,041","20.185800","13,227","-0.305235","[-0.726725, +0.116255]","-0.014898","[-3.5471%, +0.5674%]","0.155792","-","0.178566","-0.002918","-0.054787"
"dbd_avg_o2_gov_3pc","Metric","N/A","","mean","17.151753","135,074","17.105654","136,359","-0.033442","[-0.141119, +0.074235]","-0.001950","[-0.8228%, +0.4328%]","0.542708","-","0.167267","-0.000343","-0.005607"
"dbd_avg_o2_gov_alc","Metric","N/A","","mean","27.808869","19,807","28.402886","19,625","0.591253","[+0.066658, +1.115848]","0.021261","[+0.2397%, +4.0126%]","0.027174","Significant","0.137415","0.002946","0.081485"
"dbd_avg_o2_gov_flowers","Metric","N/A","","mean","40.587490","560","40.114381","568","-0.444272","[-3.925543, +3.036999]","-0.010946","[-9.6718%, +7.4826%]","0.802490","-","0.437696","-0.004904","-0.193092"
