Metric Name,Desired Direction,Dimension Name,Dimension Value,Label,Variant Name,Metric Value,Metric Impact Relative,Metric Impact Relative Lower Bound,Metric Impact Relative Upper Bound,Metric Impact Relative Global Lift,Metric Impact Absolute,Metric Impact Absolute Lower Bound,Metric Impact Absolute Upper Bound,Metric Impact Absolute Global Lift,P Value,Metric Impact Relative Sequential Lower Bound,Metric Impact Relative Sequential Upper Bound,Metric Impact Absolute Sequential Lower Bound,Metric Impact Absolute Sequential Upper Bound,P Value Sequential,Participating Units,Analyzed At
cx_app_quality_action_load_latency_ios,decrease,action_dimension,action_dimension_cx_delete_cart,,treatment,0.00431707,-0.00320132,-0.02031823,0.0139156,0.0,-0.00001386,-0.00008799,0.00006027,0.0,0.71394347,-0.03012069,0.02371806,-0.00013045,0.00010272,1.0,2340923,2025-03-18 05:45:59
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_delete_cart,,treatment,0.00039154,0.18512125,-0.62528193,0.99552443,0.0,0.0000612,-0.0002067,0.0003291,0.0,0.65435772,-1.08938107,1.45962357,-0.00036013,0.00048252,1.0,21022,2025-03-18 05:45:55
cx_app_quality_page_action_error_web,decrease,action_dimension,action_dimension_cx_delete_cart,,control,0.0010644,,,,,,,,,,,,,,,32015,2025-03-18 05:45:28
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_delete_cart,,control,0.01446421,,,,,,,,,,,,,,,18707,2025-03-18 05:46:03
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_delete_cart,,control,0.00033058,,,,,,,,,,,,,,,20841,2025-03-18 05:45:55
cx_app_quality_action_load_latency_web,decrease,action_dimension,action_dimension_cx_delete_cart,,treatment,0.01185783,0.09844332,-2.43443878,2.63132541,0.0,0.00100453,-0.02484143,0.0268505,0.0,0.93927891,-3.88496174,4.08184837,-0.03964282,0.04165188,1.0,131,2025-03-18 05:45:22
cx_app_quality_page_action_error_web,decrease,action_dimension,action_dimension_cx_place_order,,treatment,0.00200467,-0.02092129,-0.29906062,0.25721805,0.0,-0.00004273,-0.00061087,0.0005254,0.0,0.88279579,-0.45834458,0.416502,-0.00093623,0.00085076,1.0,79437,2025-03-18 05:45:28
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_place_order,,treatment,0.0031626,-0.13907009,-0.36430871,0.08616853,-0.00020976,-0.00051083,-0.00133817,0.00031651,-1.48e-6,0.2262216,-0.49329766,0.21515748,-0.00181197,0.00079031,1.0,31925,2025-03-18 05:46:03
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_place_order,,treatment,0.00185143,-0.43120802,-1.17430935,0.31189331,-0.00334362,-0.00139598,-0.00380167,0.00100971,-5.15e-6,0.25539993,-1.59986628,0.73745024,-0.00517936,0.0023874,1.0,36736,2025-03-18 05:45:55
cx_app_quality_action_load_latency_web,decrease,action_dimension,action_dimension_cx_place_order,,treatment,0.01908673,-0.01059062,-0.10227981,0.08109857,-0.00040262,-0.00020537,-0.00198342,0.00157267,-0.00001767,0.82090043,-0.15478809,0.13360684,-0.00300167,0.00259092,1.0,59564,2025-03-18 05:45:22
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_place_order,,control,0.00323737,,,,,,,,,,,,,,,36409,2025-03-18 05:45:55
cx_app_quality_action_load_latency_ios,decrease,action_dimension,action_dimension_cx_place_order,,control,0.00189425,,,,,,,,,,,,,,,3756960,2025-03-18 05:45:59
cx_app_quality_page_action_error_ios,decrease,action_dimension,action_dimension_cx_place_order,,treatment,0.00350844,-0.0132266,-0.03355729,0.00710409,-0.00132033,-0.00004702,-0.00011931,0.00002526,-3.5e-6,0.20227383,-0.0452002,0.018747,-0.0001607,0.00006665,1.0,4113997,2025-03-18 05:46:23
cx_app_quality_page_action_error_ios,decrease,action_dimension,action_dimension_cx_place_order,,control,0.00355533,,,,,,,,,,,,,,,4116145,2025-03-18 05:46:23
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_place_order,,control,0.00367317,,,,,,,,,,,,,,,31749,2025-03-18 05:46:03
cx_app_quality_page_action_error_web,decrease,action_dimension,action_dimension_cx_place_order,,control,0.00204262,,,,,,,,,,,,,,,78688,2025-03-18 05:45:28
cx_app_quality_action_load_latency_web,decrease,action_dimension,action_dimension_cx_place_order,,control,0.0193921,,,,,,,,,,,,,,,58772,2025-03-18 05:45:22
cx_app_quality_action_load_latency_ios,decrease,action_dimension,action_dimension_cx_place_order,,treatment,0.00189952,0.00279917,-0.02408468,0.02968301,0.0,5.3e-6,-0.00004562,0.00005623,0.0,0.83829632,-0.03948043,0.04507877,-0.00007479,0.00008539,1.0,3754356,2025-03-18 05:45:59
cx_app_quality_action_load_latency_ios,decrease,action_dimension,action_dimension_cx_set_address,,control,0.01315167,,,,,,,,,,,,,,,847869,2025-03-18 05:45:59
cx_app_quality_page_action_error_web,decrease,action_dimension,action_dimension_cx_set_address,,treatment,0.0030278,0.39582039,-0.17487652,0.9665173,0.00234737,0.00085738,-0.0003788,0.00209356,4.04e-6,0.17402635,-0.50170143,1.29334221,-0.00108673,0.00280149,1.0,32358,2025-03-18 05:45:28
cx_app_quality_page_action_error_ios,decrease,action_dimension,action_dimension_cx_set_address,,treatment,0.00016483,-0.08404665,-0.22917394,0.06108063,0.0,-0.00001512,-0.00004124,0.00001099,0.0,0.2563495,-0.31228498,0.14419167,-0.0000562,0.00002595,1.0,1200381,2025-03-18 05:46:23
cx_app_quality_page_action_error_ios,decrease,action_dimension,action_dimension_cx_set_address,,control,0.00017995,,,,,,,,,,,,,,,1205181,2025-03-18 05:46:23
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_set_address,,control,0.34042549,,,,,,,,,,,,,,,46,2025-03-18 05:46:03
cx_app_quality_action_load_latency_ios,decrease,action_dimension,action_dimension_cx_set_address,,treatment,0.01290902,-0.01846011,-0.04500557,0.00808534,-0.00028497,-0.00024278,-0.0005919,0.00010634,-2.73e-6,0.17288606,-0.06020754,0.02328731,-0.00079183,0.00030627,1.0,845144,2025-03-18 05:45:59
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_set_address,,control,0.0,,,,,,,,,,,,,,,12,2025-03-18 05:45:55
cx_app_quality_page_action_error_web,decrease,action_dimension,action_dimension_cx_set_address,,control,0.00216609,,,,,,,,,,,,,,,32603,2025-03-18 05:45:28
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_set_address,,treatment,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,8,2025-03-18 05:45:55
