"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment1 Value","treatment1 Exposure Volume","treatment1 Absolute Impact","treatment1 Absolute Impact Confidence Interval","treatment1 Relative Impact","treatment1 Relative Impact Confidence Interval","treatment1 P Value","treatment1 Significance","treatment1 Coverage","treatment1 Relative Global Lift","treatment1 Absolute Global Lift","treatment2 Value","treatment2 Exposure Volume","treatment2 Absolute Impact","treatment2 Absolute Impact Confidence Interval","treatment2 Relative Impact","treatment2 Relative Impact Confidence Interval","treatment2 P Value","treatment2 Significance","treatment2 Coverage","treatment2 Relative Global Lift","treatment2 Absolute Global Lift"
"account_or_system_push_opt_out","Metric","N/A","","mean","0.026519","1,066,865","0.026679","1,034,615","0.000158","[-0.000277, +0.000594]","0.005975","[-1.0433%, +2.2384%]","0.475377","-","","","","0.026708","1,035,282","0.000185","[-0.00025, +0.000621]","0.006990","[-0.942%, +2.34%]","0.403806","-","","",""
"active_share_7d","Metric","N/A","","mean","0.829090","1,066,865","0.827890","1,034,615","-0.001077","[-0.002059, -0.000095]","-0.001299","[-0.2483%, -0.0115%]","0.031532","Significant","","","","0.828199","1,035,282","-0.000697","[-0.001678, +0.000285]","-0.000840","[-0.2024%, +0.0343%]","0.164108","-","","",""
"ads_promotion_promotion_cx_discount","Metric","N/A","","mean","9.035508","1,066,865","9.045979","1,034,615","0.019350","[-0.027477, +0.066177]","0.002142","[-0.3041%, +0.7324%]","0.418002","-","0.092782","0.000199","0.000594","9.019067","1,035,282","0.004907","[-0.041711, +0.051526]","0.000543","[-0.4616%, +0.5703%]","0.836546","-","0.092782","0.000050","0.000151"
"ads_revenue","Metric","N/A","","mean","6.397681","1,066,865","6.396837","1,034,615","0.000463","[-0.032266, +0.033192]","0.000072","[-0.5043%, +0.5188%]","0.977885","-","0.091287","0.000007","0.000012","6.375720","1,035,282","-0.019887","[-0.051658, +0.011884]","-0.003109","[-0.8075%, +0.1857%]","0.219876","-","0.091287","-0.000284","-0.000501"
"ad_product_NULL","Dimension","ads_revenue","","mean","0.024492","1,065,777","0.022597","1,033,549","-0.001923","[-0.00427, +0.000424]","-0.078518","[-17.436%, +1.7324%]","0.108340","-","0.000486","-0.000038","-0.000088","0.025309","1,034,228","0.000825","[-0.00403, +0.00568]","0.033688","[-16.4545%, +23.1921%]","0.739075","-","0.000486","0.000016","0.000038"
"ad_product_bn","Dimension","ads_revenue","","mean","0.462233","1,065,777","0.454278","1,033,549","-0.007803","[-0.028705, +0.013099]","-0.016882","[-6.2101%, +2.8338%]","0.464341","-","0.009179","-0.000155","-0.000358","0.461235","1,034,228","-0.000789","[-0.021147, +0.019569]","-0.001707","[-4.5749%, +4.2335%]","0.939443","-","0.009179","-0.000016","-0.000036"
"ad_product_pm","Dimension","ads_revenue","","mean","0.480999","1,065,777","0.480541","1,033,549","-0.000452","[-0.003877, +0.002972]","-0.000940","[-0.806%, +0.618%]","0.795824","-","0.009552","-0.000009","-0.000021","0.478693","1,034,228","-0.002293","[-0.00572, +0.001135]","-0.004766","[-1.1892%, +0.2359%]","0.189835","-","0.009552","-0.000046","-0.000105"
"ad_product_sb","Dimension","ads_revenue","","mean","0.083597","1,065,777","0.084122","1,033,549","0.000666","[-0.000769, +0.002101]","0.007966","[-0.9198%, +2.513%]","0.363016","-","0.001660","0.000013","0.000031","0.082547","1,034,228","-0.000652","[-0.002024, +0.000719]","-0.007804","[-2.4212%, +0.8604%]","0.351210","-","0.001660","-0.000013","-0.000030"
"ad_product_sl","Dimension","ads_revenue","","mean","2.888722","1,065,777","2.889107","1,033,549","-0.001656","[-0.019341, +0.016028]","-0.000573","[-0.6695%, +0.5548%]","0.854340","-","0.057364","-0.000033","-0.000076","2.880780","1,034,228","-0.005972","[-0.023661, +0.011717]","-0.002067","[-0.8191%, +0.4056%]","0.508148","-","0.057364","-0.000119","-0.000274"
"ad_product_sp","Dimension","ads_revenue","","mean","0.535228","1,065,777","0.535966","1,033,549","0.000596","[-0.0074, +0.008593]","0.001114","[-1.3826%, +1.6054%]","0.883765","-","0.010629","0.000012","0.000027","0.532554","1,034,228","-0.002874","[-0.00906, +0.003313]","-0.005369","[-1.6928%, +0.619%]","0.362607","-","0.010629","-0.000057","-0.000132"
"avg_dat_mins","Metric","N/A","","mean","1230.804934","956,389","1229.927110","926,746","-0.834890","[-1.990921, +0.321142]","-0.000678","[-0.1618%, +0.0261%]","0.156924","-","0.083916","-0.000059","-0.070197","1230.782636","927,194","-0.234561","[-1.383704, +0.914581]","-0.000191","[-0.1124%, +0.0743%]","0.689109","-","0.083916","-0.000016","-0.019660"
"chex_ct_cancel_order","Metric","N/A","","mean","0.001240","966,035","0.001221","936,645","-0.000019","[-0.00007, +0.000031]","-0.015634","[-5.6231%, +2.4962%]","0.450363","-","","","","0.001217","936,956","-0.000022","[-0.000072, +0.000028]","-0.017357","[-5.7685%, +2.297%]","0.398902","-","","",""
"consumer_platform_NULL","Dimension","chex_ct_cancel_order","","mean","0.000956","2,705","0.000395","2,561","-0.000561","[-0.001908, +0.000786]","-0.587089","[-199.6042%, +82.1864%]","0.414108","-","","","","0.001040","2,632","0.000085","[-0.001994, +0.002163]","0.088423","[-208.6317%, +226.3164%]","0.936483","-","","",""
"consumer_platform_android","Dimension","chex_ct_cancel_order","","mean","0.000974","922,804","0.000932","894,747","-0.000042","[-0.00009, +0.000007]","-0.042694","[-9.2649%, +0.7261%]","0.093920","-","","","","0.000937","895,117","-0.000036","[-0.000085, +0.000012]","-0.037251","[-8.704%, +1.2538%]","0.142538","-","","",""
"consumer_platform_desktop","Dimension","chex_ct_cancel_order","","mean","0.002015","1,333","0.001330","1,262","-0.000660","[-0.002074, +0.000753]","-0.327656","[-102.909%, +37.3778%]","0.359906","-","","","","0.001484","1,245","-0.000525","[-0.002342, +0.001291]","-0.260735","[-116.2403%, +64.0933%]","0.570876","-","","",""
"consumer_platform_ios","Dimension","chex_ct_cancel_order","","mean","0.014859","5,283","0.016644","5,014","0.001840","[-0.000072, +0.003753]","0.123850","[-0.4846%, +25.2546%]","0.059273","-","","","","0.015877","4,976","0.001061","[-0.000765, +0.002886]","0.071379","[-5.1481%, +19.4239%]","0.254830","-","","",""
"consumer_platform_mobile","Dimension","chex_ct_cancel_order","","mean","0.001973","1,309","0.002225","1,321","0.000152","[-0.002246, +0.00255]","0.076981","[-113.8441%, +129.2403%]","0.901206","-","","","","0.003093","1,272","0.000707","[-0.002811, +0.004225]","0.358220","[-142.4845%, +214.1286%]","0.693759","-","","",""
"consumer_country_Australia","Dimension","chex_ct_cancel_order","","mean","0.000000","24","-","0","-","-","-","-","-","-","-","-","-","0.000000","12","0.000101","[-0.001292, +0.001493]","","[]","0.887378","-","0.041909","0.000119","0.000004"
"consumer_country_Canada","Dimension","chex_ct_cancel_order","","mean","0.001346","489","0.001499","470","0.000172","[-0.002456, +0.0028]","0.127587","[-182.4928%, +208.0103%]","0.898090","-","0.799474","0.003649","0.000135","0.001492","455","0.000154","[-0.002052, +0.002359]","0.114258","[-152.453%, +175.3046%]","0.891307","-","0.799474","0.003293","0.000122"
"consumer_country_NULL","Dimension","chex_ct_cancel_order","","mean","0.000953","2,706","0.000394","2,565","-0.000559","[-0.001902, +0.000783]","-0.586679","[-199.521%, +82.1853%]","0.414294","-","","","","0.001038","2,636","0.000085","[-0.001989, +0.002158]","0.088791","[-208.6199%, +226.3781%]","0.936227","-","","",""
"consumer_country_US","Dimension","chex_ct_cancel_order","","mean","0.001112","929,361","0.001091","900,953","-0.000021","[-0.000074, +0.000031]","-0.019153","[-6.6327%, +2.802%]","0.426159","-","","","","0.001083","901,310","-0.000027","[-0.000079, +0.000025]","-0.024342","[-7.0992%, +2.2309%]","0.306453","-","","",""
"consumer_country_Unknown","Dimension","chex_ct_cancel_order","","mean","0.001317","854","0.002609","901","0.001293","[-0.001155, +0.00374]","0.981782","[-87.7191%, +284.0755%]","0.300614","-","","","","0.002477","829","0.001428","[-0.003273, +0.006128]","1.084378","[-248.5418%, +465.4175%]","0.551598","-","","",""
"device_new_user_0","Dimension","chex_ct_cancel_order","","mean","0.000810","572,360","0.000803","554,805","-0.000007","[-0.000061, +0.000047]","-0.008474","[-7.556%, +5.8612%]","0.804459","-","","","","0.000805","555,010","-0.000003","[-0.000057, +0.000051]","-0.003623","[-7.0167%, +6.2921%]","0.915018","-","","",""
"device_new_user_1","Dimension","chex_ct_cancel_order","","mean","0.000775","53,055","0.000793","51,284","0.000017","[-0.000219, +0.000253]","0.022276","[-28.2049%, +32.6602%]","0.885921","-","","","","0.000748","51,525","-0.000030","[-0.000249, +0.00019]","-0.038504","[-32.161%, +24.4603%]","0.789805","-","","",""
"device_new_user_NULL","Dimension","chex_ct_cancel_order","","mean","0.001812","353,194","0.001756","342,576","-0.000056","[-0.000174, +0.000062]","-0.030744","[-9.5766%, +3.4278%]","0.354066","-","","","","0.001732","342,290","-0.000081","[-0.000197, +0.000036]","-0.044445","[-10.8631%, +1.9742%]","0.174738","-","","",""
"device_country_Australia","Dimension","chex_ct_cancel_order","","mean","0.000000","77","0.000000","84","0.000000","[0, 0]","","[]","1.000000","-","0.138765","0.000000","0.000000","0.000000","92","0.000000","[0, 0]","","[]","1.000000","-","0.138765","0.000000","0.000000"
"device_country_Canada","Dimension","chex_ct_cancel_order","","mean","0.001407","837","0.001962","864","0.000578","[-0.001328, +0.002484]","0.410735","[-94.3873%, +176.5344%]","0.552320","-","","","","0.000817","823","-0.000589","[-0.002001, +0.000823]","-0.418677","[-142.1843%, +58.4489%]","0.413356","-","","",""
"device_country_Mexico","Dimension","chex_ct_cancel_order","","mean","0.000000","10","0.000000","4","0.000000","[0, 0]","","[]","1.000000","-","0.010157","0.000000","0.000000","0.000000","5","0.000000","[0, 0]","","[]","1.000000","-","0.010157","0.000000","0.000000"
"device_country_NULL","Dimension","chex_ct_cancel_order","","mean","0.001812","353,203","0.001756","342,583","-0.000056","[-0.000174, +0.000062]","-0.030742","[-9.5763%, +3.428%]","0.354103","-","","","","0.001731","342,304","-0.000081","[-0.000197, +0.000036]","-0.044538","[-10.8723%, +1.9647%]","0.173822","-","","",""
"device_country_US","Dimension","chex_ct_cancel_order","","mean","0.000809","617,045","0.000804","598,081","-0.000005","[-0.000058, +0.000049]","-0.005660","[-7.1545%, +6.0225%]","0.866289","-","","","","0.000804","598,367","-0.000004","[-0.000056, +0.000049]","-0.004520","[-6.9702%, +6.0663%]","0.891903","-","","",""
"device_country_Unknown","Dimension","chex_ct_cancel_order","","mean","0.000652","4,984","0.000275","4,766","-0.000377","[-0.000857, +0.000104]","-0.577964","[-131.481%, +15.8883%]","0.124209","-","","","","0.000631","4,896","-0.000022","[-0.000678, +0.000634]","-0.033249","[-103.9452%, +97.2954%]","0.948361","-","","",""
"consumer_new_user_0","Dimension","chex_ct_cancel_order","","mean","0.001069","872,103","0.001056","845,802","-0.000013","[-0.000065, +0.000039]","-0.012210","[-6.1148%, +3.6728%]","0.624827","-","","","","0.001046","846,106","-0.000022","[-0.000073, +0.00003]","-0.020218","[-6.8656%, +2.822%]","0.413312","-","","",""
"consumer_new_user_1","Dimension","chex_ct_cancel_order","","mean","0.002727","58,626","0.002467","56,542","-0.000222","[-0.000694, +0.000249]","-0.081542","[-25.4532%, +9.1448%]","0.355558","-","","","","0.002566","56,504","-0.000142","[-0.000603, +0.000319]","-0.052108","[-22.1089%, +11.6872%]","0.545581","-","","",""
"consumer_new_user_NULL","Dimension","chex_ct_cancel_order","","mean","0.000956","2,705","0.000395","2,561","-0.000561","[-0.001908, +0.000786]","-0.587089","[-199.6042%, +82.1864%]","0.414108","-","","","","0.001040","2,632","0.000085","[-0.001994, +0.002163]","0.088423","[-208.6317%, +226.3164%]","0.936483","-","","",""
"chex_ct_cart_page_conversion","Metric","N/A","","mean","0.846693","1,049,024","0.846663","1,017,426","-0.000049","[-0.000584, +0.000486]","-0.000057","[-0.0689%, +0.0574%]","0.858436","-","","","","0.846499","1,017,925","-0.000019","[-0.000554, +0.000515]","-0.000023","[-0.0654%, +0.0609%]","0.943640","-","","",""
"device_country_Australia","Dimension","chex_ct_cart_page_conversion","","mean","0.709447","91","0.754772","99","-0.019978","[-0.168798, +0.128843]","-0.028160","[-23.7929%, +18.161%]","0.792468","-","0.105679","-0.002263","-0.002327","0.750000","110","-0.050470","[-0.201975, +0.101034]","-0.071141","[-28.4693%, +14.2412%]","0.513808","-","0.105679","-0.005738","-0.005902"
"device_country_Canada","Dimension","chex_ct_cart_page_conversion","","mean","0.802869","972","0.808272","981","0.009382","[-0.012725, +0.03149]","0.011686","[-1.5849%, +3.9221%]","0.405507","-","","","","0.809469","930","0.007422","[-0.015079, +0.029922]","0.009244","[-1.8781%, +3.7269%]","0.517968","-","","",""
"device_country_Mexico","Dimension","chex_ct_cart_page_conversion","","mean","0.800000","13","0.809524","6","0.009524","[-0.277448, +0.296496]","0.011905","[-34.681%, +37.062%]","0.948138","-","0.006593","0.000046","0.000048","-","0","-","-","-","-","-","-","-","-","-"
"device_country_NULL","Dimension","chex_ct_cart_page_conversion","","mean","0.805062","423,612","0.805714","411,114","0.000652","[-0.000569, +0.001873]","0.000810","[-0.0707%, +0.2327%]","0.295431","-","","","","0.805203","410,752","0.000141","[-0.001082, +0.001363]","0.000175","[-0.1343%, +0.1693%]","0.821586","-","","",""
"device_country_US","Dimension","chex_ct_cart_page_conversion","","mean","0.849677","676,614","0.849085","656,271","-0.000520","[-0.00121, +0.000171]","-0.000612","[-0.1424%, +0.0201%]","0.140152","-","","","","0.849291","656,414","-0.000124","[-0.000814, +0.000566]","-0.000146","[-0.0958%, +0.0666%]","0.724785","-","","",""
"device_country_Unknown","Dimension","chex_ct_cart_page_conversion","","mean","0.767650","8,771","0.767686","8,318","0.000663","[-0.009341, +0.010668]","0.000864","[-1.2168%, +1.3896%]","0.896595","-","","","","0.765619","8,548","-0.002773","[-0.012551, +0.007004]","-0.003613","[-1.635%, +0.9124%]","0.578270","-","","",""
"consumer_platform_NULL","Dimension","chex_ct_cart_page_conversion","","mean","0.583061","3,891","0.583603","3,743","0.000542","[-0.0246, +0.025684]","0.000929","[-4.2192%, +4.405%]","0.966308","-","","","","0.585329","3,755","0.002268","[-0.022486, +0.027022]","0.003890","[-3.8566%, +4.6346%]","0.857485","-","","",""
"consumer_platform_android","Dimension","chex_ct_cart_page_conversion","","mean","0.838975","1,024,533","0.838778","993,844","-0.000201","[-0.000789, +0.000387]","-0.000239","[-0.0941%, +0.0462%]","0.503293","-","","","","0.838678","994,393","-0.000097","[-0.000686, +0.000491]","-0.000116","[-0.0817%, +0.0585%]","0.745702","-","","",""
"consumer_platform_desktop","Dimension","chex_ct_cart_page_conversion","","mean","0.844040","1,643","0.844114","1,569","0.000827","[-0.013652, +0.015306]","0.000980","[-1.6174%, +1.8134%]","0.910874","-","","","","0.853531","1,534","0.006068","[-0.007414, +0.019549]","0.007189","[-0.8784%, +2.3161%]","0.377718","-","","",""
"consumer_platform_ios","Dimension","chex_ct_cart_page_conversion","","mean","0.878748","5,504","0.880465","5,242","-0.000577","[-0.006026, +0.004873]","-0.000656","[-0.6858%, +0.5545%]","0.835684","-","","","","0.882494","5,182","0.002915","[-0.002368, +0.008199]","0.003318","[-0.2695%, +0.933%]","0.279505","-","","",""
"consumer_platform_mobile","Dimension","chex_ct_cart_page_conversion","","mean","0.755879","1,671","0.742240","1,670","-0.014640","[-0.039938, +0.010659]","-0.019368","[-5.2837%, +1.4101%]","0.256715","-","","","","0.780859","1,595","0.013115","[-0.012614, +0.038844]","0.017351","[-1.6688%, +5.139%]","0.317770","-","","",""
"consumer_new_user_0","Dimension","chex_ct_cart_page_conversion","","mean","0.848149","940,510","0.847924","912,630","-0.000241","[-0.000822, +0.000341]","-0.000284","[-0.0969%, +0.0401%]","0.416975","-","","","","0.847870","912,913","-0.000113","[-0.000695, +0.000468]","-0.000133","[-0.0819%, +0.0552%]","0.703094","-","","",""
"consumer_new_user_1","Dimension","chex_ct_cart_page_conversion","","mean","0.609155","92,841","0.606794","89,695","-0.002383","[-0.007189, +0.002424]","-0.003912","[-1.1802%, +0.3979%]","0.331216","-","","","","0.606623","89,791","-0.002536","[-0.007322, +0.002249]","-0.004164","[-1.2019%, +0.3691%]","0.298826","-","","",""
"consumer_new_user_NULL","Dimension","chex_ct_cart_page_conversion","","mean","0.583061","3,891","0.583603","3,743","0.000542","[-0.0246, +0.025684]","0.000929","[-4.2192%, +4.405%]","0.966308","-","","","","0.585329","3,755","0.002268","[-0.022486, +0.027022]","0.003890","[-3.8566%, +4.6346%]","0.857485","-","","",""
"device_new_user_0","Dimension","chex_ct_cart_page_conversion","","mean","0.855446","619,034","0.854954","600,437","-0.000457","[-0.00115, +0.000236]","-0.000534","[-0.1344%, +0.0276%]","0.196184","-","","","","0.855056","600,368","-0.000152","[-0.000846, +0.000542]","-0.000178","[-0.0989%, +0.0634%]","0.667869","-","","",""
"device_new_user_1","Dimension","chex_ct_cart_page_conversion","","mean","0.730535","72,939","0.728762","70,439","-0.002021","[-0.005993, +0.00195]","-0.002767","[-0.8204%, +0.267%]","0.318501","-","","","","0.730860","70,868","0.000337","[-0.003562, +0.004235]","0.000461","[-0.4876%, +0.5798%]","0.865640","-","","",""
"device_new_user_NULL","Dimension","chex_ct_cart_page_conversion","","mean","0.805065","423,601","0.805716","411,105","0.000651","[-0.00057, +0.001872]","0.000809","[-0.0708%, +0.2326%]","0.296083","-","","","","0.805199","410,738","0.000134","[-0.001088, +0.001356]","0.000167","[-0.1352%, +0.1685%]","0.829701","-","","",""
"consumer_country_Australia","Dimension","chex_ct_cart_page_conversion","","mean","0.801444","30","0.707865","18","0.096026","[-3.459234, +3.651287]","0.119816","[-431.6252%, +455.5884%]","0.957781","-","0.028059","0.001465","0.001462","0.838235","15","0.045596","[-0.047612, +0.138805]","0.056893","[-5.9408%, +17.3193%]","0.337664","-","0.028059","0.001260","0.001257"
"consumer_country_Canada","Dimension","chex_ct_cart_page_conversion","","mean","0.832514","557","0.815087","520","-0.012663","[-0.039204, +0.013878]","-0.015210","[-4.7091%, +1.667%]","0.349726","-","0.503647","-0.006243","-0.006230","0.822290","512","-0.006872","[-0.033704, +0.019961]","-0.008254","[-4.0484%, +2.3976%]","0.615712","-","0.503647","-0.003422","-0.003415"
"consumer_country_NULL","Dimension","chex_ct_cart_page_conversion","","mean","0.583751","3,892","0.582505","3,748","-0.001246","[-0.026399, +0.023907]","-0.002134","[-4.5223%, +4.0955%]","0.922664","-","","","","0.585552","3,759","0.001801","[-0.02293, +0.026532]","0.003085","[-3.928%, +4.5451%]","0.886498","-","","",""
"consumer_country_US","Dimension","chex_ct_cart_page_conversion","","mean","0.839312","1,031,700","0.839128","1,000,703","-0.000214","[-0.000799, +0.000371]","-0.000255","[-0.0952%, +0.0442%]","0.473089","-","","","","0.839073","1,001,168","-0.000052","[-0.000637, +0.000533]","-0.000062","[-0.0758%, +0.0635%]","0.862179","-","","",""
"consumer_country_Unknown","Dimension","chex_ct_cart_page_conversion","","mean","0.807034","1,063","0.820022","1,078","0.018432","[-0.008931, +0.045795]","0.022839","[-1.1066%, +5.6745%]","0.186746","-","0.917366","0.016903","0.016866","0.828320","1,005","0.016869","[-0.005223, +0.03896]","0.020902","[-0.6472%, +4.8276%]","0.134499","-","0.917366","0.015608","0.015574"
"chex_ct_cart_page_conversion_deliveries","Metric","N/A","","mean","0.831733","1,049,024","0.831653","1,017,426","-0.000133","[-0.000695, +0.00043]","-0.000160","[-0.0836%, +0.0517%]","0.643479","-","","","","0.831480","1,017,925","-0.000072","[-0.000634, +0.000491]","-0.000086","[-0.0762%, +0.059%]","0.802521","-","","",""
"device_country_Australia","Dimension","chex_ct_cart_page_conversion_deliveries","","mean","0.657754","91","0.716593","99","-0.028436","[-0.194342, +0.137471]","-0.043232","[-29.5463%, +20.9%]","0.736923","-","0.105679","-0.003174","-0.003313","0.714474","110","-0.053685","[-0.221966, +0.114595]","-0.081619","[-33.746%, +17.4222%]","0.531791","-","0.105679","-0.006016","-0.006278"
"device_country_Canada","Dimension","chex_ct_cart_page_conversion_deliveries","","mean","0.771952","972","0.780378","981","0.012708","[-0.010011, +0.035427]","0.016462","[-1.2968%, +4.5893%]","0.272933","-","","","","0.779672","930","0.009534","[-0.013523, +0.032591]","0.012351","[-1.7518%, +4.222%]","0.417695","-","","",""
"device_country_Mexico","Dimension","chex_ct_cart_page_conversion_deliveries","","mean","0.750000","13","0.523809","6","-0.226190","[-0.503029, +0.050648]","-0.301587","[-67.0705%, +6.7531%]","0.109292","-","0.006593","-0.001085","-0.001133","-","0","-","-","-","-","-","-","-","-","-"
"device_country_NULL","Dimension","chex_ct_cart_page_conversion_deliveries","","mean","0.761252","423,612","0.761782","411,114","0.000530","[-0.000775, +0.001834]","0.000696","[-0.1018%, +0.241%]","0.426204","-","","","","0.761624","410,752","0.000372","[-0.000932, +0.001675]","0.000488","[-0.1225%, +0.2201%]","0.576459","-","","",""
"device_country_US","Dimension","chex_ct_cart_page_conversion_deliveries","","mean","0.819182","676,614","0.818500","656,271","-0.000686","[-0.001402, +0.00003]","-0.000838","[-0.1712%, +0.0036%]","0.060218","-","","","","0.818679","656,414","-0.000254","[-0.00097, +0.000461]","-0.000310","[-0.1184%, +0.0563%]","0.486279","-","","",""
"device_country_Unknown","Dimension","chex_ct_cart_page_conversion_deliveries","","mean","0.728245","8,771","0.728234","8,318","0.000691","[-0.009642, +0.011025]","0.000949","[-1.3241%, +1.5139%]","0.895673","-","","","","0.725835","8,548","-0.003388","[-0.013463, +0.006687]","-0.004653","[-1.8487%, +0.9182%]","0.509814","-","","",""
"consumer_country_Australia","Dimension","chex_ct_cart_page_conversion_deliveries","","mean","0.729242","30","0.685393","18","0.183668","[-4.104222, +4.471559]","0.251862","[-562.8067%, +613.1791%]","0.933093","-","0.028059","0.002767","0.002796","0.786765","15","0.068089","[-0.066026, +0.202203]","0.093369","[-9.054%, +27.7278%]","0.319710","-","0.028059","0.001857","0.001877"
"consumer_country_Canada","Dimension","chex_ct_cart_page_conversion_deliveries","","mean","0.792896","557","0.783195","520","-0.003719","[-0.031886, +0.024449]","-0.004690","[-4.0214%, +3.0835%]","0.795829","-","0.503647","-0.001810","-0.001829","0.783512","512","-0.005948","[-0.034101, +0.022205]","-0.007501","[-4.3008%, +2.8005%]","0.678820","-","0.503647","-0.002924","-0.002956"
"consumer_country_NULL","Dimension","chex_ct_cart_page_conversion_deliveries","","mean","0.500125","3,892","0.491292","3,748","-0.008834","[-0.034934, +0.017267]","-0.017663","[-6.9851%, +3.4525%]","0.507110","-","","","","0.488188","3,759","-0.011938","[-0.037527, +0.013652]","-0.023869","[-7.5036%, +2.7297%]","0.360550","-","","",""
"consumer_country_US","Dimension","chex_ct_cart_page_conversion_deliveries","","mean","0.804808","1,031,700","0.804529","1,000,703","-0.000344","[-0.000957, +0.000269]","-0.000428","[-0.1189%, +0.0334%]","0.271248","-","","","","0.804555","1,001,168","-0.000062","[-0.000674, +0.000551]","-0.000077","[-0.0838%, +0.0685%]","0.843759","-","","",""
"consumer_country_Unknown","Dimension","chex_ct_cart_page_conversion_deliveries","","mean","0.758792","1,063","0.777005","1,078","0.024097","[-0.006283, +0.054477]","0.031757","[-0.828%, +7.1794%]","0.120031","-","0.917366","0.021817","0.022050","0.777423","1,005","0.013317","[-0.011471, +0.038105]","0.017550","[-1.5118%, +5.0218%]","0.292361","-","0.917366","0.012165","0.012295"
"consumer_platform_NULL","Dimension","chex_ct_cart_page_conversion_deliveries","","mean","0.499497","3,891","0.492294","3,743","-0.007203","[-0.033313, +0.018907]","-0.014421","[-6.6693%, +3.7851%]","0.588703","-","","","","0.487888","3,755","-0.011609","[-0.037229, +0.014011]","-0.023241","[-7.4532%, +2.8051%]","0.374493","-","","",""
"consumer_platform_android","Dimension","chex_ct_cart_page_conversion_deliveries","","mean","0.804473","1,024,533","0.804197","993,844","-0.000307","[-0.000924, +0.000309]","-0.000382","[-0.1149%, +0.0384%]","0.328278","-","","","","0.804189","994,393","-0.000076","[-0.000693, +0.00054]","-0.000095","[-0.0861%, +0.0671%]","0.808085","-","","",""
"consumer_platform_desktop","Dimension","chex_ct_cart_page_conversion_deliveries","","mean","0.807977","1,643","0.803703","1,569","-0.003106","[-0.018281, +0.012069]","-0.003844","[-2.2626%, +1.4937%]","0.688300","-","","","","0.815952","1,534","0.002991","[-0.011284, +0.017266]","0.003702","[-1.3966%, +2.1369%]","0.681327","-","","",""
"consumer_platform_ios","Dimension","chex_ct_cart_page_conversion_deliveries","","mean","0.845704","5,504","0.847282","5,242","-0.001571","[-0.00737, +0.004229]","-0.001857","[-0.8715%, +0.5001%]","0.595563","-","","","","0.847328","5,182","0.000574","[-0.005087, +0.006235]","0.000679","[-0.6015%, +0.7373%]","0.842407","-","","",""
"consumer_platform_mobile","Dimension","chex_ct_cart_page_conversion_deliveries","","mean","0.691722","1,671","0.678928","1,670","-0.014083","[-0.041797, +0.013631]","-0.020359","[-6.0425%, +1.9706%]","0.319270","-","","","","0.713272","1,595","0.007413","[-0.021576, +0.036403]","0.010717","[-3.1192%, +5.2626%]","0.616224","-","","",""
"device_new_user_0","Dimension","chex_ct_cart_page_conversion_deliveries","","mean","0.825285","619,034","0.824753","600,437","-0.000569","[-0.001288, +0.00015]","-0.000690","[-0.1561%, +0.0182%]","0.120960","-","","","","0.824817","600,368","-0.000244","[-0.000964, +0.000476]","-0.000296","[-0.1169%, +0.0576%]","0.505945","-","","",""
"device_new_user_1","Dimension","chex_ct_cart_page_conversion_deliveries","","mean","0.693148","72,939","0.690559","70,439","-0.002871","[-0.006913, +0.001171]","-0.004142","[-0.9973%, +0.1689%]","0.163833","-","","","","0.692772","70,868","-0.000378","[-0.00435, +0.003593]","-0.000546","[-0.6275%, +0.5183%]","0.851853","-","","",""
"device_new_user_NULL","Dimension","chex_ct_cart_page_conversion_deliveries","","mean","0.761255","423,601","0.761783","411,105","0.000528","[-0.000777, +0.001833]","0.000694","[-0.102%, +0.2407%]","0.427728","-","","","","0.761620","410,738","0.000365","[-0.000939, +0.001669]","0.000479","[-0.1233%, +0.2192%]","0.583401","-","","",""
"consumer_new_user_0","Dimension","chex_ct_cart_page_conversion_deliveries","","mean","0.814664","940,510","0.814362","912,630","-0.000358","[-0.000967, +0.000251]","-0.000440","[-0.1187%, +0.0308%]","0.249214","-","","","","0.814341","912,913","-0.000155","[-0.000764, +0.000454]","-0.000190","[-0.0938%, +0.0557%]","0.617654","-","","",""
"consumer_new_user_1","Dimension","chex_ct_cart_page_conversion_deliveries","","mean","0.547830","92,841","0.544756","89,695","-0.003068","[-0.008046, +0.00191]","-0.005600","[-1.4687%, +0.3487%]","0.227088","-","","","","0.545618","89,791","-0.002210","[-0.007168, +0.002749]","-0.004033","[-1.3084%, +0.5017%]","0.382427","-","","",""
"consumer_new_user_NULL","Dimension","chex_ct_cart_page_conversion_deliveries","","mean","0.499497","3,891","0.492294","3,743","-0.007203","[-0.033313, +0.018907]","-0.014421","[-6.6693%, +3.7851%]","0.588703","-","","","","0.487888","3,755","-0.011609","[-0.037229, +0.014011]","-0.023241","[-7.4532%, +2.8051%]","0.374493","-","","",""
"chex_ct_checkout_page_failure","Metric","N/A","","mean","0.077618","1,049,024","0.077682","1,017,426","0.000069","[-0.000354, +0.000493]","0.000894","[-0.4565%, +0.6353%]","0.748197","-","","","","0.078056","1,017,925","0.000454","[+0.000029, +0.00088]","0.005852","[+0.0373%, +1.1331%]","0.036299","Significant","","",""
